Step,AI_Eps_0.1_e0.1
206,0.032574962861045956
207,0.1558214944747871
208,0.1057240407990527
209,0.15993350227770856
210,0.1150000324502155
211,0.15626357235658395
212,0.06720671667053002
213,0.05278671520844249
214,0.2318679589474614
215,0.016557179200135108
216,0.06231376652780619
217,0.11028948840732601
218,0.04123646399859848
219,0.10940867483775076
220,0.0
221,0.07220235199531798
222,0.02250406323567298
223,0.10780452894304984
224,0.16575860916220042
225,0.1646440155399469
226,0.13648387556263897
227,0.0969689375255096
228,0.04424015055812826
229,0.1480595039817828
230,0.09845919468768233
231,0.10960163402257328
232,0.0967620253040484
233,0.11502995062240347
234,0.138994964095154
235,0.21324603608903414
236,0.07882174667465384
237,0.003879577136618323
238,0.017304573553589303
239,0.0367616907939111
240,0.12802067885343954
241,0.09758572221172926
242,0.12599958785099072
243,0.0922699189464856
244,0.08569334377860323
245,0.0668410027839347
246,0.1257138696626242
247,0.05372256477522377
248,0.0023727071448321896
249,0.10451501584245215
250,0.09681599904348064
251,0.13514559371409857
252,0.13571321582257118
253,0.0869794270429527
254,0.13081773854375506
255,0.15101326066787726
256,0.03752721273830916
257,0.06796555168163529
258,0.08000601636995969
259,0.12662180016142713
260,0.1423865311340966
261,0.10953422700407121
262,0.09231742395973747
263,0.0
264,0.11826896255599718
265,0.1667438062522002
266,0.0
267,0.16431302944429355
268,0.1495430903388684
269,0.1333516543940407
270,0.03734786657670801
271,0.0
272,0.06760649553902331
273,0.08267277685699287
274,0.11436335777630033
275,0.04219612184173558
276,0.09830195797622611
277,0.11039302210985437
278,0.10314566391706005
279,0.1249961205072078
280,0.1549708039440094
281,0.18211568872879116
282,0.09794593964462467
283,0.023098989184101276
284,0.10896163567402727
285,0.08865917095640863
286,0.0
287,0.03280657038140454
288,0.13828217964550368
289,0.11017759567256745
290,0.09500043648539051
291,0.0
292,0.10746626917471402
293,0.14097160918806867
294,0.13505034264796756
295,0.1593183234482105
296,0.08400693758610144
297,0.1339247847182356
298,0.1429777583411178
299,0.009714489821532987
300,0.06145952252662534
301,0.05756968780005442
302,0.10649120041848066
303,0.10469801338134802
304,0.20166632389032774
305,0.13241224644296878
306,0.08165158577904759
307,0.08789896316350419
308,0.18703151412666688
309,0.013137818366654137
310,0.0
311,0.02682386646156252
312,0.10557988485917047
313,0.12271650959554858
314,0.02299615550748528
315,0.15569105638859515
316,0.09161528573135139
317,0.05287854887635358
318,0.11381415910468
319,0.07994657549674529
320,0.09266013938808199
321,0.029707981547215573
322,0.0
323,0.0
324,0.08430873297892923
325,0.09882050800618178
326,0.02645208949154143
327,0.12425949748363938
328,0.0
329,0.04153692786306293
330,0.10825588007905376
331,0.025114663152795272
332,0.06873212403069259
333,0.07163351324314098
334,0.07884688413251208
335,0.11344184377252305
336,0.06793517396731441
337,0.12803619622663204
338,0.14394343761553735
339,0.03213194568875165
340,0.10501626694921279
341,0.14635907856924435
342,0.034704485763261725
343,0.010338283088264136
344,0.07432655706095712
345,0.010877717822534359
346,0.1470571911322065
347,0.07633681239704884
348,0.007735076720455647
349,0.01394840006504535
350,0.1552594731469253
351,0.16912862040576904
352,0.1370214589569353
353,0.0394217590938975
354,0.1279779861617631
355,0.0
356,0.07047065173527242
357,0.1436808306944341
358,0.1370511604806735
359,0.0033988880804299987
360,0.16619145486493883
361,0.08346330896895716
362,0.024271979696136953
363,0.03956245862968344
364,0.10654978086722972
365,0.15817758594908124
366,0.07046331630803745
367,0.03189256779179207
368,0.0
369,0.1549831289074963
370,0.11765182270726
371,0.14700269820171769
372,0.13449147487526258
373,0.030264903090020043
374,0.12669500614246765
375,0.0517377140773003
376,0.10249485581511797
377,0.09234846147260195
378,0.056775400593445026
379,0.14440159954307286
380,0.04338423232730714
381,0.04908149938817359
382,0.09050173443395093
383,0.1689428367753213
384,0.05260210789954601
385,0.07540944729002304
386,0.0954590588778592
387,0.05284596009445228
388,0.1785230736308755
389,0.2061676256503291
390,0.08465095576460466
391,0.044547840306078314
392,0.02437006234505046
393,0.07985293554374721
394,0.025530880598769012
395,0.0
396,0.07178785763881003
397,0.10971945904639438
398,0.08564926401080501
399,0.12025008797897664
400,0.17381942487230925
401,0.10242655008770754
402,0.10884836422566392
403,0.022711109157106307
404,0.05439349251692694
405,0.04035500893072145
406,0.0
407,0.07826295424418775
408,0.13572212728745614
409,0.06951712385412478
410,0.04464943817342862
411,0.044987999287207585
412,0.16169294036770857
413,0.10188776853538686
414,0.10111101216527739
415,0.08071837316581776
416,0.20734868001437667
417,0.11200044742312111
418,0.08044352952094412
419,0.027281777802932367
420,0.14909380831997626
421,0.1472573038591216
422,0.12867632855953276
423,0.09989322977283092
424,0.058665797041740006
425,0.03229879124900692
426,0.09561826896174137
427,0.08092737365105973
428,0.1700951209226316
429,0.03308738476256916
430,0.09462705072580538
431,0.07519842625301834
432,0.05192333762067537
433,0.024082523373417847
434,0.15902156051933017
435,0.031084775398584633
436,0.012546243940213767
437,0.1497749176632646
438,0.056821478361684476
439,0.05043653533536968
440,0.1043134814447788
441,0.16794901649813349
442,0.0
443,0.08355949112013783
444,0.050845520713089454
445,0.17304503807002014
446,0.11779808221512791
447,0.02264121127001431
448,0.11018152695663702
449,0.043303708829364795
450,0.09566574745397975
451,0.028158911615000996
452,0.13544819436235336
453,0.07871026732088383
454,0.164283650714675
455,0.14138926154320203
456,0.0775414361095111
457,0.09732568290787778
458,0.167996580125871
459,0.05853988027414241
460,0.08996551638322661
461,0.16336301069145043
462,0.1526764594868046
463,0.06919012311032842
464,0.0638414834773704
465,0.026360941730926277
466,0.10840224620275646
467,0.1298091171941645
468,0.15455530217606994
469,0.24129741108274952
470,0.0563230519525002
471,0.045569165397256355
472,0.1472662264159838
473,0.05626596848178081
474,0.1804509229211873
475,0.027018114409904898
476,0.11077080345273059
477,0.0
478,0.021463016405471602
479,0.10635337372327287
480,0.14677266256711297
481,0.026565484629126113
482,0.07064276892891325
483,0.13039568445233446
484,0.04880671984443566
485,0.0857567617230931
486,0.1457668754919858
487,0.16493417754009063
488,0.001361238552873928
489,0.15069684656074894
490,0.03175996617918789
491,0.07973361960148694
492,0.1342262074430242
493,0.05579165142738209
494,0.21435758390786863
495,0.12031265986678354
496,0.14340401036234954
497,0.10881410615283606
498,0.16076242692701292
499,0.1702450480888137
500,0.1306108229718866
501,0.07130236163937881
502,0.05230461571801551
503,0.16352188640414544
504,0.1402873054326962
505,0.15013982997745182
506,0.0
507,0.08409682505204125
508,0.13718020738169373
509,0.08315384958188535
510,0.13643085888579848
511,0.15133823974999525
512,0.10637514624118313
513,0.17805492686717095
514,0.04268707886528481
515,0.07984607035633413
516,0.11615618111606217
517,0.07492700447072824
518,0.16498561051635385
519,0.09184884448160062
520,0.1280889830787645
521,0.022472439088055615
522,0.13027911532035433
523,0.11569982501230348
524,0.14539209889977414
525,0.11114040512196927
526,0.018023172717588395
527,0.179195905369604
528,0.007191989798619463
529,0.23007967611088523
530,0.15140798746599837
531,0.0981247826060794
532,0.1052285088345076
533,0.08837796008716949
534,0.0
535,0.09628475303140713
536,0.0689694912058954
537,0.08643984035121062
538,0.08417637992434955
539,0.12745566822100524
540,0.12013996661656035
541,0.04114143282482327
542,0.10339446730279642
543,0.09701508993684524
544,0.009433943456669105
545,0.04204890362564048
546,0.11894890444056212
547,0.18873340370991826
548,0.08528274238139512
549,0.1421418690500028
550,0.07980872005902137
551,0.10645113837593193
552,0.13352358482749183
553,0.08172869136610393
554,0.038361900501574966
555,0.09428386724902547
556,0.0985056238382613
557,0.1294078478606604
558,0.06719391739395444
559,0.04416531050718378
560,0.09562760319458127
561,0.0818412208088781
562,0.010760583896746296
563,0.08923899941850787
564,0.08383682202623433
565,0.02856708889006808
566,0.06528679844126112
567,0.08009696315085649
568,0.10548462962922146
569,0.09927950883957155
570,0.06574089325230503
571,0.009329441604822297
572,0.12333863785646142
573,0.08575699129410685
574,0.08497893914894546
575,0.06648377194194119
576,0.13987438416954673
577,0.12047678852094028
578,0.13837808014518324
579,0.09298588211514226
580,0.06202762934055459
581,0.0903364232526531
582,0.05214455991575604
583,0.06516614283527901
584,0.10049895324879526
585,0.07735169723242998
586,0.053465206011456594
587,0.12029367586167386
588,0.030596462324817636
589,0.19189983913348263
590,0.11656810681227532
591,0.12178497543631087
592,0.07518620117326946
593,0.05306388175918524
594,0.10276846962805429
595,0.13459983256345018
596,0.10324738327758372
597,0.13081417501846238
598,0.028567674687763257
599,0.07549893941098239
600,0.1266399946039739
601,0.11871625528345928
602,0.07661775868825767
603,0.08034431108897046
604,0.14533962450812274
605,0.0
606,0.11394364539974709
607,0.12334210158783632
608,0.04715901690265655
609,0.12775180079844603
610,0.18072726329765876
611,0.010195394796087165
612,0.10213093402381618
613,0.1673981137686823
614,0.04134932491242271
615,0.0
616,0.12098115945919834
617,0.1265662095956144
618,0.1554054206515233
619,0.11900194154996305
620,0.06834233437555706
621,0.11081580357272829
622,0.2020211027551526
623,0.1498003175959695
624,0.09867052889604994
625,0.06475512427258973
626,0.11154334734358377
627,0.1097638494643754
628,0.14249691703086387
629,0.11617728021000495
630,0.06470227345397246
631,0.07261495031427856
632,0.13689565216597838
633,0.0877010672337179
634,0.054545199932607175
635,0.0131916617890281
636,0.15774613378282812
637,0.05568086058681354
638,0.0
639,0.15035023216974877
640,0.14096527141134155
641,0.05348446242620324
642,0.1438824387924216
643,0.10399958939692315
644,0.1342211489805818
645,0.10739713257774479
646,0.16612742134483435
647,0.15299159558907455
648,0.1236248391242728
649,0.12354049689160536
650,0.10625921225039747
651,0.07642675857919139
652,0.11110013133099644
653,0.09716609157151057
654,0.01627741445065476
655,0.026095089969459265
656,0.03527278693492533
657,0.08228698268375302
658,0.152674858472241
659,0.08447383966714564
660,0.0
661,0.07190719418636349
662,0.10393529820315577
663,0.13167722915252783
664,0.1964523309032299
665,0.1212047675070827
666,0.0681083007297135
667,0.09607657749370213
668,0.021434064098382152
669,0.12602958194582686
670,0.098147569945821
671,0.2069579471705868
672,0.13882725871428775
673,0.16114043915345627
674,0.02097290760161777
675,0.11465972431478036
676,0.045684224162273225
677,0.11352705609293696
678,0.03548062549666117
679,0.06976223397138757
680,0.11742933660807561
681,0.14176519850847483
682,0.02164566376276819
683,0.0
684,0.028021914496888595
685,0.09588795429435336
686,0.07566903217719403
687,0.08343523181522804
688,0.026333632333148102
689,0.04071546668284462
690,0.10312113147978473
691,0.11174311893771718
692,0.05722767932428503
693,0.03199483354476926
694,0.014318098319907352
695,0.1371721390117892
696,0.13793582582454572
697,0.0226617377140695
698,0.06488566873684035
699,0.16206727121995862
700,0.15765550145904003
701,0.06390001486326893
702,0.14053017523121558
703,0.08429210161113793
704,0.09609652575230637
705,0.09834680209736678
706,0.057684455788547195
707,0.19328121444889373
708,0.10962965860498189
709,0.05892075085773652
710,0.1335359341650959
711,0.11615887913394841
712,0.0850274110438954
713,0.15982984294579614
714,0.012027603735463055
715,0.08719071487278442
716,0.14286579394150922
717,0.1152885921883512
718,0.08738986746894148
719,0.1145583975623742
720,0.08147129987519632
721,0.19906550625136468
722,0.15575363359168584
723,0.04531891251254483
724,0.08822939689221007
725,0.12362255158616318
726,0.24324261371822187
727,0.18477052973133207
728,0.0
729,0.058592104980489244
730,0.09314980532818068
731,0.15228827446056836
732,0.04548822100101116
733,0.16841057640741472
734,0.10117527147208255
735,0.1474872928623512
736,0.10711859787301625
737,0.11626963405811241
738,0.08529720050081267
739,0.10127687370642224
740,0.09686070127963252
741,0.04268493083639751
742,0.1644552028038494
743,0.14247558153504292
744,0.0
745,0.1351539792894743
746,0.12741961035141733
747,0.09639464958935508
748,0.12343226733402679
749,0.12292299158813996
750,0.05431793753223763
751,0.07514801718304444
752,0.02940466965216043
753,0.18584740627678298
754,0.17880676678070137
755,0.04220386501162439
756,0.08361063588179574
757,0.06590178666425417
758,0.03846621998021968
759,0.0
760,0.17428511714498252
761,0.09560471837028446
762,0.13611509538314773
763,0.07434287142512373
764,0.006210272926517296
765,0.09450718755651151
766,0.15320493764493168
767,0.14365115326011124
768,0.1445218612092203
769,0.05929560867330154
770,0.16128724743407544
771,0.02941135154579759
772,0.061694257393373905
773,0.09143147463826501
774,0.07958766397963007
775,0.14766099159097013
776,0.12754102281608454
777,0.19536907538128773
778,0.0
779,0.11462292766937476
780,0.17084219360294994
781,0.038042531945183825
782,0.06579198642875
783,0.1119256829076462
784,0.0
785,0.12192156416408001
786,0.10638167899728268
787,0.03483666011787788
788,0.10832648093279722
789,0.14945686275915468
790,0.2095865001299352
791,0.07504981569432795
792,0.0308438790604771
793,0.12289972011256538
794,0.18978922805914267
795,0.11900723434902744
796,0.11204488454722589
797,0.2000120817021509
798,0.20815818416253962
799,0.148147068820502
800,0.18391739167047189
801,0.12384759953431279
802,0.05590755133823669
803,0.08781365675271997
804,0.08129921226123592
805,0.11182421727775885
806,0.1507019369859847
807,0.1244140762755948
808,0.09226718780409306
809,0.15625735023105589
810,0.12546900355268026
811,0.035868471066629146
812,0.09313425626629339
813,0.14418904016828213
814,0.06572824113681347
815,0.0
816,0.1209954662345421
817,0.11423115612614221
818,0.03906336256332308
819,0.029898674754094287
820,0.013746449788774191
821,0.023295845156698386
822,0.07041608596016163
823,0.10274560019908714
824,0.07692988745989354
825,0.14913227381001207
826,0.10374895517944284
827,0.050570137144253444
828,0.07211109358094027
829,0.13251702798119153
830,0.0
831,0.13383713897491645
832,0.09754424428275547
833,0.09075990380179551
834,0.07808807569332507
835,0.10407333579279168
836,0.13893978370690213
837,0.13394681260481145
838,0.11625099969063427
839,0.07207916580174474
840,0.10449870718998477
841,0.27139373220987206
842,0.01841572886331236
843,0.09317713816605387
844,0.08526784159627088
845,0.0893368894080695
846,0.11712543579632934
847,0.09903224668680012
848,0.03405462101324107
849,0.15055575051676404
850,0.06011450410828298
851,0.10357684899556631
852,0.19103328968473204
853,0.09494220371560702
854,0.0643814372973919
855,0.09173848115635432
856,0.02689360505670567
857,0.11693172004708526
858,0.1457883153969536
859,0.12684009827291395
860,0.09911609845744637
861,0.0774182659044757
862,0.11759226988085342
863,0.06115004467964224
864,0.020855771636695136
865,0.10593678654580867
866,0.06270781557489212
867,0.1149429861439429
868,0.0868347584081807
869,0.15285991528788115
870,0.0401267316918571
871,0.19422839734293454
872,0.09526085748485323
873,0.14034127633895513
874,0.1295691294344619
875,0.10348897938719437
876,0.03550045387442932
877,0.1566467858763583
878,0.06089826905343428
879,0.09246505273262741
880,0.15510477632590564
881,0.13318015296080804
882,0.1128114989536458
883,0.16984206665573814
884,0.114303313259732
885,0.08785703788160776
886,0.029343144589122613
887,0.09954128740051049
888,0.17917030071006307
889,0.0859366637870268
890,0.08422242524020161
891,0.1741357096629022
892,0.1313066841449537
893,0.049227480587451036
894,0.1926801259520756
895,0.09753001485996296
896,0.050274094764960205
897,0.06089771426056747
898,0.06606940331455746
899,0.010166087970522597
900,0.11804639667507184
901,0.10493934043135889
902,0.0
903,0.05516981150016143
904,0.07741930968016578
905,0.04932404617053873
906,0.026795878406279658
907,0.18586395031603986
908,0.1079797905253509
909,0.13948561130327083
910,0.13808921992914489
911,0.10445834488409683
912,0.045068551949503016
913,0.09533571202544754
914,0.16127843487474317
915,0.0
916,0.1306141382102465
917,0.02208383229826673
918,0.21593442218571712
919,0.01721385846146342
920,0.08288867789496057
921,0.1890115837981553
922,0.05421881498113723
923,0.12114158171264304
924,0.1380748288489847
925,0.039165224589606945
926,0.09927608684750346
927,0.07881028816150557
928,0.028081125817663033
929,0.07045507615011604
930,0.0966998877462244
931,0.09058103238372191
932,0.05122069391961929
933,0.030683057805781844
934,0.0
935,0.026257173156774977
936,0.09826437131330677
937,0.08432494058999868
938,0.1290687344516675
939,0.0
940,0.1057059704757886
941,0.08949551771063936
942,0.1681105035557321
943,0.15082125832878826
944,0.11036415654166642
945,0.03483972383176828
946,0.09162171235918165
947,0.004898117699594057
948,0.0
949,0.14545691858109594
950,0.01668095029139468
951,0.06310090830712212
952,0.10581705264317884
953,0.022746166982398897
954,0.12387516583457556
955,0.08379992423349679
956,0.19762549970187734
957,0.14465501867329417
958,0.044465444917131836
959,0.12775639523746068
960,0.14483599467400732
961,0.08571711648452061
962,0.19168352140902717
963,0.0
964,0.1573588337841407
965,0.11744358267526062
966,0.0
967,0.09396041303799285
968,0.05043896762482245
969,0.181445758310948
970,0.020110893277933167
971,0.10698640947527083
972,0.15853136128219314
973,0.08739548409021866
974,0.12309520611177861
975,0.14681048849895
976,0.07629474160892472
977,0.12271783274066686
978,0.16658388949669842
979,0.05085761989295199
980,0.09061567130242029
981,0.0626820530069899
982,0.05978076071338175
983,0.14776848902161638
984,0.11792350150376556
985,0.13397800842132632
986,0.15585842546005907
987,0.2188626128922595
988,0.15811738454818083
989,0.10844955735792644
990,0.14553296908220525
991,0.053770522333699285
992,0.07270550320702278
993,0.1599899339395876
994,0.05803890481646259
995,0.07239187465023406
996,0.0
997,0.02739440367596556
998,0.14306023590490197
999,0.15445559037452994
1000,0.09993798269700208
1001,0.1091274300056645
1002,0.10322029869824217
1003,0.05862762833741122
1004,0.10923674777754043
1005,0.07289724418748861
1006,0.1394271868062551
1007,0.14327139841945835
1008,0.08089305107576972
1009,0.0
1010,0.050391154412712025
1011,0.14251468119342564
1012,0.12653801267180892
1013,0.18717555216100878
1014,0.06199023268156657
1015,0.026052055065526224
1016,0.08021050257148771
1017,0.15143174373065837
1018,0.14957020520356049
1019,0.05108646636342565
1020,0.05741693454783084
1021,0.094785743648012
1022,0.13223980847278122
1023,0.0470890113764204
1024,0.05589106207142311
1025,0.0
1026,0.13215480428743698
1027,0.14077362006627703
1028,0.15158016460701423
1029,0.13630179151234117
1030,0.12489484182057578
1031,0.05336718793990303
1032,0.0
1033,0.11154933598700455
1034,0.16120734809128662
1035,0.13168742231981667
1036,0.031361312636462524
1037,0.09690763689951204
1038,0.11600683516515074
1039,0.11450018791484973
1040,0.14184314934704867
1041,0.05278257537904052
1042,0.01983134834564179
1043,0.015267227190992078
1044,0.09922969204081468
1045,0.012740026743774682
1046,0.07794867313074616
1047,0.21319393885842583
1048,0.09303461602028391
1049,0.11442148383059214
1050,0.133556107937983
1051,0.016786272054714
1052,0.08906766525128075
1053,0.000791040877161725
1054,0.14566784633125257
1055,0.04591356542343891
1056,0.0
1057,0.0
1058,0.09848843911297296
1059,0.09130594384159307
1060,0.11282218469275958
1061,0.11658380394731582
1062,0.16224384034173667
1063,0.14730608093877545
1064,0.04700231930248916
1065,0.10190387772858443
1066,0.15512603966921706
1067,0.0779220361543971
1068,0.1582544807715949
1069,0.14755391111841423
1070,0.073360117264791
1071,0.1181971201693519
1072,0.15773112552842483
1073,0.09093617156516752
1074,0.024213714734936775
1075,0.05272412782670375
1076,0.053710280785070036
1077,0.11562225428585877
1078,0.01936539050838948
1079,0.12305814837929412
1080,0.10150236159596013
1081,0.0919687122999212
1082,0.10395956107286192
1083,0.05685714950275093
1084,0.15523646536686794
1085,0.05188177229824671
1086,0.0
1087,0.04525381970352778
1088,0.07759724619516292
1089,0.016834300738295227
1090,0.1733407136143345
1091,0.2039614459281885
1092,0.12318201955579548
1093,0.12085394487722959
1094,0.06201469062510175
1095,0.16207019522067267
1096,0.18546094723267753
1097,0.18972932999996547
1098,0.11124711829542538
1099,0.13234269498910536
1100,0.1532807661721068
1101,0.1344383155276095
1102,0.16336656394188903
1103,0.030570279912571552
1104,0.06824603366566531
1105,0.08007576957305704
1106,0.1104264541813194
1107,0.06570514331279317
1108,0.022793849582109532
1109,0.11583448047747882
1110,0.0866917841006875
1111,0.033323855536011554
1112,0.1141811379949042
1113,0.12021966450229672
1114,0.12845117209796275
1115,0.0
1116,0.09961611232448543
1117,0.13788266827243306
1118,0.008727555698898978
1119,0.04917225999791526
1120,0.06913202162624536
1121,0.08103033898226292
1122,0.053501600620363944
1123,0.10008704547194915
1124,0.04843618677666489
1125,0.09811157879097268
1126,0.10902880824371165
1127,0.1015606988984553
1128,0.06495529891438356
1129,0.14796759454532174
1130,0.07522434341495259
1131,0.13766145728505907
1132,0.07520808637565154
1133,0.1627342172049892
1134,0.07996120639730796
1135,0.17590430828061296
1136,0.09235020936368302
1137,0.020267220863337522
1138,0.15715992445733046
1139,0.047756250737083686
1140,0.17747193115314652
1141,0.20192286528020456
1142,0.04352444539107199
1143,0.07211964335532646
1144,0.18021225196390045
1145,0.16609304236127492
1146,0.04916434859593724
1147,0.0
1148,0.11444870567372517
1149,0.07889320120364812
1150,0.17230591321293748
1151,0.06963692694119121
1152,0.1136019169572618
1153,0.09616364379077073
1154,0.1083263299390357
1155,0.03352501107391889
1156,0.11842123946223647
1157,0.08340950378661166
1158,0.0657829498692992
1159,0.06676980751363215
1160,0.0
1161,0.12734548920460237
1162,0.08823603228739986
1163,0.06125447264237655
1164,0.19620097755537924
1165,0.010912571854930919
1166,0.13682003710371435
1167,0.09072567339627208
1168,0.08205595707669656
1169,0.04315412561401316
1170,0.07809594138346539
1171,0.10501307050976091
1172,0.03594540823696844
1173,0.21345991208762186
1174,0.04419686241755732
1175,0.016438898370827078
1176,0.0589352875392338
1177,0.10074159596703595
1178,0.16847739336191261
1179,0.18866169717780293
1180,0.06370527407513793
1181,0.017781494260140668
1182,0.12074229116601183
1183,0.13272471767512267
1184,0.10288566972431742
1185,0.13658442002563703
1186,0.0798672309108381
1187,0.0
1188,0.09323182191130774
1189,0.1047374054734924
1190,0.11422807390453184
1191,0.01928748489641416
1192,0.11155805102429046
1193,0.10009686123714223
1194,0.10369025770964571
1195,0.033078087067087016
1196,0.0
1197,0.0869577792109249
1198,0.0345495608292906
1199,0.15390125101138047
1200,0.14122796179870142
1201,0.13167282791790452
1202,0.04756267541139622
1203,0.025978781250356835
1204,0.11579823604051849
1205,0.015322946612303448
1206,0.1283147131550396
1207,0.10470681235618923
1208,0.11927898192130698
1209,0.06274409204970072
1210,0.09352633421149417
1211,0.12860049551040195
1212,0.09680810777467831
1213,0.041533400080946005
1214,0.10478333799117859
1215,0.14061816915804734
1216,0.07522141999840139
1217,0.05993770781829752
1218,0.144441376407958
1219,0.10860538504713797
1220,0.057351809019052936
1221,0.09098986847729684
1222,0.15411505430872144
1223,0.05068757716246672
1224,0.16588051959733105
1225,0.09492811333505352
1226,0.12272948109431793
1227,0.1328144141191694
1228,0.037001313801750466
1229,0.1324611640475657
1230,0.17088840515236647
1231,0.09742341950736604
1232,0.05332172443099144
1233,0.11450455116501235
1234,0.12894084069952105
1235,0.2158449951488033
1236,0.08335609596315308
1237,0.0461405530948856
1238,0.08383886606517782
1239,0.1790292272940039
1240,0.02137241621604427
1241,0.0
1242,0.12717519935046775
1243,0.13318112293205328
1244,0.07182340346298013
1245,0.09882625173185136
1246,0.020722668942341996
1247,0.10597743346481023
1248,0.0048467611823509865
1249,0.08449599202799055
1250,0.0
1251,0.04629723008498648
1252,0.06948298505718294
1253,0.03785126431440178
1254,0.07806517137031582
1255,0.08735737016588839
1256,0.045807667866972046
1257,0.106546847125662
1258,0.09858880143299946
1259,0.08576632689405805
1260,0.08418200157047145
1261,0.1568905036628531
1262,0.03130854565433328
1263,0.1531595797935907
1264,0.060512218475249034
1265,0.1449047413110009
1266,0.13069591767170993
1267,0.15080567358874153
1268,0.10250138814411833
1269,0.02018553554036631
1270,0.026355379845324156
1271,0.07130123177856106
1272,0.17211696830191903
