Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_Eps_0.3_e0.3,AI_Eps_0.5_e0.5
89,0.14571768572533939,0.14532106248026744,0.31186284119016267,0.31413232450216755,0.14572556356568367
90,0.24089742021932825,0.23977822970374443,0.4776140174504112,0.7163664777265341,0.08098249480527027
91,0.19481346994055704,0.19548553808989885,0.574819991107104,0.8750464055846491,0.19598793954124727
92,0.3097198680496501,0.31014741870232787,0.5425515834694207,0.8996872130268821,0.08147207170564814
93,0.2448382450717737,0.24262577928845327,0.4333889858033383,0.7041488386066567,0.08143151556397137
94,0.1471211012526637,0.14484885868626987,0.42107567318110706,0.636068844460913,0.14770797334961866
95,0.14579366678239805,0.1447833124632233,0.4166923048099202,0.6279411728194046,0.14402308589713395
96,0.1459477819656757,0.14794265504345316,0.4234632791443858,0.6299375555221541,0.1463822202975417
97,0.16002372715624189,0.16000234615961664,0.4831150608631998,0.715507661273456,0.1588028629098863
98,0.2942877352710532,0.29206855626645634,0.28545322344079194,0.8662414146467583,0.2928338000334409
99,0.31150491193763047,0.309424190684639,0.5431345220810813,0.9034090290621813,2.9067530681839243e-05
100,0.1624392882455351,0.16255312447238782,0.43786001264366914,0.08021195304455099,0.16373872332843528
101,0.21834089968475676,0.07911253468269389,0.41826358204436415,0.638183308042777,0.21745701808284412
102,0.2164799238754879,0.21516812146350614,0.4211013669970589,0.6247682362691224,2.969388246491432e-05
103,0.2195599407209456,0.10092473171534026,0.42316035359815035,0.6303588469329499,0.21892503406398875
104,0.16062484714861355,0.15883624761595794,0.4889758857628039,0.7153194884523641,0.16064350896151713
105,0.5851416237789365,2.961337819564995e-05,0.5798834472150965,0.875174602072351,1.2629245252788205e-05
106,0.20699267178137581,0.2050375857330674,0.5448554939164391,0.895428733808472,0.20409228314936864
107,0.1632733803452907,0.16347894784289005,0.07962591936029378,0.7124069019261557,0.16249372315139712
108,0.14621325446108882,0.14533714015650054,0.4170781647518108,0.6348687551013139,0.14489140507736803
109,0.2150199637980843,0.21742040384008876,0.4204695135328747,1.2559293511113285e-05,0.0805447068144492
110,0.1444457764157449,0.1453692251155036,0.42069569072294555,0.6211644423687089,0.1457674491228792
111,0.16021432387622464,0.16140447269957495,0.48817871210867136,0.716415563853885,0.15907364864647025
112,0.29153733771696916,2.9980592013332577e-05,0.2876561834157995,0.29410763088994785,0.2920005952860301
113,0.30880451755564253,0.31039359710750136,0.557602580521755,0.44758518340577386,0.4488903064864727
114,0.21738949263944096,0.48953209911367906,0.21830158616336487,0.3516455375212079,0.3520897513166248
115,0.20962382929633033,0.09939361574176887,0.20952575458780798,0.323715250143538,0.31624070388395753
116,0.20969616047280998,0.43087989756607387,0.21017140395658684,0.621104735145915,3.0038861018113235e-05
117,0.4246380081744883,0.44027714451922584,0.3150408620547283,0.3140114220916685,0.10046266785903867
118,0.15887486106082488,0.4830913879618732,0.1616698247601199,0.714820756061299,0.16226458882238057
119,0.584710139640205,0.5887992487741962,0.07950628974172079,0.4387685880129116,0.4382768527341161
120,0.27020033729492116,0.30711490630951555,0.2697936746302214,0.311249590047996,2.9516977134069428e-05
121,0.2179365997646835,0.48629529002025457,0.21932225215552936,0.5827270673398832,1.2628354334190878e-05
122,0.20731225145823196,0.08056877621621232,0.21000768270577583,2.979176012162253e-05,0.10060323144027772
123,0.41842048773880874,0.4366396941072202,0.08823661402838598,0.6320073286586615,0.07970822088959753
124,0.42330937926380224,0.4408176048689856,0.3142203442554723,0.3126109998686984,1.2770368653167156e-05
125,0.16269563378405358,0.48270690567276636,0.1603468915879809,0.16165907525518644,0.7149182253220367
126,0.5791536047676528,0.29548049268353765,2.9794576458878597e-05,0.8724648851729863,0.29276497912100036
127,0.27279843438325185,0.3102950343237049,0.2712094133059777,0.8997600237421033,0.3101733423946169
128,0.14570951052448403,0.4888539911326593,0.14521791640645718,0.7057839323321818,0.14555404339037184
129,0.20927852231609723,0.4381538706230461,0.20864195872880428,0.31914291813676576,0.3200780249903101
130,0.2083849643077882,0.43508461776080787,0.2118475679279896,0.07993853503618727,0.6243320070548052
131,0.21140755784397416,0.4342569813658101,0.21374806086454926,0.6256074777746067,0.1027327311571816
132,0.16131250308883738,0.4790372393820316,0.16173182319618692,0.718757491714353,0.16176381693269484
133,0.5796048005299127,0.2913769590860572,0.29698433720092055,0.4391165868965718,0.4351160314414522
134,0.2735456569591551,0.2058638293056337,0.2729733430676051,0.20639278775213135,0.20642437796837254
135,0.14484031830832936,0.48956932487486804,0.14604075860334123,0.7010476269443138,0.14540092857326348
136,0.20693368025866946,0.43754379514903186,0.21102501055107306,0.3207102280287422,0.3177215684690903
137,0.20847861555034652,0.42957314739700486,0.2098709881195554,0.3103455506573136,0.3139826413581153
138,0.14045344918475172,0.4393442763755259,0.1412057038481085,0.6221073484716992,0.14075556549985868
139,0.24251177958113637,0.4801272713496449,0.2426873177252947,0.7129123805471785,0.07879216313826651
140,0.2902667923632311,0.5906334242536496,0.28960497333010676,0.8686331486087641,2.927420418900831e-05
141,0.2713790989657607,0.6194880715860716,0.273609404732994,0.8985735479173765,0.08839551265561249
142,0.22117394757734438,2.935845874530368e-05,0.21911286022661602,0.2876723126680011,0.2864152782368985
143,0.21070817283872156,0.4406750780623959,0.20974192086865925,0.09859707899250564,0.07987294173361789
144,0.21051166668391966,0.21716019341914244,0.20895883014401603,0.2158256081914536,0.10035680127755676
145,0.21056298329230605,0.44019937858638136,0.21090325563603243,0.6312410943906798,2.9840282009029917e-05
146,0.47999139940144087,0.4803097542139332,0.07962778344662748,0.3565813554409974,0.3569999732477799
147,2.944212523489423e-05,0.5881463379363526,0.579514200728572,0.4362533843144074,0.4357712792935774
148,0.13573190396584617,0.6230469908693467,0.13601827057440918,0.1376848882655223,0.1387001252713405
149,0.14520985284514876,0.4936620961992935,0.14330812046496064,0.14521886717700583,0.08017161393388245
150,0.21223648440789813,0.4384183796117599,0.21125317158880708,0.6365373000917104,1.2811171205129499e-05
151,0.2088225161158546,0.2144292858091618,0.21019875968333313,0.6234996219838894,0.21632102153344138
152,0.2109849771437199,0.21756621057748884,0.2115827067449959,0.21990962499641548,0.09839623151064812
153,0.15977479395034858,0.23974228459702046,0.1608673190619814,0.24090332700154996,0.16059735305752354
154,0.2918516154357484,0.5868365074641868,0.28999288400730006,0.5411048460095428,0.5353317185860037
155,0.27429151456319656,0.6225857671268102,0.27038104229561083,0.9017738725519345,0.0917900653524686
156,0.21871665384414102,0.4861144969252595,0.2176007285441631,0.35294748325193,0.3551248048234013
157,0.21073571459437523,0.43720195479795687,0.2111060788388865,0.32194273794188805,0.32026775805613406
158,0.20961473451242027,0.43676791512807195,0.2073617434916149,0.6184382417939899,0.08944787939407293
159,0.2120692389972812,0.4356763213553055,0.21185195190621248,0.31268953937751087,0.3156737135574726
160,0.48387693194477455,0.478638859044102,0.08943211157400881,1.2680428359439978e-05,0.0808474263366507
161,0.29105581476166137,0.5857720353744973,0.2927009284844162,0.4380659365064885,0.4344614502725204
162,0.2733591439747125,0.6204256246050345,0.27461617496052143,0.07992115398267441,0.8936830542944094
163,0.14470829604436392,0.4880874591958885,0.14593475937449296,0.09891900850209874,0.14362090197352265
164,0.14092327835006518,0.4401197044990882,0.13946334843944955,0.10007793715488132,0.13928451961090488
165,0.4202739581257293,0.4303493927361288,0.20918057418238686,0.20836562133169276,0.2081821434221266
166,0.21235540464659672,0.43745411610697177,0.2108679903205492,0.3145191791816891,0.3147050662468532
167,0.24154444643362483,0.0782996185066184,0.24089722555988616,0.7172665200994447,0.09987449938876167
168,0.57866092633687,0.29446136029389536,0.09966455879458748,0.29449536971647705,0.8739930853287564
169,0.27061848009666145,0.6170412811397048,0.2706326202449713,0.8966907712342318,0.07825259136431618
170,0.21494163747784376,0.49355274054333104,0.2186150994773998,0.7050483419060684,0.07851766508308754
171,0.21143328325407024,0.4366083537629877,0.21098393617635558,0.6358328434182225,1.271758315457761e-05
172,0.2092384817845423,0.4325149246528283,0.20826131879821844,0.09093092549751577,0.6327013247577297
173,0.2135395068841363,0.4344200618918157,0.20947687093558282,1.2840599100870007e-05,0.08108363481304372
174,0.4824670296165909,0.483367300293055,0.08892790992940258,2.9251409777157744e-05,0.10019816161225119
175,0.19449954279045675,0.5848397734147283,0.19294242750788537,0.19356099492129966,0.8781354519498693
176,0.27175392031261214,0.6283412177612322,0.2711902644239466,0.44926210210307355,0.4499599217797108
177,0.2184488972263059,0.48917121591394674,0.21889079873921488,0.3517820449341736,0.3550187282759878
178,0.20927631328457788,0.43737230564574203,0.20996528685028384,0.6371218072816343,0.08878702724862526
179,0.21119506491898565,0.4326315995560821,0.20732146289323355,0.6220508696958666,0.07985041289572131
180,0.21268032586923516,0.43654259186052935,0.21051509646028183,0.3138881848922299,0.3163318352488997
181,0.4878780391701611,0.4782209644884326,0.0904991841328612,0.3571228968342932,0.3573391755589673
182,0.2921960489949274,0.5820534020200695,0.2892183148388941,0.4413447527650488,0.4355171410456618
183,0.27200224312916654,0.619571256738665,0.2748948191284111,0.7343506489151989,0.1013747121031837
184,0.21969619257417441,0.4848698952600322,0.21914924649750347,0.35362426582568063,0.35068722503098215
185,0.2108071641958458,0.4374583997196382,0.2108130152052234,0.3178801932828408,0.3196898732737165
186,0.14087716674865228,0.4267715550845758,0.1390274213558646,0.6220069605470937,0.14084497895935433
187,0.21288958116077683,0.4340292337788249,0.21081264596844917,0.31434578689821835,0.31368525142447384
188,0.16218894340926396,0.48540915032191706,0.15963783469928022,0.7193046881374147,0.1619281305448745
189,0.5788102454739142,0.5923923235085421,0.09993712912660009,0.4348211916870779,0.4355432330273604
190,0.2735124814340509,0.6275776014358901,0.2707851007934236,0.4483754927410816,0.45392245502571305
191,0.14480264323943068,0.48865872262166754,0.14480443435423387,0.7062944760974696,0.14490397342344988
192,0.20863989851563652,0.07982996174643923,0.21024900565948207,0.32210870684106363,0.31850311301080886
193,0.1380102265992775,0.07874954951820452,0.1384040181314487,0.13850413074657922,1.3127534884726e-05
194,0.21046837861024925,0.43743285487759415,0.2084376772404427,0.3113162653914688,0.3134248182002459
195,0.2421330175132013,0.2395820324477374,0.24101695249570046,0.07953252309438409,0.23820613310670471
196,0.28726772494969066,0.5914842886340334,0.28836381614995443,0.4403123396303823,0.43587451234596974
197,0.27334744703503255,0.6236386969942892,0.2719303995713832,0.44998456987708907,0.45329075589552603
198,0.21816338769622132,0.4897733451453866,0.2169924073600162,0.3556101802349866,0.3541184716059549
199,0.41840751524564523,0.4419884999079049,0.09016651809357942,0.10025400129648303,0.07938940280489967
200,0.20875554610975888,1.2862586276091681e-05,0.2109463407951157,0.3131513920129537,0.31086091451045117
201,0.21286699454331856,0.438483864306697,0.21010113131835464,1.2796298083125732e-05,0.09023961406792096
202,0.24096013385868698,0.4805210362946615,0.2435486081683367,0.7191723784973786,0.07897099476411329
203,0.2877777487610012,0.5893116539529897,0.287748030484841,0.43914066052387746,0.43652084265840924
204,0.5465819802785776,0.30712858334444015,0.3122384965000477,0.089512838976777,2.9029286435592018e-05
205,0.4371495586504013,0.577235698564425,0.07964290834096122,0.3529895711672311,0.35316849878831635
206,0.20917385880078837,0.4351563421244534,0.2101346411113344,0.6413659818564418,0.09029669381616105
207,0.2097933312231941,0.4303955449217534,0.2086396267747413,0.31461373138023424,0.3137547165709452
208,0.2131220464173548,0.43906923272718734,0.21130579912268235,0.6259458160754992,2.9062312043291784e-05
209,0.1613046415227002,0.4768861197312051,0.16089075067729325,0.7156547969656456,0.16079093318526794
210,0.28713381892217393,0.5871567168743085,0.28895727699972484,1.3070836984012055e-05,0.8713415219458477
211,0.18124562848508163,0.6231599612688075,0.18215285092489483,0.9062170985295381,0.18211551934189305
212,0.07994753988117034,0.4878008337731668,0.43752591790775014,0.35432833418188303,0.3554673784494001
213,0.21051045266432053,0.21928064939173514,0.21074032427317121,0.22069850201843688,1.3094357292448017e-05
214,0.20992016111348963,0.42921482608880196,0.20836351371590164,0.3102515529955113,0.3145518448801281
215,0.21107935488715454,0.4419435677461039,0.2113865051750885,0.6237335171672848,0.09025389143665903
216,0.23916136777506264,0.6250516462214204,0.2405521079198199,0.3570282114259715,0.35604611127391905
217,0.29101061500956266,0.5883973738538406,0.2912459494156678,0.08953130630642618,0.8686490601859663
218,0.2739087775344918,0.6210105882914456,0.27257672049718856,0.9006399373290007,0.07882323061134332
219,0.22023145614215928,0.3510609621239814,0.2155053094610161,0.5882239843308358,0.08038710362017232
220,0.1410293437132127,0.14012947853935262,0.09000473153184063,0.63768912226592,0.14012516712888862
221,0.20792234341720925,0.4334410619551197,0.20846865343840457,1.3209964834739127e-05,0.6265935252981338
222,0.039362680470480936,0.43496379323066103,0.4237043521342843,0.040412705498136976,0.6286637127773321
223,0.24190888235338384,0.4813215620351085,0.24183974880669454,0.3576081615646201,0.3576447708387295
224,0.28876743860148957,0.5873032885311963,0.28900497658143964,0.43626802074871607,0.44076675409595684
225,0.2740955467764547,0.6218379574463647,0.2718985291847162,0.09920214455734208,0.8985070840793243
226,2.9279841276642e-05,0.4849844999815022,0.43391455083068303,0.3519300984576156,0.35415436874131756
227,0.4170313877702898,0.4345302332282464,0.0897404260726027,0.07984052659403883,0.10049417663409688
228,0.20821035981518748,0.43406447200025416,0.21083715283880824,0.3099405437514278,0.31386958653192465
229,0.2117426416492238,0.4375863664041024,0.2096176290001508,0.6259944819302342,2.9271753826726774e-05
230,0.2423967593577162,0.47700154911043186,0.24225243155849377,0.35680990972014875,0.3549027949198877
231,0.19456065950505239,0.5857727835624329,0.1938592124652472,0.863887062415779,0.19039050051252362
232,0.2704676529134948,0.6215083208068751,0.271644764365496,0.09888626158193738,0.9037897061737655
233,0.21882793219565194,0.49267170020837814,0.2180933082347536,0.09972061950663717,0.7061281496039387
234,0.21045558284572136,0.43924007194685566,0.21063374046488761,0.31935432541434133,0.31854960068743104
235,0.20956395764075983,0.4356134988838613,0.20862274962410343,0.626051577066571,0.08858019044704527
236,0.20847220053737617,0.43827572396142006,0.20920668002193807,0.31317343070835724,0.3129816060277191
237,0.24127541333106575,2.9026412953670028e-05,0.24349656523242075,0.48080681983007084,0.09093028477991077
238,0.2898370305250227,0.5829794891332989,0.29018384252935675,0.43341905630907523,0.43895161651565007
239,0.2721618107119711,0.6245910847209367,0.273242050086044,0.4524572537838702,0.4505431278964285
240,0.0906291968290401,0.48956619313523747,0.10063020658765644,0.7054176446628714,0.081887990105908
241,0.20970171767518642,0.040523727774244116,0.2084219229924977,0.6392567595085239,0.0403500853972118
242,0.20977209451384085,0.4338908311741353,0.20881300253943405,0.3113026139163865,0.3121909846714903
243,0.21083476411440102,0.09998134275020307,0.21082674156325948,0.6273818808958791,0.08856601532028206
244,0.24243928403690312,0.08014469597109901,0.24187270474102604,0.7182394163383434,0.09973479649302984
245,0.19205563399681144,0.5879139281512323,0.19421200905750988,0.8750703668455468,0.1946115717618199
246,0.2747938385648148,0.7239915708619449,0.2711698666349759,0.9007599287882296,0.07929373571576938
247,0.4366858757908604,0.24208521558862223,0.2432826919120606,0.0992077827005808,0.7012626661963861
248,0.21152351587793866,0.43921722234205013,0.21144024243412393,0.079196511410524,0.6417200766714606
249,0.20792058256333518,0.4308021604395909,0.209845627443717,0.31182327311998514,0.31001840103448897
250,0.21051241498642126,0.43493340062222424,0.20941232996201484,0.631895254733546,0.10137313746297427
251,0.2437293605628381,0.4789791900732248,0.2409563293545224,0.3548378190765816,0.3556446248059335
252,0.5802631840625027,0.5826514794687674,6.665560796006906e-06,6.67377617520241e-06,0.867946446167353
253,0.27513237694934695,0.6191475258243972,0.27441473699298,1.3550096073198504e-05,0.903140054498602
254,0.14503093330160402,0.4867722761969636,0.14772512745867164,0.7037018618534435,0.14504595310470358
255,0.21248106763728722,0.44006101764722627,0.21066369030666926,0.3192272998508334,0.32033608348341325
256,0.20837390260986413,0.42997261036446316,0.2105161208889963,0.6209095218571219,2.8820306032622084e-05
257,0.20826638629775968,0.43644753838919187,0.21034289671519182,0.10013930037060255,0.631660050507641
258,0.24393648781158797,0.4842093486426345,0.2417811783893476,0.7159788976149355,0.05280284540952488
259,0.2880278846518446,0.5838409046284926,0.2893305685375967,0.09983416266731783,0.8796366023043067
260,0.2699914877327752,0.29948625492298564,0.2729297007501121,0.29853869651091497,0.2995686828124879
261,0.2187003823162175,0.4924383758455297,0.21796311572042273,0.3542287730509863,0.352095494698791
262,0.208874206206677,0.08027337426577412,0.2088728852139003,0.3186031447875209,0.3182948805237578
263,0.21417590713323473,0.2164431275506734,0.4153888666273745,0.3141988153088784,0.31270284715669544
264,0.1417564612768206,0.43635304010179765,0.1405872880327544,0.6273397458623485,0.14095376729863493
265,0.243364834350643,0.47724654004360567,0.24179774446912122,0.05299260421259468,0.7141947628602651
266,0.2919663615055709,0.5878637911669222,0.2906675034424734,1.3402291709574852e-05,0.875644873269832
267,0.27196701946041935,0.6212659082399004,0.2721492247283801,2.89560137223925e-05,0.9069195172526556
268,0.4363876270937075,0.4903428250175893,0.05310254971716935,0.7085238847732427,0.08082273095834382
269,0.41878419171453646,0.4411961360441251,0.10068789984798088,0.31742736595031995,0.32077469103941114
270,0.20931553321235175,0.4307390663828521,0.20674639789681798,0.3127364698609312,0.314225378054675
271,0.4223414242413096,0.4388065345608503,0.0794259012451618,0.3149888652004181,0.31450125591691663
272,0.24248833359786232,0.47794756562690555,0.24298717483485416,0.359365436142666,0.3570383100707364
273,0.5850400625338442,0.5886890393961861,0.08001744899451046,0.05266862649334032,0.8783477748100573
274,0.2759455925211687,0.6198767863516772,0.27495890563421077,0.9083475531810109,2.9309882676675932e-05
275,0.21658369915069609,0.4926499665527531,0.21922405536791154,0.35373868523869884,0.35728337336778215
276,0.20927713060732506,0.4357803717480065,0.21007945803695585,1.3324815835235876e-05,0.4916023438670561
277,0.4196693733212699,0.43477645923749636,0.20946781783245405,0.20986662212219717,0.20624386471011036
278,0.13983235342075698,0.43779239117533353,0.14167340948705076,0.14113125181431052,0.6224693658995191
279,0.10126389163631032,0.4783371875967425,0.4842471354449834,0.7100959431308379,1.3464196331423573e-05
280,0.19258288378050162,0.5769965356142782,0.1940514670849914,0.8707518305751517,0.19367628394844558
281,0.27455309189413746,0.6197773789006104,0.2722035251118489,0.4493478031890426,0.4499473277994288
282,0.21943229173172363,0.48559493968261835,0.21969960123382057,0.7072470856881518,0.0787510101405285
283,0.41978065522482394,0.43913527128936325,0.07969773536068192,2.9507357223231173e-05,0.6396926015676447
284,0.21035816675497737,0.2155253398525909,0.20999015370571975,0.21603951273444638,0.6224181130501768
285,0.20980984337530764,0.4395735550017806,0.2123997086029061,1.3402615386963441e-05,2.9202288131689097e-05
286,0.16187300643631117,0.15979888929298913,0.16233271828598164,0.3603685239613724,0.3591985154808865
287,0.29236541289017226,0.5844894804452438,0.291265628736263,0.4376162711337007,0.4376398361332832
288,0.2721972702125983,0.621369610186291,0.27426459696752065,0.45187615102984113,0.44738985446517265
289,0.21930612919944478,0.49158240494508004,0.218983446752996,0.7102887961496718,1.3521236115832312e-05
