Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_UCB_0.1_c0.1,AI_UCB_0.15_c0.15,AI_Softmax_0.05_t0.05,AI_Softmax_0.1_t0.1,WSLS_I0.12_LR0.05,WSLS_I0.15_LR0.1
360,0.05704219946008287,0.053648333211263485,0.025969655764904422,0.025969655764904422,0.16675128880088405,0.025969655764904422,0.12175822030361017,0.025969655764904422,0.05704219946008287
361,0.041557124385722344,0.07826709953522236,0.10527652873363084,0.2422850639068745,0.20372656160979324,0.0899260346089103,0.041557124385722344,0.035222437697880145,0.035222437697880145
362,0.06196205035229734,0.023319164378533486,0.023319164378533486,0.179932213542966,0.0730049856066193,0.05841782242110474,0.0730049856066193,0.05841782242110474,0.06196205035229734
363,0.041932417631548494,0.11539221441177885,0.1578956376770216,0.06519477230353479,0.045279142710904365,0.041932417631548494,0.1537729672776343,0.045279142710904365,0.06519477230353479
364,0.1547174926205914,0.18156825449764907,0.019455615978049352,0.02812616041689111,0.18165106483852353,0.02812616041689111,0.019455615978049352,0.1494881456126504,0.02812616041689111
365,0.03878161013228593,0.19107961549726266,0.22912057667799907,0.09098622999081421,0.2230384569257903,0.05130556973907874,0.03878161013228593,0.05130556973907874,0.12383867875182025
366,0.042339093185447804,0.22694623350364004,0.0730822280144938,0.20630632389531184,0.07502776862380071,0.042339093185447804,0.07502776862380071,0.0730822280144938,0.14948389012214436
367,0.137171933549143,0.1372778575573316,0.02729543294957583,0.20132350416889933,0.24455911404253514,0.06394244111283316,0.06394244111283316,0.02729543294957583,0.10739510501964417
368,0.12462983588183825,0.05244682720149715,0.17044683887315595,0.0969454277917378,0.26963192203654907,0.07776451571271342,0.15877770827555054,0.05244682720149715,0.09582800509348885
369,0.02342366775863518,0.10037997718668282,0.08481118252244674,0.04613407846901332,0.20673282761207945,0.02342366775863518,0.08481118252244674,0.02342366775863518,0.10842677751513066
370,0.14692812804127056,0.16467238801795148,0.06135156303232342,0.17157564933535735,0.255755449039333,0.08997333085170604,0.06135156303232342,0.15859289255178727,0.11367289252502909
371,0.14131560470935844,0.15916069896824844,0.030472406919395224,0.17441531901761795,0.08142866091234172,0.08142866091234172,0.03644118252235483,0.030472406919395224,0.03644118252235483
372,0.1378921403013898,0.05117683292231544,0.10896406620315506,0.14335914236419275,0.1855335354408663,0.05117683292231544,0.06460730157419495,0.13991272281206116,0.06460730157419495
373,0.020719805001499975,0.15664001377593156,0.16446846142732433,0.12058384872721513,0.23149502021698878,0.021226999629628988,0.020719805001499975,0.021226999629628988,0.020719805001499975
374,0.1365434616491276,0.19780720524622836,0.1703033897318204,0.059491424461789684,0.07673825350838502,0.07492320985331268,0.07673825350838502,0.1148748751367013,0.059491424461789684
375,0.04793907838606138,0.04849272259172609,0.13084396220278355,0.1922004229214758,0.14875858845806855,0.04793907838606138,0.04849272259172609,0.034696534278312485,0.034696534278312485
376,0.15011867763500636,0.1327746314335677,0.03661385193730278,0.15938502538431254,0.19767332841327884,0.03661385193730278,0.05934684896498433,0.07612800726488557,0.05934684896498433
377,0.05389601531654184,0.06860756513468522,0.06860756513468522,0.237015081262706,0.07994137241986123,0.05389601531654184,0.12254727070596173,0.10489728684940604,0.07994137241986123
378,0.11903883441466148,0.05943465534000741,0.2407531094032915,0.17614821023690042,0.077567536939352,0.05943465534000741,0.1520761477986565,0.12960249613759525,0.077567536939352
379,0.16701564914662037,0.2605597349670832,0.0838218943695349,0.0858235356527861,0.06901563351305759,0.11362817135005253,0.0838218943695349,0.08122171600541943,0.06901563351305759
380,0.16128426223697062,0.23738323772403933,0.10019991352775164,0.1322395023534073,0.04574943938339813,0.13381507146603264,0.04574943938339813,0.11844674784328707,0.10019991352775164
381,0.16971801367137865,0.21244228776329024,0.06916516660206745,0.11049739296228471,0.21425393943906712,0.04828927630302665,0.09561498847293663,0.04828927630302665,0.06916516660206745
382,0.13927045465816945,0.0898221522584619,0.08840272561761256,0.20876937884817318,0.22773203407068204,0.0918165178763353,0.08840272561761256,0.02173875272170857,0.02173875272170857
383,0.05338751353067012,0.043172551250519976,0.193876222832552,0.14894306850693798,0.06824333447521538,0.06824333447521538,0.043172551250519976,0.05338751353067012,0.09542158515159851
384,0.11968054663786566,0.06610238734726512,0.19476664122078288,0.050646951134342706,0.0860593969463227,0.0860593969463227,0.050646951134342706,0.06610238734726512,0.15354055616994852
385,0.054969196224424706,0.13898310447516418,0.2964498271082291,0.170907304616165,0.08125155023775976,0.06935458836283864,0.054969196224424706,0.08125155023775976,0.16370774837015364
386,0.19015421966530446,0.22690343592961046,0.13909917701076496,0.19654765475039562,0.05755094836301265,0.03629551293224468,0.03629551293224468,0.05755094836301265,0.1136470905954253
387,0.04895034127287921,0.16224051388855676,0.24150098259204725,0.21689985336408074,0.0812709776152772,0.13049986314796969,0.0812709776152772,0.04895034127287921,0.11046290236987182
388,0.05154991894925412,0.02933967284298788,0.17263404732240684,0.19846081378718805,0.24559918395570446,0.02933967284298788,0.05154991894925412,0.02933967284298788,0.10944527599050675
389,0.16780079436577897,0.16291865879884648,0.1598476862195137,0.05814146426808581,0.15261690776473225,0.1358068464469236,0.0835442136421327,0.05814146426808581,0.10751727321760089
390,0.10401569746705713,0.13657353536401085,0.3336530501047934,0.21669588866854908,0.18860427388559367,0.025847407328493503,0.05510078409240062,0.025847407328493503,0.05510078409240062
391,0.033350180057799474,0.033350180057799474,0.02580453962194423,0.049535231363467706,0.2683393023840496,0.049535231363467706,0.155582064375503,0.02580453962194423,0.033350180057799474
392,0.12140960179115651,0.07574502479219086,0.16692882233041548,0.15387621548860192,0.05492589892116468,0.05492589892116468,0.1682688085971952,0.07574502479219086,0.03977607442239702
393,0.055296229888267615,0.08488494890562305,0.28986448500557965,0.16113844089062407,0.14232932928467182,0.14030957722699947,0.11221553073924848,0.08488494890562305,0.055296229888267615
394,0.179907310224505,0.051258010532482905,0.07281831524717153,0.0855599310098932,0.036242223474083936,0.036242223474083936,0.036242223474083936,0.051258010532482905,0.07281831524717153
395,0.05740828394050562,0.20402111077100624,0.08128218471476882,0.15318484764405127,0.16446243440697128,0.10367362767702522,0.05740828394050562,0.02918912668813522,0.02918912668813522
396,0.0372202433955683,0.12592108576922617,0.0372202433955683,0.028839845045613984,0.23443058905782937,0.04214359440125315,0.028839845045613984,0.04214359440125315,0.028839845045613984
397,0.17166353304836646,0.06053146329284329,0.041388400330541704,0.11887160459374137,0.186974224703569,0.16229330269607115,0.041388400330541704,0.041388400330541704,0.06053146329284329
398,0.04256973363571716,0.048495339043118944,0.16491366134418783,0.20552519851563547,0.11447985193185166,0.08815972071531214,0.04256973363571716,0.048495339043118944,0.21400741172653281
399,0.0654319665430604,0.19544784366055257,0.043618721470479974,0.16404889018985053,0.18993733256109488,0.14983498739832984,0.0654319665430604,0.043618721470479974,0.043618721470479974
400,0.028511549720655168,0.252156558452409,0.19369366194326637,0.06305108846102787,0.16440943169334896,0.13264703128896235,0.028511549720655168,0.06305108846102787,0.028511549720655168
401,0.1836192259156621,0.19410527797248708,0.16168183537139225,0.07842569122850275,0.13568910120526198,0.10822465403548548,0.05140082069887157,0.07842569122850275,0.05140082069887157
402,0.19780682887626766,0.16987783377418397,0.06194085201655378,0.019937315343276002,0.1455739822758967,0.019937315343276002,0.019937315343276002,0.019937315343276002,0.11291598081741916
403,0.17784840000630903,0.17137517494301144,0.09760456112787919,0.06997927672247681,0.2627283662418862,0.06997927672247681,0.11595454822440428,0.09760456112787919,0.14476942809494323
404,0.056645737481942446,0.10372902122774884,0.06749608293881833,0.15732549266181162,0.23840335071742713,0.02969284065487875,0.16157773233423706,0.06749608293881833,0.02969284065487875
405,0.12943141802508723,0.08921946818947198,0.07664290317239036,0.03308242052310331,0.19677954403069328,0.1293889494662051,0.03308242052310331,0.07664290317239036,0.03308242052310331
406,0.14829477619338385,0.08516182022668484,0.08306436947666038,0.04793089054641228,0.08516182022668484,0.06017028305438471,0.04793089054641228,0.08306436947666038,0.12083555049100299
407,0.14732355505668518,0.29405666891846904,0.1438501851103098,0.13325481614030477,0.07667863998110412,0.07667863998110412,0.04177572407262757,0.22892972535838838,0.04177572407262757
408,0.08044759995630128,0.1778666269259731,0.08337150210109698,0.04758516512088647,0.0813731074971329,0.04758516512088647,0.10390631223459428,0.08337150210109698,0.0813731074971329
409,0.17409655242867134,0.1347738851743261,0.026981131311286842,0.26417297459962047,0.05677739426126417,0.13007672543829726,0.026981131311286842,0.026981131311286842,0.05677739426126417
410,0.1492807858501949,0.02754053097536842,0.06717138596386821,0.16876597426910722,0.06717138596386821,0.09642829945829183,0.1744937570299524,0.02754053097536842,0.02754053097536842
411,0.04566647247120938,0.04566647247120938,0.07910812233858547,0.07968648479662513,0.044435142678766505,0.07910812233858547,0.044435142678766505,0.12332731641122888,0.10997126311150873
412,0.04429346405641324,0.1568858509920166,0.021370717822497456,0.12808144781588868,0.19982114268287585,0.04429346405641324,0.12165970663569259,0.06944175623161566,0.021370717822497456
413,0.16064898576169437,0.16585523542514985,0.09407727368991517,0.0657915387068033,0.2294898954279492,0.12147776915539688,0.03883773487722229,0.03883773487722229,0.0657915387068033
414,0.16029926334554193,0.19775290056424544,0.12946765759921627,0.057315459551435036,0.048478253680243506,0.10130682567099837,0.048478253680243506,0.057315459551435036,0.1339501904491763
415,0.019655477748522113,0.12828459883596874,0.25325495096402495,0.1923226655308836,0.17712483967666587,0.025263495669964393,0.019655477748522113,0.019655477748522113,0.10529570805449925
416,0.1336892313702798,0.05133971282039294,0.313902565889156,0.10224907420046495,0.15604994460175758,0.051706257762336595,0.05133971282039294,-0.004906133082583279,0.051706257762336595
417,0.15668961219424501,0.04642383635605821,0.0668644189958002,0.0668644189958002,0.2181415601647743,0.04579407342007214,0.04579407342007214,0.04642383635605821,0.1488974313972841
418,0.18638011906815213,0.09207555146711996,0.1052017939901189,0.07968541526796852,0.06400016538657367,0.07968541526796852,0.06400016538657367,0.11080818759689194,0.276596112557785
419,0.021867586072424245,0.16237889432846556,0.09538078147790303,0.18952393032382384,0.060988871394725114,0.021867586072424245,0.060988871394725114,0.021867586072424245,0.09538078147790303
420,0.044474858103965016,0.12815533320770273,0.1921180576667636,0.0591963623154693,0.06900863527212951,0.06900863527212951,0.11740902223457561,0.044474858103965016,0.0591963623154693
421,0.18123717618339946,0.15955273378399693,0.2605891579452713,0.05724342743213692,0.06340468046059704,0.11157487584489395,0.05724342743213692,0.06340468046059704,0.05115439559471976
422,0.0462828301171233,0.15579853644966687,0.1870020700265812,0.0462828301171233,0.022451479757619967,0.022451479757619967,0.0962878978855552,0.022451479757619967,0.022451479757619967
423,0.08315002810141203,0.17471394853120437,0.18442381043168807,0.11847406716706338,0.0417597206749404,0.0417597206749404,0.03793708882907159,0.13656772706202897,0.03793708882907159
424,0.15138611505288843,0.12789741378732558,0.07348228766949604,0.08840275183388621,0.15951968448663084,0.019794952098137305,0.019794952098137305,0.019794952098137305,0.07348228766949604
425,0.020573463037125112,0.15678080425484409,0.12585575972452134,0.03476359040774295,0.2418671114457493,0.06533818272694233,0.13630629348312634,0.03476359040774295,0.020573463037125112
426,0.10874466411631425,0.1501541070512021,0.14451656680876196,0.1601463881250438,0.1278452451348267,0.011704350873382022,0.11088162757613455,0.011704350873382022,0.011704350873382022
427,0.1135081463858056,0.0641281189387302,0.0964604545919678,0.08047572263971625,0.20260864756509736,0.0964604545919678,0.08047572263971625,0.142916544702898,0.0641281189387302
428,0.1328922093484494,0.16123565419976368,0.2887869669495637,0.17112908046626066,0.054000592370283804,0.08119490128040446,0.054000592370283804,0.14291133041489487,0.14678133986570743
429,0.14787285849007262,0.07983781329047361,0.05024271536073843,0.1507597980317603,0.15341390422082954,0.0446098535944114,0.07983781329047361,0.1367379897116041,0.0446098535944114
430,0.15007580627689,0.06498060273228945,0.2084509002844114,0.13532555446463257,0.07786019063875613,0.01716980981486292,0.01716980981486292,0.01716980981486292,0.07786019063875613
431,0.13991102054585164,0.14559258525802127,0.035984723970487735,0.17829635110081737,0.035984723970487735,0.0438402785605526,0.11064410318965175,0.0438402785605526,0.035984723970487735
432,0.1209104487315387,0.14642550835235227,0.175005635390066,0.026615909929049743,0.05046710789742819,0.026615909929049743,0.026615909929049743,0.05046710789742819,0.026615909929049743
433,0.11287679678210889,0.19672670132380068,0.04837273643299709,0.08088105531449327,0.1384731407835555,0.08088105531449327,0.04837273643299709,0.04837273643299709,0.057487738322760815
434,0.05642700833521722,0.23923823663745722,0.1935582396981545,0.19917239642700815,0.06174375826623832,0.03847460480997877,0.06174375826623832,0.03847460480997877,0.05642700833521722
435,0.179739961438441,0.23568861044660616,0.023429770310876334,0.12018789287514911,0.2376107288097761,0.023429770310876334,0.023429770310876334,0.023429770310876334,0.13529632443246684
436,0.1597536162434848,0.03395862960227193,0.08291577574056845,0.11689725863697985,0.05229602531098854,0.05229602531098854,0.08291577574056845,0.03395862960227193,0.1423731303452153
437,0.11889970460099263,0.13762641080223495,0.27803396039751854,0.16768679751751006,0.074716522030179,0.030284279398535976,0.030284279398535976,0.074716522030179,0.11200621639363185
438,0.15273826020694234,0.05507515282511957,0.22647508763291999,0.1586235288198478,0.06971647977399292,0.05507515282511957,0.09444152187789871,0.06971647977399292,0.13107535355048536
439,0.13732835648725425,0.07453738542569038,0.11573639671159759,0.016265854201857836,0.06143430612062051,0.11573639671159759,0.016265854201857836,0.06143430612062051,0.11563318663182008
440,0.17070908479753746,0.04460548803981896,0.04460548803981896,0.08762790275449847,0.051079248666316725,0.08762790275449847,0.05694485026987125,0.051079248666316725,0.12351171026482644
441,0.16696244038760483,0.05642544338721203,0.07034912871569364,0.04286124386078233,0.04994173885254262,0.04994173885254262,0.05642544338721203,0.07034912871569364,0.04286124386078233
442,0.04697076392820586,0.07962079234368627,0.0651046494957384,0.03495377882102742,0.04697076392820586,0.07962079234368627,0.03495377882102742,0.0651046494957384,0.17396145348944886
443,0.12295404350421973,0.21372748975637934,0.032738467676054483,0.04802181346494335,0.08619125626436172,0.032738467676054483,0.04802181346494335,0.032738467676054483,0.08619125626436172
444,0.05448992494323216,0.12413019252605333,0.04688743597030819,0.22621701478012285,0.0886727235218622,0.09135682407613649,0.04688743597030819,0.0886727235218622,0.05448992494323216
445,0.12933379656102328,0.15124304372296518,0.0841245886250659,0.03525973779145701,0.022998949847051982,0.03525973779145701,0.022998949847051982,0.022998949847051982,0.0841245886250659
446,0.16516958527892753,0.026846818763132357,0.1978682705520459,0.19532562075058754,0.12446652601391173,0.14474197930549593,0.17244692251667026,0.026846818763132357,0.026846818763132357
447,0.15305582649043303,0.03637534157346885,0.15452767129289705,0.10098096775727244,0.06099232890821586,0.03637534157346885,0.09755857375972808,0.061185901504300776,0.061185901504300776
448,0.008487817735169802,0.06637220803462046,0.008487817735169802,0.21031192320527617,0.055642940071608464,0.06637220803462046,0.008487817735169802,0.055642940071608464,0.008487817735169802
449,0.05965858198890161,0.04313828778920446,0.27814541276808813,0.18211473019555371,0.13689456708599573,0.05965858198890161,0.15965839885358543,0.04313828778920446,0.04313828778920446
450,0.18931165807402664,0.218852966363154,0.21945974027155377,0.07962568685077356,0.09372973317914192,0.13512519948712448,0.21314188848192386,0.07962568685077356,0.11387059263335983
451,0.16427039233208957,0.10759430996846123,0.23599866277280718,0.043712696708379684,0.0371775166858663,0.0371775166858663,0.1151323912572536,0.043712696708379684,0.10467073490534208
452,0.12654144245812415,0.1325905602389073,0.04339104138295345,0.05142884523316039,0.04339104138295345,0.05142884523316039,0.04339104138295345,0.09220421254037776,0.12329188289601743
453,0.13136890832148732,0.036721995608453344,0.2524093314383637,0.038647339241344426,0.038647339241344426,0.04754672083473997,0.036721995608453344,0.04754672083473997,0.061211018939428666
454,0.011502443575424664,0.011502443575424664,0.2728953254883817,0.07095367020744212,0.07095367020744212,0.08772987313809158,0.17917992774338604,0.011502443575424664,0.011502443575424664
455,0.16166621855298519,0.06182928627722064,0.054689855284367705,0.1423940122447942,0.1274401100232896,0.054689855284367705,0.06182928627722064,0.21102475980558302,0.17489306829369014
456,0.051687702951141924,0.1615600675164786,0.02892320613636356,0.20368664959055988,0.14328570644925998,0.051687702951141924,0.02892320613636356,0.02892320613636356,0.11173561690974826
457,0.14845991215103324,0.15012703563344096,0.17211432926296372,0.12268549899873926,0.021380307125830326,0.021380307125830326,0.11990374002516685,0.021380307125830326,0.15135950131641632
458,0.15031963679371316,0.025917441721364617,0.2956027714827201,0.2087412166094488,0.1965102168869529,0.025917441721364617,0.025917441721364617,0.08256716332871201,0.061474429302595425
459,0.12931005587118397,0.10303468810678323,0.28392592655561255,0.2210283879163952,0.07559675633298173,0.07559675633298173,0.12449286201354058,0.05449853652127531,0.05449853652127531
460,0.06330939040930787,0.10135652213613924,0.17152917090863373,0.14717729875692084,0.06652047829013497,0.06652047829013497,0.10627270495155507,0.058536831032056626,0.06330939040930787
461,0.18845638728395128,0.2183742030425722,0.08564711754121335,0.1873465634509685,0.11733420518580952,0.018705242695810486,0.018705242695810486,0.018705242695810486,0.08564711754121335
462,0.042514281718836255,0.18359605230017523,0.042514281718836255,0.17606527313196763,0.12609999943187175,0.07833331034438573,0.052706209747724345,0.052706209747724345,0.042514281718836255
463,0.1484840045347,0.09484648344167697,0.07747171251768734,0.1891527180994083,0.14506970466840746,0.07747171251768734,0.07747171251768734,0.08299745137090729,0.06647034013687494
464,0.18031916532422218,0.18189850425200318,0.055711839439353136,0.05007512994560655,0.02604815208619775,0.02604815208619775,0.05007512994560655,0.17030932114044603,0.055711839439353136
465,0.16126172631381527,0.13461079631032347,0.06293717799286594,0.23039290038817337,0.15686989032688212,0.06293717799286594,0.059792484838672354,0.059792484838672354,0.08144798628561692
466,0.11462293272722403,0.11991478271226692,0.018850976417157068,0.13294992452714127,0.07083478385519425,0.018850976417157068,0.018850976417157068,0.07083478385519425,0.023439000737794254
467,0.1485167542262605,0.12335466421642251,0.17212515700144743,0.07600229369438694,0.061692266144587685,0.07253972717598375,0.061692266144587685,0.07253972717598375,0.07600229369438694
468,0.18285301980476176,0.04069122780938829,0.09487589858471308,0.04101673322373561,0.03733391185180202,0.20896635596239307,0.04069122780938829,0.03733391185180202,0.04101673322373561
469,0.03557477349166383,0.026224668372910605,0.026224668372910605,0.243738655342138,0.17203845715741667,0.03557477349166383,0.11467354828153989,0.026224668372910605,0.07652150506275437
470,0.046627597447291995,0.1982024887714767,0.17540745777059816,0.08068369506222983,0.12401909294384378,0.046627597447291995,0.08068369506222983,0.04823613897951129,0.1097869335065237
471,0.05899301161407414,0.041368889361552225,0.14913841902881655,0.1534169934286087,0.05077385454026331,0.05077385454026331,0.041368889361552225,0.05899301161407414,0.11643725391538795
472,0.10048341217159502,0.11368541979811517,0.0751200805828355,0.13855675197372166,0.04330388419690716,0.05713820112993582,0.05713820112993582,0.0751200805828355,0.04330388419690716
473,0.13122111798642963,0.06043494120331229,0.06130031105080641,0.03460774715180831,0.17909285369818873,0.07541404889002697,0.03460774715180831,0.06130031105080641,0.06043494120331229
474,0.1285963019632567,0.15269010728763346,0.2041368565563047,0.022730972532562867,0.058799988327100504,0.11690456714783937,0.058799988327100504,0.022730972532562867,0.022730972532562867
475,0.1437491943683722,0.02755138512715466,0.03592389557831128,0.18114282474278873,0.17397762488962387,0.02755138512715466,0.03592389557831128,0.13636564300237508,0.03592389557831128
476,0.16733015354159583,0.23554338226065738,0.2349294515126791,0.0975099189662696,0.07827337431531015,0.031150906956155335,0.07827337431531015,0.031150906956155335,0.10198380410147488
477,0.03906606858807794,0.15846041411846942,0.06859812127892104,0.19147049672251448,0.04381650720911187,0.04381650720911187,0.03906606858807794,0.04381650720911187,0.14472178755729345
478,0.043384594128275174,0.07267909276201963,0.027780939243463393,0.027780939243463393,0.07267909276201963,0.17875092436013865,0.2932433007311827,0.043384594128275174,0.11470758115453464
479,0.06861663061176997,0.1655976953659308,0.05917514266489775,0.06191423452344434,0.06861663061176997,0.02355516920287317,0.05917514266489775,0.06191423452344434,0.02355516920287317
480,0.028330984344706076,0.0984996970772586,0.14496810844872415,0.056924345383732894,0.13612387128619416,0.028330984344706076,0.14605440466149266,0.056924345383732894,0.028330984344706076
481,0.14340610996506645,0.0657685546300461,0.22076921317043616,0.1740419216882654,0.05796013846064645,0.17433023734196273,0.03783385992424699,0.0657685546300461,0.05796013846064645
482,0.10008428983101028,0.060102934154439805,0.009219534494734767,0.13042215540196403,0.009219534494734767,0.009219534494734767,0.009219534494734767,0.060102934154439805,0.12339030529807235
483,0.04645945324396454,0.20498115680852147,0.30384886986154647,0.12716306420614826,0.16444432903424952,0.11099500016365765,0.04645945324396454,0.07666933659747878,0.11437278377246464
484,0.035102545514701544,0.16423711241087172,0.22529684735076957,0.05114226819256926,0.20785195678184243,0.05114226819256926,0.03695031073015699,0.035102545514701544,0.03695031073015699
485,0.04980172900279592,0.17282285200324354,0.1956135931906056,0.07617655004972042,0.18446524775271247,0.08481969423981503,0.14007313708779315,0.07617655004972042,0.04980172900279592
486,0.14560925749627163,0.1685925676148326,0.2868730330542866,0.052946784994424186,0.03143890714654189,0.03143890714654189,0.03143890714654189,0.052946784994424186,0.12242623834787433
487,0.15878775573944412,0.20042429898919295,0.20887716052573502,0.05414168193817338,0.026379087835184764,0.026379087835184764,0.06549607768735045,0.026379087835184764,0.15188403491592709
488,0.16413132469291508,0.1176205914192398,0.03819046208543771,0.04279472087662707,0.06064646676070441,0.06064646676070441,0.03819046208543771,0.04279472087662707,0.12015828032958775
489,0.1800063828201252,0.05876853930716707,0.08216418328198856,0.092822447799106,0.08216418328198856,0.012989959806216122,0.012989959806216122,0.05876853930716707,0.13047572535480653
490,0.16381728856020172,0.0717500997479207,0.21541908547768568,0.13086347592586492,0.23279777870737559,0.12605867827072217,0.08004087286354258,0.0717500997479207,0.14223001376955843
491,0.18480222084288597,0.10431385814196788,0.24353785473545458,0.12350511016493686,0.2354242438546769,0.06131843525890794,0.13503010116293845,0.10431385814196788,0.06131843525890794
492,0.1341494981905463,0.0312475123430821,0.21522872188539027,0.050646314445760114,0.2003599810734501,0.050646314445760114,0.13455748618941465,0.0312475123430821,0.0312475123430821
493,0.1027536465558874,0.1359352402820124,0.2330093379469227,0.0196519501435587,0.2596928942659842,0.05433901291077,0.05433901291077,0.0196519501435587,0.16720632787211107
494,0.09302785430170918,0.06465047846385595,0.02709686142451389,0.02709686142451389,0.20783456002297276,0.06465047846385595,0.14776726189678233,0.01574367711515287,0.01574367711515287
495,0.1363362471951533,0.05195452113580596,0.051647574188162744,0.089604268714836,0.089604268714836,0.09333041057926685,0.05195452113580596,0.11673707168666868,0.051647574188162744
496,0.14761336359053884,0.19614466944983774,0.18996120394945287,0.14663169254790379,0.1863752710242477,0.026109029091383275,0.026109029091383275,0.12557892696644132,0.026109029091383275
497,0.1317060958517466,0.1658404041119284,0.08135597179007911,0.11355276387312715,0.159567847098395,0.08135597179007911,0.02304498661564656,0.02304498661564656,0.02304498661564656
498,0.06068809887249659,0.151050976907063,0.03767036170083743,0.11472293229926873,0.20914668666296327,0.06068809887249659,0.09695786169899318,0.03767036170083743,0.03767036170083743
499,0.09764216551615205,0.13755964554161618,0.11973941885547836,0.039854700791954335,0.131737595385848,0.11973941885547836,0.039854700791954335,0.09471832254234298,0.08736241369843972
500,0.14979646468919777,0.11552544132938582,0.2142568291393153,0.17324905707052018,0.19354110874232702,0.12734476487661708,0.0539909530386696,0.12875682254421078,0.0539909530386696
501,0.05707779488241697,0.04925693560005214,0.04925693560005214,0.13978736892787832,0.19032088928420127,0.05707779488241697,0.08547428544409055,0.09934743927911599,0.28259816255475156
502,0.17065121078605802,0.07855356177831842,0.07824294357089931,0.050382481807073706,0.07824294357089931,0.037638526877745236,0.050382481807073706,0.037638526877745236,0.2287450242712102
503,0.14187163876958322,0.047045534572604235,0.044428603681124064,0.044428603681124064,0.0791643140771946,0.12359309345857356,0.0791643140771946,0.047045534572604235,0.044428603681124064
504,0.19043417141116525,0.06954073782908471,0.17442852879541793,0.11864211029412884,0.09123944107142143,0.09123944107142143,0.06954073782908471,0.02614713902732669,0.02614713902732669
505,0.026986256402144648,0.11149956740539292,0.28775685891118374,0.03916361131798357,0.2231033346144987,0.026986256402144648,0.15143773802868135,0.026986256402144648,0.03916361131798357
506,0.1218719528247028,0.026058482134578585,0.19188915498203746,0.108833888133128,0.06748360548793841,0.06748360548793841,0.05040929348261132,0.026058482134578585,0.026058482134578585
507,0.02994365090015984,0.11161447918890581,0.18787176555027613,0.05238688015673669,0.18040600145085894,0.02994365090015984,0.05238688015673669,0.07512773437331532,0.15545286391016408
508,0.04998643882928336,0.19657274572208783,0.035964834198275196,0.11437632329294109,0.061274144989394506,0.061274144989394506,0.04998643882928336,0.057132508168283636,0.035964834198275196
509,0.26507449337303474,0.03469954322300405,0.2527123783168176,0.10907303262574984,0.03617517002469197,0.03617517002469197,0.03469954322300405,0.11878233066514857,0.03617517002469197
510,0.0936223561895964,0.1385693047492307,0.0755700428658871,0.025138713034462214,0.13567221662880816,0.0755700428658871,0.025138713034462214,0.08720754578614721,0.025138713034462214
511,0.15122619593063877,0.18859076408159542,0.19272092700906096,0.05775277314941371,0.05775277314941371,0.015152110219439522,0.015152110219439522,0.015152110219439522,0.015152110219439522
512,0.037594807565533524,0.055309466898624864,0.09579330196416616,0.037594807565533524,0.1933542434779652,0.07837437340782336,0.055309466898624864,0.17511800783022854,0.09579330196416616
513,0.16633231968225937,0.14328302593855013,0.0588549053798948,0.14378866053419342,0.06285043476728377,0.10480883740650579,0.06285043476728377,0.10075767493317463,0.0588549053798948
514,0.1448651038174017,0.05112550192847793,0.2625210919585233,0.08115361959092277,0.18788034021393143,0.03387099757323901,0.03387099757323901,0.03387099757323901,0.05112550192847793
515,0.13322020998785986,0.044240418596389317,0.06957649143620112,0.13486027466425404,0.0568298622624274,0.10719481949509711,0.06957649143620112,0.044240418596389317,0.0568298622624274
516,0.11519907547306846,0.10929275255637176,0.26222099180225766,0.15134360887185277,0.038054493748259526,0.038054493748259526,0.038054493748259526,0.15639913886502033,0.12912341955825377
517,0.10233447439725302,0.11043753300027455,0.03704575598409564,0.03704575598409564,0.20110830219269069,0.010901899804568517,0.010901899804568517,0.010901899804568517,0.1420998452907075
518,0.15615979568904187,0.06344062770581092,0.2851965147228055,0.11725375394984767,0.1378524687292536,0.1342011068813104,0.06344062770581092,0.1335092207640505,0.10483472230106962
519,0.14648042483564272,0.15664976940009073,0.20602789114764025,0.024545811438915547,0.07081838237364707,0.07081838237364707,0.024545811438915547,0.031285615255298244,0.16817469900339396
520,0.05610271496926224,0.2692054557355432,0.3271467423142669,0.08936246088116691,0.22881766692805047,0.05610271496926224,0.027638451066614347,0.1294431997677837,0.121339148205305
521,0.05973732950641489,0.14919543577620534,0.045628599972316886,0.05973732950641489,0.1011623612436372,0.045628599972316886,0.04426424821601661,0.04426424821601661,0.0837700216079266
522,0.1294878832114175,0.06733437951224044,0.03508819164960504,0.07827215503064425,0.03508819164960504,0.06733437951224044,0.13764639224159692,0.20068912099823988,0.03508819164960504
523,0.03825417651666383,0.03825417651666383,0.08879073288166767,0.11891699701133915,0.16823337863533072,0.0670215824863679,0.13410913851151593,0.08879073288166767,0.09973299097155727
524,0.15767162756800077,0.15423742453411743,0.03844609837469276,0.11143671105170228,0.06471431815189567,0.06471431815189567,0.03844609837469276,0.03844609837469276,0.0843319358540224
525,0.10595991158635054,0.07302132498850845,0.10787970675620469,0.09352287219579712,0.07496264641671768,0.14004603165503648,0.10787970675620469,0.07302132498850845,0.07496264641671768
526,0.17608828860668885,0.20003838811640973,0.060105748895791955,0.0243413405878519,0.18263610809391645,0.1378690883485376,0.08238964551566719,0.060105748895791955,0.0243413405878519
