Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_Eps_0.3_e0.3,AI_Eps_0.5_e0.5,AI_UCB_0.01_c0.01,AI_UCB_0.02_c0.05,AI_Softmax_0.05_t0.05,AI_Softmax_0.1_t0.1
13,0.0800630401832667,0.13645504794277685,0.13645504794277685,0.13645504794277685,0.171452493226647,0.1686738941870903,0.171452493226647,0.1686738941870903,0.08078475572925198
14,0.07986787532775393,0.16755164948584597,0.16755164948584597,0.16755164948584597,0.11108068259960249,0.2088248828513854,0.11108068259960249,0.2088248828513854,0.11108068259960249
15,0.08116420162120423,0.1129825916627769,0.1129825916627769,0.1129825916627769,0.1129825916627769,0.21943476900476025,0.19177261309332216,0.21943476900476025,0.19177261309332216
16,0.07889116552559841,0.13629515017664562,0.13629515017664562,0.13629515017664562,0.09014653675074595,0.09438705276856989,0.43522181418518896,0.09438705276856989,0.09438705276856989
17,0.08067706980675811,0.08000874653042615,0.08000874653042615,0.08000874653042615,1.1863161346097337e-05,0.14868470729029343,0.14868470729029343,0.4414598494412117,0.08000874653042615
18,0.07743001369665256,0.12085206147950997,0.12085206147950997,0.12085206147950997,0.03175055439992804,0.15245688495434362,0.42069560859928645,0.15245688495434362,0.03175055439992804
19,0.0796768445897244,0.0786931347089807,0.0786931347089807,0.0786931347089807,0.15025427137364306,0.0786931347089807,0.15025427137364306,0.15477085648143918,0.15477085648143918
20,0.08025863608533124,0.13745355019564628,0.13745355019564628,0.13745355019564628,0.0931007902494539,0.0931007902494539,0.0931007902494539,0.4787634417042037,0.10139280485981748
21,0.07912752319068768,0.8763004385354037,0.0720185313410945,0.11368341094935584,0.0720185313410945,0.11368341094935584,0.0720185313410945,0.11368341094935584,0.0720185313410945
22,0.08155134473356872,0.3177379024197569,0.11941447215559747,0.3177379024197569,0.104766108003109,0.11941447215559747,0.104766108003109,0.11941447215559747,0.104766108003109
23,0.02893791827528983,0.13519259679886853,0.13519259679886853,0.13519259679886853,0.02893791827528983,0.15293976137826176,0.15293976137826176,0.49086786332884386,1.2064927665312626e-05
24,0.07866213358566515,0.12227278641336703,0.12227278641336703,0.12227278641336703,0.0797546252479109,0.05530995995426294,0.05530995995426294,0.05530995995426294,0.05530995995426294
25,0.0796846599300509,0.22115056218501478,0.22115056218501478,0.027870364924842173,1.1982493986730652e-05,0.1484553058275741,0.1484553058275741,0.42960542140096014,0.027870364924842173
26,0.028241833683165594,0.12110302525449106,0.12110302525449106,2.9766230550088948e-05,0.028241833683165594,0.14861002549789504,0.14861002549789504,0.43649387916861665,0.12110302525449106
27,0.07926421438347193,0.13806480722138148,0.13806480722138148,0.13806480722138148,0.09320060080842013,0.09320060080842013,0.09320060080842013,0.16954387704809407,0.16954387704809407
28,0.02841918474469564,0.3066745945447652,2.9820284116642938e-05,0.3066745945447652,0.02841918474469564,0.11152387212518208,0.11152387212518208,0.5899235752575411,0.11152387212518208
29,0.07954718459963678,0.17519499405970015,0.17519499405970015,0.17519499405970015,0.1927025235804532,0.2180814429157895,0.1927025235804532,0.2180814429157895,0.09827017623009159
30,0.08031838785975232,0.1358576934917406,0.1358576934917406,0.1358576934917406,2.9715165757689258e-05,0.09404694876706958,0.43289711684849674,0.09404694876706958,0.09404694876706958
31,0.07952834531524962,0.07994772295285522,0.22638139224814846,0.22638139224814846,0.0809073896260982,0.15588102922493707,0.0809073896260982,0.15588102922493707,0.0809073896260982
32,0.028942366459144282,0.11952041950315509,0.11952041950315509,0.11952041950315509,0.14827931015793072,0.15363555694172354,0.14827931015793072,0.15363555694172354,0.028942366459144282
33,0.07832580396265583,0.03254592325161282,0.22035035516957072,0.22035035516957072,0.03254592325161282,0.08454240955601008,0.42463257508734337,0.08454240955601008,0.08454240955601008
34,0.08118166339735727,0.08949794284327377,0.7126789431808905,0.10020646869689344,1.217819990503971e-05,0.09271085653296003,0.09271085653296003,0.47629278501788813,0.09271085653296003
35,0.08021642479057363,0.30758474196357993,0.20548901709690143,0.30758474196357993,4.305843477737475e-06,0.2060253764835256,0.20548901709690143,0.2060253764835256,4.305843477737475e-06
36,0.07892831879425331,0.09054074352190365,0.3182195630890885,0.3182195630890885,0.07954011385189988,0.21759541846708688,0.1930590377548269,0.21759541846708688,0.1930590377548269
37,0.08182783037684248,0.13605225490648643,0.13605225490648643,0.13605225490648643,2.9645218410528942e-05,0.1720159650240994,0.4329914082708648,0.1720159650240994,0.08134920392840837
38,0.07875916692223524,0.12270565075193937,0.12270565075193937,0.080843085196609,0.1474864893936431,0.15615311378471342,0.1474864893936431,0.15615311378471342,0.12270565075193937
39,0.028174611604239744,0.2217012366842527,0.028174611604239744,0.2217012366842527,0.08104811431520154,0.15234852734566107,0.08104811431520154,0.15234852734566107,0.08104811431520154
40,0.08129773780610275,0.08908794185657956,0.22149546818883786,0.22149546818883786,0.149977611640123,0.08456802709605502,0.149977611640123,0.08456802709605502,0.08456802709605502
41,0.0797586214945709,0.2531084079475203,0.035326046789456285,0.2531084079475203,0.09016242901731394,0.16826161363478725,0.47748291344658056,0.16826161363478725,0.035326046789456285
42,0.11284645282465891,0.16847077184552275,0.16847077184552275,0.16847077184552275,0.0779642179179759,0.11284645282465891,0.20452562457764198,0.11284645282465891,0.20452562457764198
43,0.11958733721649045,0.17287360610306177,0.17287360610306177,0.17287360610306177,4.318175653455647e-06,0.11958733721649045,0.545661770010144,0.11958733721649045,4.318175653455647e-06
44,0.06079802060334458,0.13476989381977594,0.13476989381977594,0.13476989381977594,0.06079802060334458,0.06079802060334458,0.4336942184094979,0.06079802060334458,0.07928262554843112
45,0.08466852979905155,0.12275745566686368,0.12275745566686368,0.12275745566686368,0.08139020480595562,0.08466852979905155,0.08139020480595562,0.08466852979905155,0.08139020480595562
46,0.1520152458821006,0.09958558588178511,0.22217196930614028,0.22217196930614028,0.08166099340461457,0.08166099340461457,0.08166099340461457,0.1520152458821006,1.2200304129232198e-05
47,0.08430035006474813,0.22233823148841095,0.22233823148841095,0.07992276679143821,0.08083050847666814,0.08430035006474813,0.08083050847666814,0.08430035006474813,0.08083050847666814
48,0.0600339524999862,0.1376201855570647,0.1376201855570647,0.1376201855570647,0.0600339524999862,0.0600339524999862,0.1702131896530697,0.0600339524999862,0.1702131896530697
49,0.20646436000050797,0.16856965517049066,1.2045136611831111e-05,0.16856965517049066,0.11304001643937187,0.11304001643937187,0.11304001643937187,0.20646436000050797,0.16856965517049066
50,0.11925509928285588,0.31682730904283063,0.31682730904283063,0.028388521845235392,0.028388521845235392,0.11925509928285588,0.5454565487489309,0.11925509928285588,0.09057325869288542
51,0.060815206145764675,0.1359318333394976,0.1359318333394976,0.1359318333394976,0.15373666974510833,0.060815206145764675,0.15373666974510833,0.060815206145764675,0.060815206145764675
52,0.15499437072076963,0.22733751574232547,0.22733751574232547,0.08008509496543481,0.0801908076934652,0.07943934657164138,0.07943934657164138,0.15499437072076963,0.07943934657164138
53,0.05384992151212181,0.2200498522268568,0.08058150750735629,0.05384992151212181,0.14678569772485378,0.05384992151212181,0.14678569772485378,0.05384992151212181,0.2200498522268568
54,0.15365138711752593,0.052842051185442086,0.22110432606109273,0.22110432606109273,0.052842051185442086,0.052842051185442086,0.052842051185442086,0.15365138711752593,1.2297609301342261e-05
55,0.16937480531542903,0.0890848698977719,0.0890848698977719,0.0890848698977719,0.17081266876970358,0.0890848698977719,0.17081266876970358,0.16937480531542903,0.079460698782447
56,0.11266301328827272,0.16747826668734414,0.16747826668734414,0.16747826668734414,1.2467090113671695e-05,0.11266301328827272,0.5785137141532561,0.11266301328827272,0.07915801798079568
57,0.07791988726433824,0.9033292845433731,0.07791988726433824,0.10003413496490281,0.19109922715103558,0.07791988726433824,0.19109922715103558,0.07791988726433824,0.08137860140257433
58,0.09361394520379283,0.08847470723534322,0.08847470723534322,0.08847470723534322,0.1528800007715803,0.09361394520379283,0.1528800007715803,0.09361394520379283,0.08847470723534322
59,0.05482976381163236,0.12345733924271172,0.12345733924271172,0.12345733924271172,0.14828148843998235,0.05482976381163236,0.14828148843998235,0.05482976381163236,0.05482976381163236
60,0.15512844781239601,0.218774822287358,0.218774822287358,0.028183369819686156,0.08042102884873803,0.08042102884873803,0.08042102884873803,0.15512844781239601,0.028183369819686156
61,0.08492610416355904,0.12051793581639546,0.12051793581639546,0.12051793581639546,0.14942758947319343,0.08492610416355904,0.14942758947319343,0.08492610416355904,0.08167437194210857
62,0.16826633211535483,0.13727044631151597,0.13727044631151597,0.13727044631151597,0.09353471049565179,0.09353471049565179,0.09353471049565179,0.16826633211535483,0.09028230163925198
63,0.11285745937628285,0.30686660304269603,0.30686660304269603,0.07983201215885007,2.9684874726963774e-05,0.11285745937628285,0.5761276993005107,0.11285745937628285,0.07955721742221562
64,0.0772252083661157,0.1739088154584939,0.1739088154584939,0.1739088154584939,0.19311864383061703,0.0772252083661157,0.19311864383061703,0.0772252083661157,0.0772252083661157
65,0.1721976390557382,0.04828390646630847,0.04828390646630847,0.04828390646630847,0.04828390646630847,0.1721976390557382,0.43603695365400374,0.04828390646630847,0.04828390646630847
66,0.08522864547108049,0.12353599518763252,0.12353599518763252,0.12353599518763252,0.147806788945515,0.08522864547108049,0.147806788945515,0.08522864547108049,2.956709205818754e-05
67,0.08311580297401197,0.21997643916539605,0.029051893434506388,0.21997643916539605,0.029051893434506388,0.08311580297401197,0.41836446300756375,0.08311580297401197,0.09078040917470692
68,0.08491617374865296,0.08491617374865296,0.6335908432761502,0.09051176631476897,0.08057140048644038,0.08057140048644038,0.08057140048644038,0.08491617374865296,0.08043174495400748
69,0.09242747446401962,0.1380235185350537,0.1380235185350537,0.1380235185350537,0.17109060367411474,0.09242747446401962,0.17109060367411474,0.09242747446401962,0.07830539303390238
70,0.20699259765082617,0.10965760810401799,0.10965760810401799,0.10965760810401799,0.07932130392100138,0.20699259765082617,0.5771044603537466,2.971490470664609e-05,0.10965760810401799
71,0.07779001837936973,0.31947643569082484,0.31947643569082484,2.9784900026285272e-05,0.07779001837936973,0.07779001837936973,0.1914766044184481,0.07779001837936973,0.1914766044184481
72,0.06089539857382845,0.13568019749160706,0.13568019749160706,0.13568019749160706,0.06089539857382845,0.06089539857382845,0.4341439098136827,0.06089539857382845,0.0801178306424398
73,0.08497081146422737,0.12344235009338518,0.12344235009338518,0.12344235009338518,1.2347986705187217e-05,0.08497081146422737,0.41263579825258023,0.08497081146422737,0.07860441225019695
74,0.15485786376623767,0.2192052461797981,0.2192052461797981,0.0794944272348589,0.05266363714245305,0.05266363714245305,0.05266363714245305,0.15485786376623767,0.05266363714245305
75,0.08440114419969467,0.12005754191057459,0.12005754191057459,0.12005754191057459,0.14885625696012753,0.08440114419969467,0.14885625696012753,0.08440114419969467,0.07936672922719505
76,0.07809797925507588,0.13862769835792116,2.9993095550349258e-05,0.13862769835792116,0.08925261833062487,0.16853511703732887,0.48577666447122597,0.16853511703732887,0.13862769835792116
77,0.1125440872295256,0.16724657659508022,0.16724657659508022,0.16724657659508022,0.1125440872295256,0.1125440872295256,0.5793272545133696,0.07865588588131935,0.07996377813719349
78,0.11890942783321888,0.11229651597755991,0.11229651597755991,0.11229651597755991,0.1926442662770589,0.11890942783321888,0.1926442662770589,0.11890942783321888,0.11229651597755991
79,0.09413896558112153,0.2471780428190835,0.028099193766739396,0.2471780428190835,0.028099193766739396,0.09413896558112153,0.43871935850544824,0.09413896558112153,0.09013810251410573
80,0.08347853252404855,0.07956271037475275,0.07956271037475275,0.07956271037475275,0.07956271037475275,0.08347853252404855,0.4194538738518874,0.08347853252404855,0.08132449559291999
81,0.1540116876152432,0.05573969870479932,0.05573969870479932,0.05573969870479932,0.149355379634826,0.05573969870479932,0.149355379634826,0.1540116876152432,0.05573969870479932
82,0.1537242926841533,0.12061248139297621,0.12061248139297621,1.2415324463746155e-05,0.14788396256802072,0.1537242926841533,0.14788396256802072,0.09028952511286151,0.12061248139297621
83,0.09269236050621396,0.1360722973082901,0.1360722973082901,0.1360722973082901,0.09417489156388263,0.09269236050621396,0.09417489156388263,0.09269236050621396,0.09417489156388263
84,0.11281939291227056,0.10880087646527409,0.10880087646527409,0.10880087646527409,0.20603461407993318,0.11281939291227056,0.20603461407993318,0.11281939291227056,0.10880087646527409
85,0.11918197268236982,0.1732746755609362,0.1732746755609362,0.1732746755609362,2.9709028412680757e-05,0.11918197268236982,0.5456024568426545,0.11918197268236982,0.08048967940051711
86,0.0935497935286799,0.1359122250149755,0.1359122250149755,0.1359122250149755,0.15416797713433872,0.0935497935286799,0.15416797713433872,0.0935497935286799,0.07905232786538467
87,0.10004703711422612,0.08010828658860951,0.08010828658860951,0.08010828658860951,0.1465387596431006,0.15558563855837704,0.1465387596431006,0.15558563855837704,0.08010828658860951
88,0.08362449741042649,0.1205834112728489,0.1205834112728489,0.1205834112728489,0.08042758729700115,0.08362449741042649,0.08042758729700115,0.08362449741042649,0.08042758729700115
89,0.08415184387802056,0.12074041079008391,0.12074041079008391,0.12074041079008391,4.309482746777839e-06,0.08415184387802056,0.4219863038206456,0.08415184387802056,4.309482746777839e-06
90,0.48101957193471284,0.13739837741380048,0.13739837741380048,2.9506789184418053e-05,0.09298280509368198,0.09298280509368198,0.09298280509368198,0.09096803101480207,0.13739837741380048
91,0.027457771001181616,0.3088557698604126,0.3088557698604126,0.11217774151211948,0.11217774151211948,0.2077465424759508,0.11217774151211948,0.2077465424759508,0.027457771001181616
92,0.11921481215889689,0.17424647831938103,0.17424647831938103,0.17424647831938103,0.19286382866824625,0.11921481215889689,0.19286382866824625,0.11921481215889689,0.08767101710279562
93,0.17188011972136832,0.2503055575516364,0.2503055575516364,1.0443704991696124e-05,0.1538975014855278,0.17188011972136832,0.1538975014855278,1.0443704991696124e-05,0.09859828824154408
94,0.07866343393509313,0.22544918315777399,0.09919133111587751,0.22544918315777399,0.14854877060548238,0.08462382628013033,0.14854877060548238,0.08462382628013033,0.08462382628013033
95,0.15343383827893112,0.0559487602175463,0.14895090387817647,0.0559487602175463,0.0559487602175463,0.15343383827893112,0.14895090387817647,0.0559487602175463,0.0559487602175463
96,0.0541607428894977,0.22167112466305738,0.22167112466305738,0.0541607428894977,0.14986188284979832,0.0541607428894977,0.14986188284979832,0.07880153198319519,0.0541607428894977
97,0.09243498430350618,0.25392511956369673,0.09836651420422421,0.25392511956369673,0.17177162509540697,0.09243498430350618,0.17177162509540697,0.09243498430350618,0.07927486083521408
98,0.11303396721490791,0.16778667414930268,0.16778667414930268,0.16778667414930268,2.988936961728135e-05,0.11303396721490791,0.5766318511607252,0.11303396721490791,0.07872028352666492
99,0.11924099432708858,0.1738977197710522,0.1738977197710522,0.1738977197710522,2.964601347099603e-05,0.11924099432708858,0.5455375067013974,0.11924099432708858,0.09969542987049243
100,0.06126822085016972,0.19538328940706076,0.027772614635267562,0.19538328940706076,0.06126822085016972,0.06126822085016972,0.43633227095007215,0.06126822085016972,0.027772614635267562
101,0.1561226582470408,0.6390851652312554,1.239330799891046e-05,0.08092605052077359,0.08092605052077359,0.1561226582470408,0.08092605052077359,2.9890904380180428e-05,0.08101753745674631
102,0.15349391652357924,0.0780486096787901,0.0780486096787901,0.0780486096787901,0.0817283022107568,0.15349391652357924,0.41652991837283626,0.0780486096787901,0.09077086721870785
103,0.054421193314812696,0.22208640405053176,0.09051913646759006,0.22208640405053176,0.15021373366128835,0.054421193314812696,0.15021373366128835,0.054421193314812696,0.054421193314812696
104,0.1704285469293408,0.13672739782473273,0.13672739782473273,0.13672739782473273,0.0934930647525196,0.1704285469293408,0.0934930647525196,0.09001680884282907,0.0934930647525196
105,0.07276711484015749,0.16603236471865782,0.16603236471865782,0.16603236471865782,0.2061115506893176,0.07276711484015749,0.2061115506893176,0.07276711484015749,0.07276711484015749
106,0.2204409759053086,0.17316403581651346,0.17316403581651346,0.17316403581651346,0.19382705408427345,0.2204409759053086,0.19382705408427345,0.07817661939279416,0.08078474109541206
107,0.09388834913929654,0.09388834913929654,0.13515170949576102,0.13515170949576102,0.15396773923935908,0.09388834913929654,0.15396773923935908,0.13515170949576102,2.9473150021162814e-05
108,0.08497178687254729,0.12386401138193022,0.12386401138193022,0.08497178687254729,1.2520563334762188e-05,0.08497178687254729,0.4200944585778032,2.9682195494718685e-05,0.12386401138193022
109,0.1528213523018754,2.984002905303268e-05,0.10058082120204757,0.6213746148732299,1.2448284941269125e-05,0.1528213523018754,0.14717722703749614,0.09097751764297728,0.14717722703749614
110,0.15540650484792434,0.07845603837924894,0.07845603837924894,0.07845603837924894,0.07845603837924894,0.15540650484792434,0.15013793917382137,0.15013793917382137,0.08150423269878909
111,0.09281242939355482,0.13724785916313448,0.13724785916313448,0.13724785916313448,0.09959624440420217,0.09281242939355482,0.17201481381424646,0.09281242939355482,0.17201481381424646
112,0.16853006148192864,0.16853006148192864,0.20593137870132708,0.16853006148192864,2.985470835424582e-05,0.20615506983694287,0.20593137870132708,0.0907825089903918,0.20615506983694287
113,0.11281496025624202,0.11281496025624202,1.2422709208862463e-05,0.11281496025624202,0.07983932056095529,0.22016264170646396,0.5430645577138921,0.11281496025624202,0.22016264170646396
114,0.1369168535007829,0.1369168535007829,0.08441449718357362,0.1369168535007829,0.07986618357360617,0.4892586004789726,0.08441449718357362,0.09067962222692272,0.08441449718357362
115,0.08096436284112268,0.08096436284112268,0.08096436284112268,0.08096436284112268,0.08524077688769323,0.08524077688769323,0.14835065219174198,0.14835065219174198,0.08524077688769323
116,0.11968968059333865,0.11968968059333865,0.11968968059333865,0.03187097015115102,0.08090357204038913,0.4325495484150676,0.08090357204038913,0.08090357204038913,0.03187097015115102
117,0.07832713838257592,0.07832713838257592,0.07832713838257592,0.07832713838257592,0.15061259173933048,0.08399599935403741,0.15061259173933048,0.08399599935403741,0.08399599935403741
118,0.16970409468856318,0.13781792614436025,0.13781792614436025,0.13781792614436025,0.1719842885795926,0.16970409468856318,0.1719842885795926,0.0903208739272585,0.08038614259890191
119,0.2057892462760533,0.1675434406660467,0.1675434406660467,0.1675434406660467,1.267270159116351e-05,0.2057892462760533,0.2021389712056138,0.2021389712056138,0.10123394664199097
120,0.11916860102817647,0.24957106029929396,0.24957106029929396,0.06786397443451962,0.06786397443451962,0.11916860102817647,0.06786397443451962,0.06786397443451962,0.11916860102817647
121,0.09393336374977566,0.11242160232184552,0.11242160232184552,2.9866022191194935e-05,0.15516430190613548,0.09393336374977566,0.15516430190613548,0.09393336374977566,0.11242160232184552
122,0.08495431648310231,0.12273158837426752,0.12273158837426752,0.12273158837426752,0.14915175343132947,0.08495431648310231,0.14915175343132947,0.08495431648310231,0.0996938557118513
123,0.08343954155966672,0.1199729943606741,0.1199729943606741,0.1199729943606741,0.027886607927012426,0.08343954155966672,0.417140695278915,0.08343954155966672,0.027886607927012426
124,0.15527372916838375,0.22217082975524816,0.22217082975524816,2.93864326276533e-05,0.08046323475939993,0.15527372916838375,0.1489432136607921,0.07901901369651029,0.1489432136607921
125,0.09230189815833674,0.253532308994005,2.9412602865189064e-05,0.08127788548736152,0.17247387348737767,0.09230189815833674,0.17247387348737767,0.09230189815833674,0.253532308994005
126,0.20657777305572372,0.16761159154964927,0.16761159154964927,0.08126288664979325,0.20458653205348915,0.20657777305572372,0.20458653205348915,0.07837198446294535,0.16761159154964927
127,0.21728151271649768,0.17452914343634238,0.17452914343634238,0.17452914343634238,2.9520464343029825e-05,0.21728151271649768,0.1938508176912927,0.1938508176912927,0.08739369256828679
128,0.09423815356982533,0.24916879477862716,0.08373836898104868,0.24916879477862716,0.08373836898104868,0.09423815356982533,0.08373836898104868,0.09423815356982533,0.08043059664357437
129,1.2783401982956409e-05,0.12359147479237706,0.12359147479237706,0.12359147479237706,2.9680938459240437e-05,0.1562084473224146,0.4163837237490946,0.1562084473224146,0.07937628195533186
130,0.08263965963773241,0.21924891489653628,0.08111567792399904,0.21924891489653628,0.1466072062062177,0.08263965963773241,0.1466072062062177,0.08263965963773241,0.09148478891697341
131,0.15394336056327057,0.12037531749704904,0.12037531749704904,0.12037531749704904,0.08937475469497604,0.15394336056327057,0.15006537142108,0.15006537142108,0.09930681286539499
132,0.16976359722842935,0.08931023062203386,0.08931023062203386,0.08931023062203386,0.08198461526676189,0.16976359722842935,0.48281433254035977,0.08931023062203386,0.09738581655216484
133,0.11321689504727342,0.1699563218130856,0.1699563218130856,0.1699563218130856,0.11321689504727342,0.11321689504727342,0.5803498111513715,0.08021568860405823,2.944885291105019e-05
134,0.11768739242596946,0.1372749049076297,0.1372749049076297,0.1372749049076297,0.19323516328361678,0.11768739242596946,0.19323516328361678,0.08906805381115074,0.11768739242596946
135,0.0940585816305284,0.1356767963645601,0.098664001306634,0.1356767963645601,0.15408042978733805,0.0940585816305284,0.15408042978733805,0.0940585816305284,0.1356767963645601
136,0.054592558706729244,0.22575251195339754,0.22575251195339754,0.09051868082151122,2.9373020952294622e-05,0.054592558706729244,0.4192660613591591,0.054592558706729244,0.054592558706729244
137,0.0830160601413522,0.21961232553831944,0.21961232553831944,0.09140764073941929,0.0784488442430547,0.0830160601413522,0.14740436252691969,0.14740436252691969,0.0830160601413522
138,0.08429594615365614,0.6294507343291459,0.08429594615365614,0.07985686828550609,0.09880912978370704,0.08429594615365614,0.15027666639509096,0.15027666639509096,2.969384226371273e-05
139,0.16983846280278037,0.13749850562992222,0.13749850562992222,0.13749850562992222,0.03157274604394907,0.16983846280278037,0.17128522061060827,0.03157274604394907,0.17128522061060827
140,0.2076644264036318,0.16903210067040078,0.16903210067040078,0.16903210067040078,0.028110094101881426,0.2076644264036318,0.5783552960840258,0.028110094101881426,0.10072738471068206
141,0.2190317269887643,0.31989625919457915,1.2639027225522549e-05,0.07979455063516376,0.19200123708079098,0.2190317269887643,0.19200123708079098,0.31989625919457915,0.09132225412094845
142,0.17102444221482938,0.07117895019785661,0.07117895019785661,0.07117895019785661,0.07117895019785661,0.17102444221482938,0.15406806317608024,0.15406806317608024,2.9589345476411893e-05
143,0.1549391915692918,0.2278030997069279,0.028207842056088596,0.2278030997069279,0.14741412123167605,0.1549391915692918,0.14741412123167605,0.028207842056088596,0.09126943737314468
144,0.15319123368994456,0.1194209651686486,0.1194209651686486,0.027925584453112974,0.09924550150203627,0.15319123368994456,0.4196617087762335,0.1194209651686486,0.027925584453112974
145,0.15324154628501888,0.12053977296994828,0.09710700103766723,0.12053977296994828,0.15012353846478646,0.15324154628501888,0.15012353846478646,0.0802676052136171,0.12053977296994828
146,0.08859816150219287,0.25209796679925595,0.25209796679925595,0.08025173338344203,0.09253126877155878,0.4794197363907632,0.09253126877155878,0.09253126877155878,0.09920881547024547
147,0.11299278047837487,0.1685571294094254,0.1685571294094254,0.1685571294094254,0.0911571009562955,0.11299278047837487,0.5875341195681146,0.11299278047837487,0.07946548017035902
148,0.11873932477904948,0.17216571648133874,0.17216571648133874,0.17216571648133874,0.19351930094984485,0.11873932477904948,0.19351930094984485,0.11873932477904948,0.08073065248083244
149,0.09439528485697178,0.24938937150928592,0.09987449938876167,0.09439528485697178,0.08407735618450979,0.09439528485697178,0.08407735618450979,0.08407735618450979,0.24938937150928592
150,0.08353106384256664,0.0793907320623378,0.0793907320623378,0.0793907320623378,0.07875177889462295,0.08353106384256664,0.42185397567425653,0.08353106384256664,0.0793907320623378
151,0.15395125165245646,0.119597340716065,0.119597340716065,0.119597340716065,0.08037954548452997,0.15395125165245646,0.08037954548452997,1.2786570068169742e-05,0.08037954548452997
152,0.08401702839805518,0.07837249503885287,0.07837249503885287,0.07837249503885287,0.08401702839805518,0.08401702839805518,0.41933705780983305,0.09022465568878861,0.07837249503885287
153,0.0932669308355269,0.0932669308355269,0.25140847172117964,0.25140847172117964,0.06023301615667729,0.0932669308355269,0.06023301615667729,0.06023301615667729,0.06023301615667729
154,0.08108363481304372,0.20690578063098225,0.20690578063098225,0.20690578063098225,0.11154159402734355,0.5809598431555677,0.11154159402734355,0.11154159402734355,0.09081978035585515
155,0.03186879552427786,0.11280643086820465,0.11280643086820465,0.03186879552427786,0.0792871520492115,0.6219029327341611,0.5442632652359777,0.11280643086820465,0.11280643086820465
156,0.1728872428820499,0.13575048938886788,0.08464939029602132,0.13575048938886788,0.08464939029602132,0.1728872428820499,0.08464939029602132,0.13575048938886788,0.08927881156835218
157,0.08434477572208132,0.1241073606044043,0.1241073606044043,0.1241073606044043,0.08128202935091591,0.08434477572208132,0.08128202935091591,0.08128202935091591,0.08434477572208132
158,0.1520593985771578,0.07842658252853837,0.07842658252853837,0.07842658252853837,0.08171889375925809,0.1520593985771578,0.08171889375925809,0.08171889375925809,0.07842658252853837
159,0.15528965450882035,0.056172203453634766,0.056172203453634766,0.056172203453634766,0.14916928076240424,0.15528965450882035,0.14916928076240424,0.056172203453634766,0.056172203453634766
160,0.09294670409331304,0.08933000149972943,0.08933000149972943,0.08933000149972943,0.17092481341499413,0.09294670409331304,0.17092481341499413,0.09294670409331304,0.08933000149972943
161,0.07320742185736362,0.3086624527479642,0.3086624527479642,4.601468887448849e-06,4.601468887448849e-06,0.07320742185736362,0.5781250669521575,0.07320742185736362,0.07320742185736362
162,0.11888346426430661,0.3181007486123607,0.3181007486123607,0.08987397229161802,0.19190999775212036,0.11888346426430661,0.19190999775212036,0.11888346426430661,0.08087564743639139
