Step,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_Eps_0.3_e0.3
98,0.0547089998422969,0.06015058142968338,0.013004324088606545
99,0.028113736558940325,0.020302628368374695,0.018800643940489744
100,0.0,0.0,0.14226563295237776
101,0.08178122306625621,0.04894157156921242,0.0
102,0.035470213349223775,0.01731941737881378,0.07064746561128951
103,0.03152734560706104,0.06338115922684252,0.0370363712064389
104,0.034147256960164615,0.0076479439546751305,0.05789971589350079
105,0.05119257763065709,0.05013001152008259,0.012476046247962178
106,0.01247818627905447,0.006276000339656244,0.0364858273920085
107,0.0,0.039310320907350885,0.06279389716211417
108,0.024420922775564843,0.006678681882357512,0.02920675707019121
109,0.003994027134142907,0.06486628139106827,0.03649066215691963
110,0.022609012455607574,0.0653506856413657,0.008897436674904086
111,0.044172498212905614,0.021555765509621457,0.030206654587520095
112,0.01957764879462143,0.049209847254455354,0.03026796445908644
113,0.04354848163256467,0.025699763600019087,0.023366929884144464
114,0.048808191482884185,0.0065658759779657115,0.02168660926567134
115,0.05248410119325073,0.037685371974326885,0.038529535329194
116,0.040499399104404,0.031588956089720864,0.04719045514009715
117,0.04709588722622748,0.025766847777152366,0.05152251101193218
118,0.016242027124762835,0.039074950841322446,0.04830036360872537
119,0.04295399251528184,0.03622752862416238,0.06938472387887247
120,0.05170131210221307,0.05462209275947174,0.024872217217071158
121,0.04899140663812402,0.06856680589975125,0.04604980828490519
122,0.04589358772232536,0.00036665004189340616,0.04721752348966312
123,0.023885137371000918,0.05385546916873098,0.03337417081974419
124,0.12531774292777476,0.04381543079932777,0.07953545768413461
125,0.040836050696727924,0.02328337716124361,0.0019504546474753276
126,0.017067965888699545,0.027673743906431736,0.02732919728853105
127,0.04428010914641498,0.026070920563811214,0.026953156686175834
128,0.03218468435299688,0.06707506786315855,0.023736508917587256
129,0.05499775594032253,0.060896036013245974,0.041782020426896986
130,0.05859688474272174,0.011453723965223392,0.029623300617123805
131,0.04118053576876225,0.014457087587880396,0.03503118756915518
132,0.013532365791647398,0.04535076364244334,0.06150316943483549
133,0.06488760893708734,0.049477814535504844,0.04059127850852575
134,0.06282375871672119,0.012411645779980931,0.03193637523080773
135,0.06261085607943533,0.009661315605780832,0.028407486435538448
136,0.035323840757050445,0.026425254882827973,0.0330513093447486
137,0.02450872305579822,0.058132020132854234,0.011289702005239008
138,0.009460355059280548,0.006297191919200774,0.04137551450593837
139,0.0,0.06325341047569755,0.0
140,0.04239141589828573,0.03944493569028756,0.014164665205676904
141,0.014075865231081008,0.01212052863505438,0.05822893005550578
142,0.021588918870239567,0.11152099952793863,0.044998974625940255
143,0.07061915352789254,0.012754498924503213,0.007308483225836231
144,0.052761792349635274,0.05857995740176894,0.0
145,0.026529806258275692,0.03950128457310465,0.06859560155592093
146,0.027254622670243863,0.028708878693658287,0.008908286940077517
147,0.13416861862204263,0.014974527200113838,0.007728356618145933
148,0.023372007062322717,0.026386538246391367,0.035061641291912075
149,0.029110274097655865,0.041219836122649574,0.026518934638543545
150,0.0,0.05423783116302834,0.0
151,0.009055666502936316,0.028815214122621894,0.023995229248133135
152,0.06700461493188425,0.0059465609805844965,0.06320284859360119
153,0.023609522136943995,0.03205326254712573,0.019494579825901148
154,0.050040380448902855,0.012158737878249561,0.06414786034387293
155,0.039783975645663376,0.00018408886431141766,0.02590178998442834
156,0.003194865120161645,0.018812124802886358,0.029854713576342524
157,0.028339204390753187,0.02806441201555453,0.03310754327159919
158,0.0145843070229892,0.056561791787746875,0.02490582192267608
159,0.10070770509828343,0.058216160642570056,0.018929005222037134
160,0.036996971417205905,0.03722954054444191,0.02060192230785601
161,0.05223988073556757,0.01904377681476299,0.010697474204749155
162,0.017936129675397587,0.08057358514857069,0.08259574311339066
163,0.04084286890864828,0.04447985564040171,0.04284928059889312
164,0.03175167938795839,0.008235174063095638,0.04186695686639507
165,0.003845044067682888,0.031231911259594666,0.008977476294057369
166,0.05562881807669653,0.030151911289921562,0.03967982345879002
167,0.05228624225448106,0.016988001106106394,0.0032911484913276065
168,0.03767287948338033,0.05390873413622085,0.04540270557629994
169,0.025240127201682117,0.02540596553566471,0.02989657220404061
170,0.03208440065679711,0.03631424296913737,0.04039501024176994
171,0.05601529402456986,0.019299183193188546,0.005200797032685329
172,0.012394821310378551,0.029533954159735285,0.06495883266411275
173,0.019084641541909492,0.029687366787672337,0.06391982115431545
174,0.0633374589472765,0.03286678238977037,0.04867593018374697
175,0.027565553422134233,0.010013190697844454,0.03768531473943799
176,0.045608649711875164,0.05598285232036156,0.039621277287023325
177,0.02171991141310456,0.02359105358999158,0.030184610951289253
178,0.07100328475022341,0.04645559227380373,0.02677647273279117
179,0.03953998660162358,0.020675271680449418,0.05170877283778754
180,0.0,0.09653706416408116,0.02865905835865671
181,0.0393242555617782,0.02440109818680002,0.05503656310718182
182,0.04840438125098167,0.00392438362416948,0.030906616630673053
183,0.04778368811479805,0.04743666356986389,0.03026469228649874
184,0.0,0.08178949356884507,0.061631074339003306
185,0.02902732612793295,0.005691582859192894,0.04998881779398993
186,0.05033130577360721,0.06871726093031955,0.0280768131535621
187,0.06750672762305276,0.05321770299165436,0.0
188,0.027430963721584507,0.032218963102416384,0.04336794267907094
189,0.012294487562620103,0.03119619720862938,0.030244615475467498
190,0.029363780862308706,0.03578433604777801,0.0
191,0.02341040773334314,0.024221115651045053,0.0
192,0.0368054935549281,0.030824095861597584,0.041523292914813284
193,0.0,0.03519241450328581,0.01603284179464311
194,0.03613060983212481,0.01794668652487166,0.05051242732439512
195,0.03058666808486921,0.04772252748567185,0.03844387567608747
196,0.035574227648408216,0.029478863022212753,0.0
197,0.030945752825814667,0.019344579631341924,0.0686271554817719
198,0.0,0.005701920679818388,0.04930932513109446
199,0.03857254544474556,0.05244730651322085,0.04008499328553502
200,0.03738517685412411,0.04235517511251336,0.01652894761480404
201,0.028036130503115625,0.03823761637033179,0.055874323035776725
202,0.017280210211273694,0.06562326362696798,0.05590507751532234
203,0.018848985509664285,0.02868732571595822,0.02366444196555662
204,0.02203757329507093,0.05110544742993726,0.02814619635005912
205,0.10140169644766,0.01789179879411056,0.01568372276666937
206,0.08636475411420239,0.03034158330287747,0.06366971503406339
207,0.06514469946679258,0.03069992204136365,0.029417902263247697
208,0.0,0.028244016406507925,0.07881444417152282
209,0.031730383643685744,0.030698117674548508,0.04134023403689422
210,0.03889414621176684,0.01934307008593335,0.050849229215483016
211,0.03557153154340161,0.0,0.033573081681004875
212,0.0599070097046065,0.007855241976357282,0.050618930063847656
213,0.06282965876649514,0.06806797518090987,0.025769351537470297
214,0.05457980237099612,0.0,0.06736526087098507
215,0.0337227275855514,0.023730189039558286,0.04893537168057533
216,0.032142147296954145,0.03978954217940526,0.054850431049729816
217,0.03702105985540352,0.03830479094208969,0.02316429219772077
218,0.012157440668877728,0.06652082205230662,0.030542357152569435
219,0.07520029878289272,0.06106137157411546,0.0
220,0.06054949210141578,0.05186413614729813,0.017874008705286677
221,0.0,0.06449581674229068,0.0
222,0.05975747049748559,0.03528304215409175,0.022439863165296253
223,0.0,0.031504091359100594,0.05245234939615485
224,0.05659598845529476,0.028608375092438743,0.07347507244339581
225,0.04924680140660382,0.03583284207138171,0.013696922737155852
226,0.007431480205132887,0.011932121004561522,0.0
227,0.07589631026572247,0.07095916236533821,0.059274136582257796
228,0.04006400643349941,0.06254591928328672,0.0412555860967138
229,0.031166238139128163,0.014749691279638752,0.059086296033091984
230,0.029818508923518325,0.055261310621657046,0.05691786078523058
231,0.03880438744252715,0.02750170859378054,0.019042881685012693
232,0.047378540865701,0.0413932218893456,0.020103420341874925
233,0.04321134441852917,0.0,0.010054875766466569
234,0.026681606643575138,0.04983723282093138,0.03422609088147328
235,0.09000602672783692,0.11446691860364987,0.04531352171835473
236,0.043218563001298914,0.04353147463904327,0.04284547189402282
237,0.017684904893556338,0.0371915054985422,0.051537415798260204
238,0.03513355715384604,0.0,0.021055293591996996
239,0.023808775077316685,0.031879515354327904,0.03489919800408623
240,0.019846671189784545,0.0376528171358308,0.0638518708352647
241,0.02927051815855333,0.0377752120422074,0.03856843707504417
242,0.009073413064837702,0.038585482743467674,0.039252064354941524
243,0.05104816605427147,0.04028024257629462,0.0
244,0.08559471299429369,0.0,0.02636124187405702
245,0.03218863029455584,0.040785067202974874,0.038184814870533816
246,0.06380904271099531,0.02409935187973723,0.02765791595164545
247,0.025259090375246502,0.04466186362882799,0.02173549588693562
248,0.0,0.00370643407441746,0.0
249,0.023005156451519983,0.0,0.06197161979803462
250,0.01962247058987599,0.030671626861548538,0.00966979328944382
251,0.05851251344464223,0.029328105267664675,0.007695285955468524
252,0.03997426188510015,0.01627336533706824,0.05544668318480459
253,0.03170480478946732,0.009862831808955974,0.016737773666437212
254,0.04084041154975212,0.023140495320376278,0.05253217744155162
255,0.07333522135885047,0.1228143148088157,0.00915170941515616
256,0.043618484163679534,0.018826797703087577,0.04240443618270112
257,0.029833156099764977,0.01940265857374536,0.05227484662672849
258,0.013612422663796704,0.07185218738871095,0.0
259,0.0231839847824389,0.07496035223179436,0.05966679471621372
260,0.0,0.04842857170923374,0.016682235492438403
261,0.027908180867012595,0.05927244782347448,0.00835647042042314
262,0.044411829894334585,0.030844814452299415,0.05455610569574058
263,0.03936846506463907,0.05022425199687616,0.022405483159436263
264,0.0228661775912517,0.0,0.06645776441483021
265,0.03484350384266397,0.025694654956634005,0.034448856689807815
266,0.03972302982173481,0.04311290586198835,0.032882142395585394
267,0.0543547692766159,0.03774921076579835,0.014450412372987553
268,0.06429457982319636,0.022308603850726482,0.005324056474323126
269,0.014279031790493661,0.0620543897342596,0.022373136895434083
270,0.0435438840247211,0.02360171377565852,0.05588873283009824
271,0.08963382117213128,0.03695203829187983,0.029891582512683923
272,0.021673509513077133,0.1024971722412171,0.10288239499326482
273,0.004882899692375514,0.0230803377903727,0.04885348655674036
274,0.08141222000209422,0.10403136887617308,0.0
275,0.024265945744217213,0.030405256347471685,0.023799149827541874
276,0.05417113350709964,0.028545749873628345,0.030060767191718376
277,0.06265098869245417,0.033735656787653695,0.022836137385021476
278,0.049890245939046014,0.03549910393102668,0.0
279,0.03937943742718177,0.04990931870635204,0.008616601272976995
280,0.02487210202551653,0.0826782321152201,0.031425840265640693
281,0.08756340243583262,0.07053921629425407,0.02398407692023572
282,0.05999334154607938,0.0,0.05590723633737107
283,0.05983529391920761,0.011600338003868569,0.03924240597312751
284,0.03762533541614856,0.008971194152904446,0.05091885061578477
285,0.029829143075985762,0.046676747253563355,0.026905757026108663
286,0.07074482549639813,0.020756344619356867,0.061948466869860094
287,0.04626385515316076,0.0348372102895198,0.02264444130203012
288,0.02817230325906934,0.04907828347714981,0.03456852475408799
289,0.014392734454164717,0.040681048581861924,0.056945866352420216
290,0.04738539744697592,0.022642882924332274,0.03010765041854203
291,0.010961849238861612,0.07027629890035736,0.05498361884759859
292,0.0799767368128842,0.031555273461341043,0.07957889786114095
293,0.017196303499334258,0.019972269382040584,0.02240055918507973
294,0.019126783191695,0.09523094372061372,0.05795484915953805
295,0.03174773001454314,0.05126324466603737,0.026155341876265222
296,0.09915212682178007,0.04306855618303129,0.011896906716709944
297,0.0012378388317752283,0.0,0.08406127065906648
298,0.019348359177871494,0.01160880889812596,0.040633437090210715
299,0.07964436877921416,0.0,0.030592057007409527
300,0.028852463287959342,0.08211888786757018,0.011904472300818892
301,0.0,0.052006480774858276,0.04868369445541637
302,0.0,0.030859957368295422,0.08277666359517602
303,0.040479191493355444,0.05176772637934431,0.005769403019181825
304,0.01642706304686201,0.002829451168674233,0.03249528618407466
305,0.022908772838621822,0.013232271429320342,0.05012485961900614
306,0.033950066931194595,0.038795204806458414,0.03906785064551069
307,0.046233510598017814,0.027635993575106283,0.008339321459847759
308,0.014131338807629542,0.04240987511776364,0.02877785673608498
309,0.024546482130209036,0.03962984724636882,0.049073131326987256
310,0.034782587583304894,0.041333493099125665,0.037010221436949896
311,0.07346700676319655,0.06532276846190957,0.05609049147981481
312,0.030189435081575348,0.023563157567649335,0.03843160952396568
313,0.05054436246908702,0.06376282817712944,0.0
314,0.033465177497339474,0.02993711243255542,0.03949204439013677
315,0.029484573147411517,0.025761767631889105,0.008540227357946975
316,0.03824205439161645,0.031117466379213452,0.007404469015718081
317,0.03638967029618841,0.023834687152863066,0.00989318018206623
318,0.08298023770595785,0.007432719845266169,0.05128197902731063
319,0.04674281444145792,0.015458749754540868,0.04262000204626828
320,0.059760642750622504,0.026663185605281737,0.053849080325893674
321,0.025434576380095556,0.03885040866373047,0.01128335158286573
322,0.12481284272721306,0.020105392524149092,0.013489604664509961
323,0.0690130673691638,0.08548350714783587,0.10651980932955775
324,0.022367384707464254,0.017352192793131743,0.03791493176245784
325,0.04351342194055855,0.03404072454075687,0.044866877193989095
326,0.04862391646216316,0.024958983387007982,0.024083923316766637
327,0.03674297930873556,0.044627567358419724,0.027675511784885656
328,0.019983269768596816,0.07044639167476678,0.07958639226557242
329,0.032606236707220675,0.0,0.0
330,0.01503047950025578,0.07107093601456013,0.05484031704393976
331,0.06881287254671337,0.07662055260675248,0.0
332,0.0,0.03484674307466204,0.03420561488557381
333,0.00933168226738556,0.02684516774201832,0.027040297287396157
334,0.038943669618353625,0.018107969026149633,0.017162317802311665
335,0.012895739702629702,0.041520703848619785,0.038076423667180635
336,0.0,0.010331284015013454,0.03928145058989173
337,0.043845576578965685,0.06695776397492792,0.04869311697854963
338,0.060735051996589955,0.05497478299447998,0.018797893501692458
339,0.019120177611131366,0.04480324078834904,0.037540426842008354
340,0.08010237839251956,0.09422219502443745,0.05487210710608325
341,0.03343725059046694,0.05347618224220259,0.0
342,0.0496120032692177,0.06270978573349467,0.010760580291519111
343,0.04336880703069413,0.012577510817715,0.04737828773951235
344,0.02391445927426888,0.034181395112272604,0.04754450584506798
345,0.04848612110126534,0.025376614175772392,0.054173522342235735
346,0.024065223620887328,0.01950915052185443,0.052859576427130496
347,0.056764965619928755,0.0196269961837776,0.025750947168555208
348,0.09914795941928793,0.027197510166234323,0.06388430499878359
349,0.05038209109102206,0.01618752793821818,0.013444897948504416
350,0.08280866469287912,0.04940257250418456,0.07677924274578511
351,0.04387908615819767,0.02740686048522024,0.056537907555943435
352,0.04208163315610027,0.0037813816668164544,0.0485944666364904
353,0.05409950782403897,0.019670631875526586,0.0
354,0.03018122997611845,0.06739995809901579,0.0428870737867763
355,0.016148197396982845,0.021999127808914356,0.017022602788717933
356,0.034550471602809614,0.0,0.008671486274253355
357,0.0327012992832865,0.02879438970169074,0.024648225015385022
358,0.0471489110270326,0.0,0.010412740154478156
359,0.05974017671614637,0.05697768361793221,0.03730086423222265
360,0.04510947042237109,0.03512059750891899,0.04483831662901846
361,0.03691719516339222,0.03404258151898787,0.011263412414014495
362,0.049455279516622756,0.01544221838719097,0.05814070829530127
363,0.03614093434628147,0.020939842427612033,0.05232370417521756
364,0.01982853001240358,0.023111670705344933,0.0229241449771629
365,0.0,0.07958395954729638,0.04085628428602964
366,0.04141024225124062,0.05241123621470282,0.005269784612698146
367,0.07278093920470441,0.0,0.07336175862414733
368,0.013013683505520499,0.025597144237221012,0.037292686311371635
369,0.022583670524429788,0.032591821956507755,0.009183517122704618
370,0.035089396268561786,0.023859618988093512,0.02439164193841099
371,0.030938378444729447,0.02520454251546883,0.044918631271706304
372,0.035330367774863834,0.011390688057030196,0.051602903703258485
373,0.007460656639483976,0.02465817905151915,0.051023330025789265
374,0.024157163789790995,0.02201150725975864,0.016209937562433014
375,0.17187905462110195,0.009436626963181463,0.004118463458139265
376,0.04184724607311075,0.0,0.048509027825229874
377,0.021711916531305966,0.015597537899605218,0.01913744385919382
378,0.03896792322352646,0.015048404347649997,0.08374886663999465
379,0.03593302367504736,0.01106862449944338,0.027164478684742716
380,0.028191386390941032,0.04855408764762,0.04431946446494229
381,0.018273232979075307,0.028832058454311624,0.03362565107301681
382,0.007183412475774739,0.01108506067935456,0.024074138733702913
383,0.023618842062847964,0.03753785626162879,0.030914881643450798
384,0.03580558339326754,0.03238798700105348,0.06128047049720661
385,0.05547273901367846,0.026034264026332046,0.037676454990080814
386,0.014160263554572759,0.09042179739828443,0.05483160746825754
387,0.016200811941702753,0.04966809175988949,0.03789581490696368
388,0.04840405993811888,0.006734144970093957,0.058111431780768
389,0.04615367145819415,0.023122592238512842,0.03335968814779459
390,0.03008797411519716,0.10965988066655384,0.17167610487445584
391,0.051194508131562705,0.0,0.09071621119860286
392,0.0,0.05060667107487505,0.07392052501801664
393,0.0007298683690731741,0.03366484410552991,0.038484601256246864
394,0.01768852037065134,0.04751691749453263,0.013740989344111929
395,0.037927635231690904,0.07385779125879628,0.05268658719627215
396,0.06676326317519922,0.04368836781315607,0.020612213888599604
397,0.02806879536485156,0.0,0.05109186658241855
398,0.07143641592986051,0.028458173283219257,0.04697463218042075
399,0.01754030318054579,0.03368177224912023,0.04792219281876094
400,0.0552552713314912,0.07115974518420992,0.01510215203436489
401,0.024526676476803882,0.048476422404956386,0.04299226914342579
402,0.03412658869584711,0.01761339502103394,0.04270121375630329
403,0.032585554297713315,0.05143040949584976,0.021717660902287984
404,0.04903830607197313,0.0052796011252496155,0.026902752920752022
405,0.038753201317628876,0.011187556877305155,0.007125854495367817
406,0.007898979448396811,0.02546310266006004,0.027021881249338502
407,0.05768472317516971,0.0,0.0
408,0.05936195524082721,0.006855437879556968,0.026931643180393323
409,0.02724366511823262,0.01954170551982275,0.03462244295023522
410,0.03943418865511989,0.026821849411077115,0.02906032195446452
411,0.04213805847718013,0.030541393634482297,0.0352105185429334
412,0.04471486847632942,0.029907970417996158,0.012231739197101526
413,0.023441314529339053,0.043844695400914735,0.06736802446983936
414,0.0876369191564341,0.05747837919379428,0.004218519446130477
415,0.0,0.0229425106495665,0.040156006221761104
416,0.004598549533488437,0.05374739888582247,0.0626434555063192
417,0.033906053014789606,0.0668359469338018,0.0
418,0.036460917011988676,0.03286336346474712,0.07091560100111237
419,0.04197654754374299,0.044699559875243156,0.017580512642488215
420,0.01685879600243435,0.011287811127697181,0.05610465698867558
421,0.04496629812949817,0.015608441980515083,0.039674367895503236
422,0.0293147616699198,0.03866798466688492,0.041961840947055046
423,0.04513415759571673,0.03012388819695365,0.03361447461179706
424,0.040001576899284325,0.01751594027246033,0.03860914740361926
425,0.07908480525154535,0.04012978594745259,0.018530685265302983
426,0.02703510744972655,0.04416576499823629,0.011768225149188035
427,0.06620733074609418,0.05420443649928323,0.0
428,0.05933298230882054,0.04892724997024673,0.023901022034663304
429,0.06142681578936413,0.018278392000374802,0.09027814024576292
430,0.024243058775739904,0.055698864818961025,0.031978480223664715
431,0.10475406904528066,0.0,0.014231792396315272
432,0.010718754451234741,0.06050152279812801,0.016122354637251785
433,0.027637766203228276,0.04573449937602256,0.0432232018026766
434,0.029179224521083125,0.012866460262891637,0.06320030569238848
435,0.03540621036821778,0.03327570073785363,0.0
436,0.04435996576490107,0.02832248799399659,0.04876201962442922
437,0.052930356886642056,0.03581407691248222,0.021495417355357437
438,0.0303616631116561,0.0924400662969886,0.06980009644019024
439,0.0351920595736411,0.03537633642615614,0.006401079727034474
440,0.029732101268405753,0.0,0.0018720418197878304
441,0.028972252255342452,0.0,0.0
442,0.02457175854454375,0.07550295193862962,0.0
443,0.03156009149273744,0.038188300283681705,0.0430475677487982
444,0.04047727968975353,0.040710688814410693,0.036466517071894314
445,0.015758550983684033,0.031198233791866967,0.0
446,0.050911111564981064,0.004604805656434553,0.04943497725404209
447,0.060505198262763155,0.008205977569902158,0.034926190707318235
448,0.03268390097895351,0.02635936554268384,0.0
449,0.03916174794510806,0.03861318591787909,0.030562564982363313
450,0.0228304228824536,0.06239285183341612,0.020585495594400007
451,0.05730914455080051,0.0,0.004929097450541306
452,0.12467537098623692,0.0,0.028726040520590974
453,0.011131548936470592,0.02463428601456079,0.04282178600441933
454,0.023110401044259148,0.09303538805452428,0.011784152250994738
455,0.0641214995449907,0.012002980427610126,0.039780591749543286
456,0.04933592102203235,0.03256837992756574,0.006496797295582708
457,0.044704670195311096,0.043621798903758356,0.03014498775517692
458,0.08533363453463347,0.0898605047193247,0.03040856194803907
459,0.055263169948334134,0.015185515979436279,0.03527696391584006
460,0.05905465265207393,0.04524943631383745,0.0
461,0.04857564435189521,0.0,0.042027128409111936
462,0.05284606203662138,0.03786847784231446,0.03407392010221204
463,0.02202971951301246,0.03271310175135423,0.03627819361878009
464,0.02912158517390505,0.028433594947246843,0.01779575661399223
465,0.059491832583966536,0.04184383192744515,0.034979485400511885
466,0.052763007031356356,0.019099114877666985,0.03174764273238624
467,0.07309513535492658,0.003735802219137615,0.007939029361826576
468,0.005971971919205482,0.05937579028977761,0.0035047252497220397
469,0.05649701130399701,0.04889337058186701,0.039723118646368745
470,0.0019507175415696826,0.038990532300070845,0.03936395257938161
471,0.04956513077385535,0.013399419562769252,0.025313816771397376
472,0.05150167323912078,0.035228065709587156,0.018662032855331037
473,0.07127902895437298,0.04874756231498926,0.05090354695179217
474,0.06998233820955795,0.03217117153923463,0.017820630833565755
475,0.0,0.0274652163872638,0.04876471303788995
476,0.0709478156627702,0.07599730336941693,0.0
477,0.07382419302003777,0.02111082708276934,0.06696617807058249
478,0.07547357396198337,0.03832856058298617,0.021246418404836195
479,0.07305757048628657,0.020442286642956834,0.007463636094875298
480,0.04535598546178549,0.056741703528759346,0.01855661881016605
481,0.06258038144945868,0.04424033279544667,0.0
482,0.07022671431941677,0.023035696057402782,0.05195454394248705
483,0.03045204675638395,0.012827164690972915,0.00556707400472962
484,0.043701252139001875,0.0,0.07337259457218234
485,0.058856855495696116,0.02019239802610434,0.052027940716952235
486,0.04559902622866979,0.054451593250556374,0.036513957087376335
487,0.06245325724590986,0.0369575223232295,0.03977227740069395
488,0.06657484386268252,0.018452373949180742,0.03983638909801147
489,0.01478001295224645,0.031068753059409704,0.019583227915303168
490,0.0549973431152211,0.0,0.0675439789875638
491,0.01829098230033461,0.0,0.03930623113989133
492,0.03693217619333529,0.018397364276073618,0.03239966041061431
493,0.07690074682922488,0.023716618512285913,0.05336591071635253
494,0.060729270008271045,0.02654482543646794,0.07903523791995018
495,0.0,0.03216093539659944,0.03943774824061331
496,0.008089363227620957,0.04696905663712634,0.008526604017837433
497,0.02383123594338625,0.013784822274558232,0.03110326005041829
