Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,AI_UCB_0.1_c0.1,AI_Softmax_0.1_t0.1,WSLS_I0.15_LR0.1,SW_UCB_W100_C0.1,SW_UCB_W200_C0.1,SW_UCB_W500_C0.1
394,0.03048755087486992,0.07168874497580807,0.06023263603484251,0.03048755087486992,0.03048755087486992,0.07168874497580807,0.1634071221070955,0.06023263603484251
395,0.15654374142389246,0.08891780140771469,0.04466569254879811,0.04466569254879811,0.045616420735865124,0.08891780140771469,0.045616420735865124,0.04466569254879811
396,0.16218584272684763,0.025572851402199857,0.06782141718301414,0.025572851402199857,0.07078998327602957,0.025572851402199857,0.07078998327602957,0.06782141718301414
397,0.163573317381251,0.06317263343310989,0.08687504621219458,0.03261457999692437,0.03261457999692437,0.06317263343310989,0.03261457999692437,0.08687504621219458
398,0.1357569497663008,0.028617632006590694,0.07139381275800434,0.028617632006590694,0.028617632006590694,0.028617632006590694,0.15855353203096498,0.07139381275800434
399,0.18077797923284156,0.08349006226528752,0.03984524023867608,0.04279329716868974,0.03984524023867608,0.08349006226528752,0.04279329716868974,0.03984524023867608
400,0.1173134550388043,0.02417961081826525,0.1176649514082406,0.02417961081826525,0.02417961081826525,0.02417961081826525,0.04828795205671165,0.04828795205671165
401,0.031708547010223374,0.0755147351786902,0.08039359289805945,0.031708547010223374,0.031708547010223374,0.0755147351786902,0.14145766377230753,0.08039359289805945
402,0.04674584044726894,0.045583273936947576,0.035081927864250295,0.04674584044726894,0.035081927864250295,0.045583273936947576,0.08984258712463201,0.035081927864250295
403,0.07541397223686559,0.026838064694028708,0.060479418203008485,0.06324494299098071,0.026838064694028708,0.026838064694028708,0.06324494299098071,0.060479418203008485
404,0.2014561509486324,0.025175246615313836,0.03779558004949914,0.025175246615313836,0.03779558004949914,0.025175246615313836,0.10473046495674986,0.03779558004949914
405,0.06315369679671379,0.07796435747717202,0.13333567762031232,0.06315369679671379,0.028373971770769564,0.07796435747717202,0.028373971770769564,0.028373971770769564
406,0.03368584232953685,0.051856493585193925,0.1435048437860603,0.03368584232953685,0.051856493585193925,0.051856493585193925,0.2065473423607331,0.03368584232953685
407,0.24764344880379519,0.021097503659849418,0.07985699683029054,0.021097503659849418,0.021097503659849418,0.021097503659849418,0.14630221448563868,0.07985699683029054
408,0.20547097418105814,0.03902239497339996,0.03516180079122383,0.03902239497339996,0.03516180079122383,0.03902239497339996,0.1380053490724244,0.03516180079122383
409,0.19935311443800158,0.07187345884373615,0.033655044362294516,0.033655044362294516,0.06284306172045556,0.07187345884373615,0.06284306172045556,0.033655044362294516
410,0.04969501451525228,0.017992770596445655,0.04969501451525228,0.04969501451525228,0.04158086323209927,0.017992770596445655,0.04158086323209927,0.017992770596445655
411,0.132676662777093,0.053576567267766155,0.06025836143798915,0.053576567267766155,0.039649459906564155,0.053576567267766155,0.039649459906564155,0.06025836143798915
412,0.151872953184852,0.0490663650241357,0.04623089073912752,0.04104803720869432,0.04623089073912752,0.0490663650241357,0.04104803720869432,0.04623089073912752
413,0.19603898416225102,0.03367284465564285,0.02105824750627339,0.02105824750627339,0.02105824750627339,0.03367284465564285,0.13016877408927516,0.02105824750627339
414,0.188722898594014,0.06365538369734848,0.07627909235530088,0.03169488538831846,0.03169488538831846,0.06365538369734848,0.03169488538831846,0.07627909235530088
415,0.07318542058992727,0.031224149629616837,0.07874641522774696,0.031224149629616837,0.07318542058992727,0.031224149629616837,0.1700092532947157,0.07874641522774696
416,0.03917840331210242,0.09205167991276003,0.08969239626223023,0.03917840331210242,0.03917840331210242,0.09205167991276003,0.18655703278332345,0.08969239626223023
417,0.10538224695967688,0.07126546929490961,0.026787904175694776,0.026787904175694776,0.026787904175694776,0.07126546929490961,0.17080649780876986,0.026787904175694776
418,0.029339887439103263,0.04422988967201878,0.17471195672662349,0.04422988967201878,0.029339887439103263,0.04422988967201878,0.15416420722456953,0.029339887439103263
419,0.22005063834381342,0.0369377742642682,0.04840138396435069,0.0369377742642682,0.05785235107726796,0.0369377742642682,0.05785235107726796,0.04840138396435069
420,0.060408049284100394,0.03291921784290767,0.0825913154567924,0.060408049284100394,0.04236429581478318,0.03291921784290767,0.04236429581478318,0.0825913154567924
421,0.205454563924574,0.0834200760241305,0.04181755389575116,0.04181755389575116,0.07203182810491363,0.0834200760241305,0.07203182810491363,0.04181755389575116
422,0.12325995514574224,0.08302156926634564,0.05920438392801397,0.05920438392801397,0.035361971721273866,0.08302156926634564,0.035361971721273866,0.035361971721273866
423,0.06046558585984428,0.035098007460500055,0.035098007460500055,0.0379288617886914,0.06046558585984428,0.2690246169172964,0.0379288617886914,0.035098007460500055
424,0.0671119517443126,0.030799475019897132,0.06252394086580294,0.030799475019897132,0.0671119517443126,0.030799475019897132,0.11027600182187267,0.06252394086580294
425,0.04800847918287717,0.05584032242241781,0.030350440001087397,0.030350440001087397,0.04800847918287717,0.05584032242241781,0.10548761984755796,0.030350440001087397
426,0.02377673135276197,0.07101646516445652,0.02377673135276197,0.02377673135276197,0.20383038459834812,0.07101646516445652,0.17703681443025093,0.02377673135276197
427,0.04858133859945652,0.032439899801336075,0.19637320035465966,0.032439899801336075,0.04858133859945652,0.032439899801336075,0.1855066029489556,0.032439899801336075
428,0.030571296861556484,0.030571296861556484,0.045245491952459096,0.030571296861556484,0.045245491952459096,0.24603665225095966,0.1801775829358495,0.045245491952459096
429,0.06781316097313124,0.05795873046448882,0.1844112766398093,0.03341577229545138,0.06781316097313124,0.05795873046448882,0.03341577229545138,0.03341577229545138
430,0.024733871950694337,0.024733871950694337,0.029798622098393374,0.029798622098393374,0.024733871950694337,0.2687081703123614,0.12084189601261977,0.029798622098393374
431,0.03255481650817081,0.08895564597360048,0.21459666143068953,0.03255481650817081,0.05050285856017681,0.08895564597360048,0.05050285856017681,0.03255481650817081
432,0.031240699268224606,0.05141711276576066,0.06246406718200753,0.04106987296063572,0.031240699268224606,0.05141711276576066,0.04106987296063572,0.06246406718200753
433,0.11386866555134248,0.040143616531382785,0.05510154850612745,0.04983905106148131,0.040143616531382785,0.040143616531382785,0.04983905106148131,0.05510154850612745
434,0.12422903893250668,0.0756699095082003,0.04147965834884074,0.04147965834884074,0.0576043965821395,0.0756699095082003,0.0576043965821395,0.04147965834884074
435,0.22970077360137067,0.0719280354985582,0.07453828659561261,0.030871827875645724,0.030871827875645724,0.0719280354985582,0.030871827875645724,0.07453828659561261
436,0.049285306909696396,0.05742599262244578,0.030382472033627463,0.030382472033627463,0.049285306909696396,0.05742599262244578,0.12290099300382439,0.030382472033627463
437,0.03636462823349641,0.0305254377852953,0.2921073941276702,0.03636462823349641,0.0305254377852953,0.0305254377852953,0.15288451088827806,0.0305254377852953
438,0.027768723682866172,0.11209055853969548,0.07830930647216515,0.027768723682866172,0.027768723682866172,0.11209055853969548,0.19042571640966682,0.07830930647216515
439,0.14051405402776482,0.056550313259857765,0.035245997412694255,0.05306087968656334,0.035245997412694255,0.056550313259857765,0.05306087968656334,0.035245997412694255
440,0.11863608225361932,0.08521164904767262,0.03804816193827387,0.04341250290670712,0.04341250290670712,0.08521164904767262,0.04341250290670712,0.03804816193827387
441,0.05413160847952944,0.046117654126930405,0.24189451112477187,0.05413160847952944,0.046117654126930405,0.046117654126930405,0.04024899020501617,0.04024899020501617
442,0.09779064302236161,0.024718337705515386,0.1805105548545475,0.024718337705515386,0.024718337705515386,0.024718337705515386,0.14497590103822353,0.09779064302236161
443,0.06451160804647815,0.04608576746486257,0.09084234928287743,0.04608576746486257,0.09084234928287743,0.04608576746486257,0.10506937756019356,0.06451160804647815
444,0.02806839302548892,0.1397458519680932,0.07496337684887137,0.02806839302548892,0.07496337684887137,0.1397458519680932,0.19008467717874777,0.02806839302548892
445,0.030381536770483684,0.08728027885969099,0.04891878128748191,0.03589947084916809,0.04891878128748191,0.08728027885969099,0.03589947084916809,0.030381536770483684
446,0.021731173225096212,0.04170319346677511,0.08327386348974046,0.021731173225096212,0.021731173225096212,0.04170319346677511,0.18223025185813296,0.08327386348974046
447,0.07005958116679381,0.08354610139990298,0.08936070039055106,0.07005958116679381,0.053536477271068326,0.08354610139990298,0.053536477271068326,0.08936070039055106
448,0.024391470371122107,0.024391470371122107,0.047567659732198876,0.024391470371122107,0.048791723227884706,0.25217312401766806,0.048791723227884706,0.047567659732198876
449,0.18650501375685294,0.030291219545134977,0.07020192252148243,0.030291219545134977,0.04511344590527301,0.030291219545134977,0.04511344590527301,0.07020192252148243
450,0.058168194979199596,0.10347233866619845,0.0784801090171504,0.050951221959350874,0.058168194979199596,0.10347233866619845,0.050951221959350874,0.0784801090171504
451,0.02471437594937694,0.08490624311714587,0.06701502933779538,0.02471437594937694,0.02471437594937694,0.08490624311714587,0.10259354717306544,0.06701502933779538
452,0.12666913907655672,0.08565574341759126,0.0427480963386342,0.055121216520212124,0.0427480963386342,0.08565574341759126,0.055121216520212124,0.0427480963386342
453,0.15299063610029173,0.02005251232675427,0.06327356776489787,0.02005251232675427,0.02005251232675427,0.02005251232675427,0.1410560246034916,0.06327356776489787
454,0.03399126519084062,0.08551780658874238,0.038263798169440796,0.03399126519084062,0.03399126519084062,0.08551780658874238,0.18492568187141092,0.038263798169440796
455,0.1431740957061862,0.037247681658902305,0.07466089368132416,0.037247681658902305,0.0611803807683861,0.037247681658902305,0.0611803807683861,0.07466089368132416
456,0.19698118337818615,0.02854887925925352,0.06635822750146841,0.02854887925925352,0.05728665177682296,0.02854887925925352,0.05728665177682296,0.06635822750146841
457,0.15271984422002186,0.07332680155783666,0.024095338360852956,0.024095338360852956,0.05785407278724194,0.07332680155783666,0.05785407278724194,0.024095338360852956
458,0.06791626256010466,0.031300165183904105,0.04667290326254608,0.04667290326254608,0.060352180719171714,0.031300165183904105,0.060352180719171714,0.06791626256010466
459,0.06506787374217962,0.0743617270419914,0.07508461264186914,0.07508461264186914,0.05261634355921709,0.0743617270419914,0.05261634355921709,0.06506787374217962
460,0.05858679311446052,0.03390869860177977,0.1810194409080461,0.03390869860177977,0.040115526936786806,0.03390869860177977,0.040115526936786806,0.05858679311446052
461,0.06488357760585058,0.043856218538283476,0.057096970896350324,0.057096970896350324,0.043856218538283476,0.043856218538283476,0.16701551462497377,0.06488357760585058
462,0.07841823985354669,0.03712611282216823,0.0635726973829778,0.03712611282216823,0.0635726973829778,0.03712611282216823,0.1955845499845192,0.07841823985354669
463,0.06202684192312225,0.03386937144873177,0.06481980344483726,0.03386937144873177,0.06481980344483726,0.03386937144873177,0.1553435021879346,0.06202684192312225
464,0.04161155677235979,0.06545177986110658,0.041190100412604985,0.041190100412604985,0.041190100412604985,0.06545177986110658,0.11203841235050041,0.04161155677235979
465,0.02412845806345557,0.09556949355814043,0.16935826125342815,0.020856933901381658,0.020856933901381658,0.09556949355814043,0.020856933901381658,0.02412845806345557
466,0.21770889699954532,0.02064658581340873,0.06877248682375207,0.02064658581340873,0.06877248682375207,0.02064658581340873,0.20035508653545933,0.02064658581340873
467,0.05006384441206304,0.08757407783068248,0.09636616111663415,0.05006384441206304,0.09636616111663415,0.08757407783068248,0.057894224602123685,0.057894224602123685
468,0.16420269281281857,0.08074479389381696,0.06509592627405465,0.024727745664072005,0.06509592627405465,0.08074479389381696,0.024727745664072005,0.024727745664072005
469,0.22951232802979932,0.09237384574345263,0.019108809726883277,0.019108809726883277,0.019108809726883277,0.09237384574345263,0.18784669138647914,0.019108809726883277
470,0.025386106941055406,0.09261023604653268,0.1690084266173064,0.025386106941055406,0.025386106941055406,0.09261023604653268,0.19037201082252872,0.025386106941055406
471,0.07645315327172574,0.020610150263605926,0.03292711856305253,0.020610150263605926,0.03292711856305253,0.020610150263605926,0.10559257442689311,0.03292711856305253
472,0.08532149596502893,0.02647781017623609,0.059042448629019854,0.02647781017623609,0.06334610012460583,0.02647781017623609,0.06334610012460583,0.059042448629019854
473,0.13348292271193213,0.09920851386501378,0.06658694207325856,0.022897739062432223,0.022897739062432223,0.09920851386501378,0.022897739062432223,0.06658694207325856
474,0.13241788632404883,0.09209552808925328,0.044555499400789414,0.05667048637769429,0.044555499400789414,0.09209552808925328,0.05667048637769429,0.044555499400789414
475,0.17355581243088025,0.050323502101459625,0.0747191461736592,0.04474176586105469,0.050323502101459625,0.050323502101459625,0.04474176586105469,0.0747191461736592
476,0.021495963616791926,0.021495963616791926,0.06521984959625177,0.060369584752676446,0.021495963616791926,0.021495963616791926,0.060369584752676446,0.06521984959625177
477,0.0460618514540593,0.06490490742004726,0.03316851790668097,0.06490490742004726,0.03316851790668097,0.06490490742004726,0.0460618514540593,0.03316851790668097
478,0.22497968106209792,0.02139728395578994,0.08602646767966209,0.06666893458938582,0.02139728395578994,0.02139728395578994,0.06666893458938582,0.08602646767966209
479,0.17605079928475142,0.030227464073425622,0.04235982631596325,0.030227464073425622,0.04235982631596325,0.030227464073425622,0.12858612496759092,0.04235982631596325
480,0.13218332867967927,0.021967779257966148,0.032503469411352105,0.021967779257966148,0.032503469411352105,0.021967779257966148,0.15551612992963476,0.032503469411352105
481,0.03781582241610124,0.036560452506336875,0.09166882959363203,0.036560452506336875,0.03781582241610124,0.036560452506336875,0.12672159751842713,0.09166882959363203
482,0.1925975038230389,0.032419535617662525,0.04774559663441171,0.032419535617662525,0.04774559663441171,0.032419535617662525,0.16234134664494912,0.04774559663441171
483,0.04665020228712383,0.04665020228712383,0.033216571251419524,0.05397591822679524,0.033216571251419524,0.05397591822679524,0.13490249082833672,0.033216571251419524
484,0.06623574447673262,0.052431789509090804,0.24484585253267196,0.06623574447673262,0.052431789509090804,0.052431789509090804,0.04938843363926278,0.04938843363926278
485,0.1277595996581646,0.020556352931538197,0.06699772103877351,0.06699772103877351,0.020556352931538197,0.020556352931538197,0.15245880862058778,0.020556352931538197
486,0.028442549380069047,0.07849785174013589,0.08140550305599543,0.028442549380069047,0.08140550305599543,0.07849785174013589,0.15559357707627647,0.028442549380069047
487,0.03336705224646968,0.06362141022788362,0.04524112498718091,0.03336705224646968,0.04524112498718091,0.06362141022788362,0.14520873765669018,0.04524112498718091
488,0.09639728110473746,0.05869717095460065,0.038400143365277244,0.04672466577476667,0.038400143365277244,0.05869717095460065,0.04672466577476667,0.038400143365277244
489,0.16641015100248369,0.021550907631672642,0.17231093260260147,0.021550907631672642,0.021550907631672642,0.021550907631672642,0.04599798737424204,0.04599798737424204
490,0.0629545272389143,0.07767399435668103,0.046093430575692915,0.0629545272389143,0.05373584967687186,0.07767399435668103,0.05373584967687186,0.046093430575692915
491,0.21136493615724522,0.06476652942203406,0.10093289437972126,0.036912430735698415,0.036912430735698415,0.06476652942203406,0.036912430735698415,0.10093289437972126
492,0.0648661625638257,0.07017671656609566,0.07239678523036344,0.0362804098230575,0.0648661625638257,0.07017671656609566,0.0362804098230575,0.07239678523036344
493,0.045194633817785594,0.07556425480621587,0.03823231631756537,0.03823231631756537,0.045194633817785594,0.07556425480621587,0.14918924101229078,0.03823231631756537
494,0.020978561505816524,0.0756755266412296,0.07448337073816655,0.020978561505816524,0.020978561505816524,0.0756755266412296,0.16038360077712083,0.07448337073816655
495,0.05383330397945651,0.0258685366847153,0.06115973379404842,0.05383330397945651,0.0258685366847153,0.0258685366847153,0.15385505938978652,0.06115973379404842
496,0.03862499465929018,0.035275814510435315,0.03862499465929018,0.048407587779814035,0.048407587779814035,0.035275814510435315,0.1338444513409431,0.03862499465929018
497,0.10321348827210147,0.13197568950602526,0.042008470082701296,0.042008470082701296,0.10321348827210147,0.13197568950602526,0.05717295468104076,0.05717295468104076
498,0.054599561822820705,0.08520074526119427,0.14493466453754558,0.03574947644878818,0.054599561822820705,0.08520074526119427,0.03574947644878818,0.03574947644878818
499,0.06310017365101706,0.1052514259448075,0.043784522038655085,0.043784522038655085,0.06310017365101706,0.1052514259448075,0.12460212539574553,0.043784522038655085
500,0.0361393610343621,0.0361393610343621,0.06907809970744733,0.06422760186119986,0.0361393610343621,0.06422760186119986,0.17349999191531262,0.06907809970744733
501,0.054288569490595795,0.020629927668460998,0.03683041660960929,0.054288569490595795,0.020629927668460998,0.020629927668460998,0.16111108605801183,0.03683041660960929
502,0.03245705609598893,0.06430959605133242,0.10113721666957073,0.03245705609598893,0.10113721666957073,0.06430959605133242,0.16363372127608602,0.03245705609598893
503,0.014215966475753789,0.05415568270139783,0.014215966475753789,0.19584591514010194,0.014215966475753789,0.05415568270139783,0.20960193120589193,0.014215966475753789
504,0.06272523198975147,0.03632988135891889,0.20379820806807555,0.06272523198975147,0.060339908906341284,0.03632988135891889,0.060339908906341284,0.03632988135891889
505,0.04445522353758708,0.07475226614166373,0.07442580785273827,0.04445522353758708,0.08023742371545103,0.07475226614166373,0.08023742371545103,0.07442580785273827
506,0.04108042487886993,0.04108042487886993,0.07207330485296932,0.025507681220150326,0.025507681220150326,0.202449598379482,0.025507681220150326,0.07207330485296932
507,0.1046954095845211,0.05720177766083747,0.023972691084734005,0.023972691084734005,0.05720177766083747,0.05720177766083747,0.16982208571111818,0.023972691084734005
508,0.058917619422282186,0.05553330413806686,0.06905727658251141,0.058917619422282186,0.05553330413806686,0.05553330413806686,0.15251723078104468,0.06905727658251141
509,0.11209446998882468,0.04838876972545752,0.04122781644718749,0.04122781644718749,0.04838876972545752,0.04838876972545752,0.11682405443686437,0.04122781644718749
510,0.0476122934281637,0.03179974748399216,0.24361115718512585,0.03499791048654753,0.0476122934281637,0.03179974748399216,0.03499791048654753,0.03499791048654753
511,0.06242640665327007,0.05546089234339063,0.06470983571645444,0.06242640665327007,0.05546089234339063,0.05546089234339063,0.1449091464416659,0.06470983571645444
512,0.052764496172227164,0.052764496172227164,0.06691419907022186,0.05856732060045069,0.05827957168543888,0.05827957168543888,0.05856732060045069,0.06691419907022186
513,0.1578793299465063,0.03875732457399956,0.1091248704577234,0.0448587315410412,0.03875732457399956,0.03875732457399956,0.0448587315410412,0.1091248704577234
514,0.17148034098216558,0.10112229429506854,0.034500981541382744,0.034500981541382744,0.0462593485074192,0.10112229429506854,0.0462593485074192,0.034500981541382744
515,0.13969318738246822,0.0344865360620359,0.02891628499392279,0.02891628499392279,0.0344865360620359,0.0344865360620359,0.1820401646383065,0.02891628499392279
516,0.15882277947511894,0.03841509774957996,0.03966629553184498,0.03841509774957996,0.03966629553184498,0.03841509774957996,0.16418186473031782,0.03966629553184498
517,0.027495597094685853,0.028666897470523485,0.1764616909585265,0.027495597094685853,0.028666897470523485,0.028666897470523485,0.1918557662835142,0.027495597094685853
518,0.23083322987949584,0.053367858757852264,0.028715925361182185,0.028715925361182185,0.054346052544147955,0.053367858757852264,0.054346052544147955,0.028715925361182185
519,0.05248343875829612,0.049409879332326455,0.2475407802909767,0.05248343875829612,0.057655911592515714,0.049409879332326455,0.057655911592515714,0.049409879332326455
520,0.1979634003618334,0.06516986545697628,0.06681848415138118,0.027764538327948094,0.027764538327948094,0.06516986545697628,0.027764538327948094,0.06681848415138118
521,0.11603672358681517,0.024203278479834212,0.06935095879621739,0.024203278479834212,0.024203278479834212,0.024203278479834212,0.14359820230691359,0.06935095879621739
522,0.05629346866091269,0.02650632813712446,0.06133782884071262,0.02650632813712446,0.05629346866091269,0.02650632813712446,0.12064309474765367,0.06133782884071262
523,0.030053205087198095,0.06425878622046459,0.07390899455224705,0.0614888876583336,0.030053205087198095,0.06425878622046459,0.0614888876583336,0.07390899455224705
524,0.10431022588482615,0.0493307299020261,0.06869668776365487,0.0493307299020261,0.05083345427885803,0.0493307299020261,0.05083345427885803,0.06869668776365487
525,0.16280042716557377,0.06122699000209701,0.038426501458909405,0.038426501458909405,0.051873890534578276,0.06122699000209701,0.051873890534578276,0.038426501458909405
526,0.24413034308507223,0.10605941625671333,0.027176759513473647,0.027176759513473647,0.054622213186793105,0.10605941625671333,0.054622213186793105,0.027176759513473647
527,0.15822715677633958,0.03267970092464127,0.05479386688250041,0.05479386688250041,0.04050384006213995,0.03267970092464127,0.04050384006213995,0.03267970092464127
528,0.04094412004740594,0.032575054047064546,0.13267939407538604,0.032575054047064546,0.04094412004740594,0.032575054047064546,0.05332007513257081,0.05332007513257081
529,0.13708992880637452,0.03091028906064271,0.242363767334063,0.03091028906064271,0.03091028906064271,0.03091028906064271,0.06099366561485953,0.06099366561485953
530,0.16867350403732412,0.02445774715291842,0.08380213177821659,0.02445774715291842,0.08380213177821659,0.02445774715291842,0.06500794606716803,0.06500794606716803
531,0.14944664074758582,0.09119020635703867,0.06842945593553043,0.0392997955849085,0.06842945593553043,0.09119020635703867,0.0392997955849085,0.0392997955849085
532,0.22142817028292758,0.04820361372496961,0.05406001176515584,0.04820361372496961,0.05406001176515584,0.04820361372496961,0.14602693248935097,0.05406001176515584
533,0.029116763094133517,0.029116763094133517,0.03218105917102115,0.029116763094133517,0.03218105917102115,0.029116763094133517,0.16676274398488858,0.03218105917102115
534,0.2320711719832983,0.1030043772368855,0.031909859708884554,0.031909859708884554,0.053973672941994275,0.1030043772368855,0.053973672941994275,0.031909859708884554
535,0.16836130114211562,0.06819189322010001,0.2168466590650916,0.018695014071024706,0.018695014071024706,0.06819189322010001,0.018695014071024706,0.018695014071024706
536,0.0315980480049124,0.0737707033948211,0.23762727570438766,0.04040311051384107,0.0315980480049124,0.0737707033948211,0.04040311051384107,0.0315980480049124
537,0.14576837629032616,0.05646425652426511,0.03436575716115551,0.03436575716115551,0.05646425652426511,0.05646425652426511,0.1603602151512223,0.03436575716115551
538,0.1374418953643089,0.03829188239813661,0.08138007044064681,0.03763930971264767,0.03829188239813661,0.03829188239813661,0.03763930971264767,0.08138007044064681
539,0.045196979305198226,0.04115505239354969,0.0746763684991988,0.04115505239354969,0.045196979305198226,0.04115505239354969,0.16976258054384044,0.0746763684991988
540,0.06572873987891877,0.06624130060317747,0.03709961216873386,0.03709961216873386,0.06572873987891877,0.06624130060317747,0.16819055834627422,0.03709961216873386
541,0.03518684762032335,0.020907962284629544,0.059101631052001787,0.061422895760072094,0.061422895760072094,0.020907962284629544,0.03518684762032335,0.059101631052001787
542,0.06258583603487736,0.046223741552083315,0.05036776329090463,0.046223741552083315,0.06258583603487736,0.046223741552083315,0.0993360390600183,0.05036776329090463
543,0.063319219989641,0.04520104981010326,0.2214655649329031,0.04235530641923974,0.063319219989641,0.04520104981010326,0.04235530641923974,0.04520104981010326
544,0.05504399684989216,0.05097386095100488,0.0702048771600152,0.05097386095100488,0.05504399684989216,0.05097386095100488,0.19780617334299813,0.0702048771600152
545,0.01675592442252991,0.01675592442252991,0.06837392064208568,0.01675592442252991,0.01675592442252991,0.10183617552540809,0.1532396348410054,0.06837392064208568
546,0.1535115337179912,0.036360461745630505,0.03852880786165621,0.036360461745630505,0.03852880786165621,0.036360461745630505,0.16460673272246137,0.03852880786165621
547,0.2066872276094674,0.040697345513507704,0.03305793427793837,0.03305793427793837,0.040697345513507704,0.040697345513507704,0.1375129879183509,0.03305793427793837
548,0.02771020632929393,0.04230020206989376,0.03873928136816094,0.02771020632929393,0.02771020632929393,0.04230020206989376,0.17176136531355232,0.03873928136816094
549,0.0598853307387977,0.033585764001294774,0.04514655479700525,0.04514655479700525,0.033585764001294774,0.033585764001294774,0.1391194814955608,0.0598853307387977
550,0.06459196418689706,0.10651917122066996,0.07654321201876753,0.07654321201876753,0.04385266370071305,0.10651917122066996,0.04385266370071305,0.06459196418689706
551,0.024562299791717312,0.06394982366015536,0.21191560865544923,0.024562299791717312,0.05609057080734614,0.06394982366015536,0.05609057080734614,0.024562299791717312
552,0.06619307488244999,0.04936426350365507,0.17247037273679414,0.06619307488244999,0.05412202324400448,0.04936426350365507,0.05412202324400448,0.04936426350365507
553,0.19143118391522543,0.0534665136775883,0.0725908537445137,0.0534665136775883,0.04147467137021632,0.0534665136775883,0.04147467137021632,0.0725908537445137
554,0.17462916252780292,0.08113509014133581,0.02726057011541657,0.02726057011541657,0.02726057011541657,0.08113509014133581,0.1730111909719034,0.02726057011541657
555,0.06752250594984516,0.11720940227056072,0.07675857944275265,0.054800627417635646,0.06752250594984516,0.11720940227056072,0.054800627417635646,0.07675857944275265
556,0.04055204994591611,0.09804867517227599,0.07045277941719491,0.06946602489215337,0.04055204994591611,0.09804867517227599,0.06946602489215337,0.07045277941719491
557,0.1772636034034514,0.05104842419196259,0.07500709506080122,0.027148704657920155,0.027148704657920155,0.05104842419196259,0.027148704657920155,0.07500709506080122
558,0.06524276677342847,0.09250437723472348,0.04951535184680455,0.06524276677342847,0.04951535184680455,0.09250437723472348,0.10864581885155875,0.04951535184680455
559,0.1501013678500479,0.10301299292183415,0.036293758951005235,0.05300837424099729,0.036293758951005235,0.10301299292183415,0.05300837424099729,0.036293758951005235
560,0.0499974302310236,0.03113478953266189,0.0499974302310236,0.0499974302310236,0.03113478953266189,0.03113478953266189,0.1727479685522265,0.03113478953266189
561,0.08662212816071971,0.09862498010088094,0.035709109058522454,0.035709109058522454,0.08662212816071971,0.09862498010088094,0.1290588979170094,0.035709109058522454
562,0.03143752014403521,0.07105062461925998,0.22149949010191328,0.03143752014403521,0.03143752014403521,0.07105062461925998,0.04524309295448964,0.04524309295448964
563,0.1261464467097993,0.05094564372680623,0.09087218377004476,0.025900413388443115,0.025900413388443115,0.05094564372680623,0.025900413388443115,0.09087218377004476
564,0.05641569058325315,0.03961974038163801,0.059696916009969965,0.05641569058325315,0.03961974038163801,0.03961974038163801,0.1396999023255074,0.059696916009969965
565,0.1614390418093287,0.05764309411706119,0.06989354457613713,0.02634524791284372,0.02634524791284372,0.05764309411706119,0.02634524791284372,0.06989354457613713
566,0.1388105115919553,0.03254412443387659,0.057832636051524576,0.03254412443387659,0.03254412443387659,0.03254412443387659,0.1838468947271369,0.057832636051524576
567,0.03175474517604467,0.09886321039269867,0.0490196767899643,0.03175474517604467,0.03175474517604467,0.09886321039269867,0.1417354350134177,0.0490196767899643
568,0.21832771016247554,0.08225499129293927,0.021692062678133762,0.021692062678133762,0.021692062678133762,0.08225499129293927,0.208110899248903,0.021692062678133762
569,0.08188287995842507,0.01670492657072772,0.15714278962044967,0.01670492657072772,0.01670492657072772,0.2471100629822191,0.01670492657072772,0.08188287995842507
570,0.07014073327274804,0.04864298049869904,0.04702947858973129,0.04864298049869904,0.04702947858973129,0.04864298049869904,0.15518005282574765,0.07014073327274804
571,0.033659533368592225,0.1090723955201046,0.06687631902543588,0.033659533368592225,0.06687631902543588,0.1090723955201046,0.15941063984471018,0.033659533368592225
572,0.04790504056011701,0.06257555873660561,0.039390868260474346,0.039390868260474346,0.039390868260474346,0.06257555873660561,0.14270429918214317,0.04790504056011701
573,0.017853193364728844,0.07955809461204247,0.017853193364728844,0.017853193364728844,0.0478758295544514,0.07955809461204247,0.1301042357587262,0.0478758295544514
574,0.05898576182242596,0.0921027226806291,0.07059726762610177,0.05603497825566453,0.05898576182242596,0.0921027226806291,0.05603497825566453,0.07059726762610177
575,0.06770592522300824,0.037132329884274326,0.08908309397357658,0.0757223612995639,0.06770592522300824,0.0757223612995639,0.037132329884274326,0.08908309397357658
576,0.029429891773658172,0.10528933175273081,0.03942881197687885,0.053337820688290134,0.029429891773658172,0.10528933175273081,0.053337820688290134,0.03942881197687885
577,0.03590465004227086,0.08608986544094786,0.03285894673873186,0.03590465004227086,0.07409834636831227,0.08608986544094786,0.07409834636831227,0.03285894673873186
578,0.016230748777968717,0.08801929172272745,0.05668669971561529,0.05668669971561529,0.016230748777968717,0.08801929172272745,0.016230748777968717,0.016230748777968717
579,0.02813969614046114,0.03801291705335462,0.03390890910213521,0.02813969614046114,0.03390890910213521,0.03801291705335462,0.09521778159771546,0.03390890910213521
580,0.042179448534794314,0.01915757706771416,0.13559141485842938,0.01915757706771416,0.042179448534794314,0.01915757706771416,0.14688999440223593,0.042179448534794314
