Step,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_Eps_0.3_e0.3
0,0.04002463138531105,0.09692875451137438,0.027802882113881155
1,0.06507918243288748,0.10569372127409006,0.018146732901016684
2,0.07262732957714647,0.008213488266678122,0.0117743243430118
3,0.010916077272357348,0.02344050970050935,0.017859808533096745
4,0.04221012231374138,0.08487804245486796,0.1592682802602891
5,0.10832258438529771,0.0,0.0021502934075473927
6,0.02838273497422185,0.0,0.031157960209991835
7,0.08036731940879624,0.01645755868562907,0.0
8,0.031175751808119406,0.05969818161248699,0.0
9,0.05795479741662504,0.07807761413885461,0.0
10,0.017350780208527976,0.043589245464554,0.0
11,0.037265276446433765,0.0588788863122341,0.03352535207462376
12,0.08335797541779982,0.0336480041829313,0.0
13,0.024790801547416717,0.06494124211955796,0.0
14,0.026037094807920987,0.0812464719923119,0.02775691264389644
15,0.0,0.08082909198692902,0.021822294553435078
16,0.06264247339018711,0.07163832622277018,0.00976990242156339
17,0.06419162726456361,0.0745675217233229,0.0
18,0.020566847870062004,0.02047640982266637,0.0540372709720518
19,0.12498133875313586,0.025364291408410025,0.0
20,0.03833014866087205,0.023723354893889204,0.0195388394929827
21,0.013136785470484101,0.09036324737095665,0.04452426331331352
22,0.0,0.038338067480501135,0.06076073837393198
23,0.0980719194007204,0.06563644564392158,0.051046271077933546
24,0.0,0.05154155782265618,0.046970880465863826
25,0.014912521937926596,0.0014714674992418464,0.03708467800249048
26,0.05373163679195792,0.056211464474090415,0.01897290442558175
27,0.009567134157672902,0.04926227278046833,0.051621593382131355
28,0.009282891796582607,0.02330203365843791,0.027443850984983753
29,0.04559144134517555,0.06329870266799491,0.02111886943156359
30,0.07468144410053529,0.037025964310296776,0.04033297394000242
31,0.06048627753031001,0.030748333038365563,0.0706462055374403
32,0.08369016055398304,0.005975430736090744,0.029661487049514525
33,0.04213906738851498,0.03623910108403779,0.04536168252992639
34,0.0338094483445077,0.014515183492935263,0.020232895807663392
35,0.05713445511935392,0.07822923783474478,0.0
36,0.06109312795997878,0.02297069127743033,0.0
37,0.0696939247044447,0.03540874312997958,0.02099650211092779
38,0.0608434078424301,0.018084430875138672,0.051031804870723764
39,0.05430705307799207,0.01714184573035049,0.04822269981361899
40,0.04626597020255844,0.04754920229674107,0.026040790945090552
41,0.03983763216086776,0.046339224070795874,0.06294942879799786
42,0.027501417167713333,0.05779563107118201,0.017911305681120197
43,0.013477260725026384,0.04624019666831372,0.0
44,0.016759534514689176,0.008801623721934082,0.04433740751257537
45,0.011327835891227623,0.017127623602954473,0.02334300363812511
46,0.026086137301062667,0.0,0.024367737674459627
47,0.002026041428186555,0.06679909932329317,0.030281268115040685
48,0.044410752060421055,0.035470739370330344,0.002300177802428744
49,0.021042327234884806,0.009818403362333023,0.023128800260767052
50,0.027761611165089753,0.05226132859926676,0.008209149787473037
51,0.07399926621187035,0.06412537535571347,0.03299071406676124
52,0.024629462033195226,0.0784117648934612,0.008928357249208896
53,0.015515900098148842,0.02194963155451359,0.04538464548122328
54,0.031025142138207354,0.053053056088310346,0.04798614592985533
55,0.06386163364480459,0.03899725956555912,0.008934215428063191
56,0.020049473344801005,0.023083381084514507,0.04293820919761169
57,0.016382534233742696,0.05483433312432123,0.04103767398841951
58,0.07077073630901289,0.023201451255896736,0.02052684965637622
59,0.03381558655247994,6.119919173560214e-07,0.03072045972157429
60,0.04114772761620851,0.01533314019254291,0.08395773095979683
61,0.03180224940773542,0.029126417023696356,0.03941047169313237
62,0.04150827816800326,0.042900198839169276,0.0
63,0.0524319850775626,0.06473802563059608,0.013348085797224166
64,0.018055508657294498,0.044983440319150074,0.010132358197070123
65,0.05983344505197574,0.026091806189377106,0.024293479552876248
66,0.057857749351776656,0.07563427231456225,0.13076075392039382
67,0.05538207535450055,0.043319473663989375,0.024557105953441336
68,0.02009074076384122,0.039662660911598716,0.013996908114578566
69,0.027898010407308913,0.03962287819424327,0.028445065074384893
70,0.02445960931165522,0.039922700312511064,0.027601937419828425
71,0.04285473619859113,0.035504095707178704,0.04407855404224855
