Step,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_Eps_0.3_e0.3
0,0.02020197397504026,0.20921278368559443,0.03543069548394526
1,0.029354408528169663,0.055400695443094644,0.040152332674755375
2,0.041545541680176525,-0.13364485615979116,0.056203538130792846
3,0.05055431276562023,0.10070793889777574,0.20790377960897022
4,0.05164299833065759,0.03039430513851218,-0.030274316584079308
5,0.0663184543605356,0.06287862038061598,0.0016621542543533486
6,0.02068864988613959,-0.04255539011803344,0.016554750624185828
7,0.06439438632306019,-0.09963570528176331,0.0639569592173192
8,0.04693729239790297,0.05207029572094235,0.061585310855220565
9,0.06774339496196691,0.09472939210005342,0.0254772948088709
10,0.047816700065396234,-0.07213176486359293,0.11284485831416201
11,0.049305376726650266,0.13679475040812566,0.2535835617626039
12,0.002846960272724977,0.02246476176813661,0.08053509571377399
13,0.06671749539223716,0.1052175535849536,0.16984654223365714
14,0.05240200306251511,0.09630937919771261,0.06150150829104074
15,0.042780703131542565,0.17872587192542383,0.04772080113779648
16,0.06691544875661347,0.04334470938726821,0.048704651728011444
17,0.04629642416437179,0.031247828697704583,0.07710535361311034
18,0.04187035602998175,0.00022390039931912133,0.4763955198516603
19,0.02580373562534081,0.09681459049413321,-0.1763859104801258
20,0.01612662800548275,0.18523612312204626,-0.09953081684115335
21,0.07174350588672547,0.184149053958937,0.11755377992911842
22,0.06701626538887658,0.14072514876996142,-0.17716294943499103
23,0.059487747569717225,0.18153439054307688,0.03771464669866629
24,0.0460709267584171,0.09430444075916569,-0.07476536736499405
25,0.04895706900721558,0.18231843347128535,-0.047221809230567235
26,0.02892377789814592,0.07095662241834898,-0.06009371659079532
27,0.03315398237056471,0.018289974438107526,0.047733000139868656
28,0.056950399382098456,0.1459013666941533,0.0507931079029822
29,0.06569347961001523,0.14468385627469654,0.032117583782233824
30,0.02886878384155321,0.057242474028118884,0.04222501059549304
31,0.051429236897127605,0.024086571084074238,0.23828994181995433
32,0.05515747315511144,0.07457695786461731,-0.07313801919667465
33,0.06257484476901752,0.15345015971726825,0.17762105983770116
34,0.044681487464090945,0.02170422938498903,0.036556050600525525
35,0.0371845057460417,0.04815047534584869,0.11872935210984448
36,0.024190313440706265,0.16991705627447318,0.24543513943673798
37,0.05575243622249764,0.11678950940421454,0.18691455007282687
38,0.16731004464373003,0.07193814269057189,0.10850227931210232
39,0.11016823835333803,0.09967833423772342,0.08782882931752603
40,0.08655254026339262,0.045829493759636276,0.08585092503340472
41,0.05665974211130465,0.0264506329588452,0.14965038717348494
42,0.009712454397373352,0.1616846826329018,-0.028684083937026827
43,0.10226881256708699,0.0322916411855241,0.04336040098251029
44,0.05565716233207796,0.16253716451817615,-0.12595704480374806
45,0.10613895310179483,-0.1282926852504332,0.11296573387206675
46,-0.006620778764486586,-0.2508749913025832,0.11001383641157023
47,-0.06326223512158614,0.17569655278033433,-0.0027108147623989276
48,0.15538779954573248,0.08964755769665345,0.03301329765548027
49,0.014256988686542564,0.18596851349564486,-0.09066776559003102
50,0.04065875881352955,0.030565244883057098,0.056872122653216534
51,-0.019295400636446094,0.046908944443377454,0.019381451566522906
52,0.04174164888660792,0.03042556504781833,0.06455155856669131
53,0.04735857053792895,0.1987636152464246,-0.05839482208485815
54,0.15354610469448968,0.05401879742189222,-0.07453049258635203
55,0.03649502183883889,0.19063790372368716,-0.06829485016079422
56,0.10422265021010588,0.011156135775065646,0.11023077901866854
57,0.0763975273793156,0.0893451991063561,0.03965025293114846
58,0.034130186239893806,0.057529431949608606,0.13636623646475415
59,0.029139061610328733,0.0336830916155219,-0.009176663937416125
60,0.10657572616516947,0.005971646396585495,0.08702550617184068
61,0.15892589173940652,0.03949394950232635,0.11683104096864863
62,0.07618871897212792,0.05515173390922734,0.0410607000048548
63,0.0061738719317289414,0.110598694496556,0.0668224572431254
64,0.10119905054919995,0.055454571625010884,0.09571010136987768
65,0.025990781993093164,0.11622658347601007,0.02815544045670729
66,0.11706231040341085,0.028606069203205926,0.1765251852540849
67,0.0610845361411046,0.12528994613225447,0.105027326336678
68,-0.0744500629012617,0.191589900957459,0.20450553223308326
69,0.06714969207666655,0.08156347071838715,0.00958980665270568
70,0.060924555411407955,0.03922972736691092,0.05101671484948714
71,0.06483783637647736,0.15196397972525286,0.06867291757462488
72,0.12345322520346279,0.019142949965012625,0.020457496078148577
73,-0.005366171701786049,0.13594099793803133,0.11687167819655021
74,-0.0022011192655637876,0.031923657956078745,0.006357828976890897
75,0.2816643749966281,0.07271846323908863,0.07080749678770731
76,0.028115304833061974,0.009777172363908472,-0.005957195455766791
77,0.00017571195656787553,0.016193308471295808,0.07553171006710735
78,0.09185268387605917,0.030210727403064942,0.01962191964860735
79,0.04965342210844787,0.05177847219291634,0.0713099939139322
80,0.2362542886914282,0.030399028207439106,0.0261867818070063
81,0.10148376055175778,0.04218524510111528,0.1891080522752851
82,-0.004016337715735882,0.007886970133391185,0.037602357961654266
83,0.3233928232393001,-0.1315613263009114,0.1291234362540113
84,0.09820614675700196,0.164478860093878,-1.0294883359712736e-05
85,0.04688683727495565,0.022324998436721404,0.09920830073952784
86,0.06109457676328133,0.022713363952037626,0.32343812532788274
87,0.016149636913032277,0.12969835895692683,0.2014037403909567
88,0.007115549309374004,0.1581559138925911,-0.029504993413264027
89,-0.06603653477440004,0.19889202060931088,0.07946105578512766
90,0.069074094825607,0.07688655699162061,-0.02016700744377825
91,0.11850724134524651,0.07990266911600759,0.2083844240668007
92,0.24855982126204776,0.02273357920652086,0.05879833579383393
93,0.009109011214981366,0.023098508080650816,0.14691048317163174
94,0.09140815808991534,0.15052403895802424,0.045265330070459305
95,0.13574088140401686,0.0855978247429805,0.054619231435651505
96,0.23020044374659354,0.059207468378061325,0.16564102752231563
97,0.2905580729286473,0.132402782814438,-0.14513634552749105
98,0.0346548629097667,0.02451636319187638,0.06190215757368474
99,0.06319422543399265,0.0585070307939217,-0.05249832315591618
100,0.06873596406456964,-0.04634904169444402,-0.081101474984153
101,0.062333064886083187,0.048443874915385335,0.29846851105527017
102,-0.0468576647568639,-0.048393652704653886,0.06928271926718357
103,-0.17712988254383683,0.08241232967940731,0.06651316086382572
104,0.0174792522559252,0.19338678608750573,-0.12504963568950606
105,-0.0009494695239589887,0.1348971229830296,0.017014955261007964
106,0.09751624434607047,0.053066543685174265,0.004515525660863412
107,0.28339302409474376,0.07279961417332666,-0.14352314007394817
108,0.04949723280412087,0.062278117791067115,0.01551438026809182
109,-0.01955101513811587,0.055655106591002396,0.02165822947007669
110,0.004185609607990748,0.033499585182502366,0.09624502021929966
111,0.03695854865447284,0.01925835662440144,0.23952000871109724
112,0.07722038833019801,0.08254972886101362,0.09698996951303526
113,0.11655929521045377,0.07474109250942222,0.03336272302620839
114,0.07905784738456971,0.07779177210642174,0.05846167482893
115,0.10263610250441586,0.15432340527109956,0.013466089432550468
116,0.025785582612754397,0.12322287907262791,0.23468708501302196
117,0.09552735800683793,0.13825710508173172,0.17554582864830343
118,0.044758418813854416,0.057763387598139204,0.09864954269594667
119,0.1642305010415066,0.16551871117955003,0.0896233677684325
120,-0.08210468616602219,0.19381669609098018,0.08078947484291163
121,0.07812850548043024,0.010929127938348061,0.03116551845860058
122,-0.01295843402088584,0.057258592434619594,-0.10904994670864845
123,0.03773996456868551,0.0082797785711207,-0.008966351178307706
