Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_Eps_0.3_e0.3,AI_Eps_0.5_e0.5,AI_UCB_1.0_c1.0,AI_Softmax_0.1_t0.1
343,0.2921184759137993,0.43348905845229185,0.35258414407722616,0.2913345280173913,0.2920587763419077,0.2898334343859273,0.43676141826102843
344,0.5459505479935196,0.44557828277870004,0.34791861438996974,0.30916278036274064,0.27836383200053366,0.4518457464571436,0.31124299738505107
345,0.4356440861517326,0.2347564089764365,0.3511544840388556,0.24588691839551163,0.24435501017628164,0.235536368383633,0.23467548846075012
346,0.4214024647201099,0.6378047632731829,0.17496246408923696,0.14603855521385992,0.14763067389980142,0.176557715330934,0.1467213561574953
347,0.20922928250926923,0.20898456211358937,0.28217168119726793,0.4334005955144109,0.20636222472552823,0.20738254174745857,0.20804687324428653
348,0.4176170104286831,0.20909849885761958,0.17598402138003755,0.44037342441735683,0.1757606781428633,0.20935446128183774,0.2083148681124863
349,0.48257417391554613,0.3561572262164959,0.17473135731851824,0.23947680275359803,0.3564630596317201,0.2388175494325008,0.17555259572801749
350,0.19224224192507147,0.2907257244057386,0.28989089821386776,0.19385192951596678,0.5925829806774683,0.19332913113040862,0.29089551710866424
351,0.5447180836338852,0.30115353201151124,0.34696256012874604,0.3118403617008611,0.30860535318419974,0.29975610399573976,0.30063178639274213
352,0.43614496757825,0.233910078036734,0.34851912474549224,0.488565372320352,0.23645819899604872,0.28223088419694337,0.23446872327572543
353,0.1407015064953099,0.1401314846268125,0.1744093455985353,0.4377085324059753,0.1394959761696287,0.17436154986070523,0.6395158377493038
354,0.41500650237397024,0.31118757359944044,0.35061192255604867,0.14365706909739062,0.14428364047383924,0.14390328263649335,0.30994620141353146
355,0.4256978463573999,0.12527001830128973,0.12631479170015106,0.12542943748216334,0.4412426831411029,0.12489998225633889,0.12536771698286178
356,0.4852203352885295,0.2382389507348672,0.1751294769085711,0.1728000523918621,0.23882889595556553,0.2816090441780106,0.2384480775201827
357,0.2913120676792847,0.8707075898602891,0.3482381141081209,0.29308731385682385,0.29088794518609284,0.28925918367001424,0.27923341522465467
358,0.27242648570516653,1.0440034664044504,0.35037222097015003,0.27220551737543913,0.6213588075315578,0.14060067466361115,0.1409475131132965
359,0.432545620849055,0.3538889263483882,0.17419935386532734,0.48596435666408083,0.2826353795195555,0.17626782488528275,0.3536931385266618
360,0.21006697299310856,0.32152618708424996,0.3514789116094449,0.4370748535842651,0.2785974009243025,0.20830332918720512,0.317529134265135
361,0.42093979827802414,0.20760321082917407,0.17496153436806264,0.1745620084922394,0.2076351018315038,0.43417514244374733,0.20566210355342418
362,0.1421164680342918,0.13907757352832845,0.34945985004263325,0.22143579999204963,0.14109787715000335,0.22038632316285403,0.6324666581503285
363,0.4855072910668045,0.23939467606754875,0.34870960191688977,0.2415348853256177,0.23921959913022217,0.23766211583735475,0.23993727804142637
364,0.581651864927827,0.4390013271857259,0.3513290161968823,0.19610688702379586,0.19599719606669372,0.19501998005327026,0.4373122999993224
365,0.2740918179976417,0.27068893174606196,0.35119945758294724,0.30016935647079207,0.6224838403324844,0.3025573932282783,0.30169978632174094
366,0.28061859031157754,0.353136722786029,0.14425782377631916,0.14534940232392873,0.49152869019832063,0.14523204678765506,0.3514568337507449
367,0.2118258407731883,0.3166191947141949,0.35242083874605806,0.13893979847140017,0.3175995650036432,0.1397510587707539,0.20904671978575043
368,0.20813131577407676,0.20831125665448194,0.34872631222636263,0.4328284483075742,0.20899466154163157,0.20935670418405147,0.20677537100482066
369,0.42364140145938445,0.31131278982755634,0.17525381523447375,0.21870281148041915,0.21948447916895827,0.1736935979703315,0.31243127883618405
370,0.4882462780476776,0.7188420552040505,0.17519896380607816,0.16058240857205738,0.15996823147205427,0.16126733332150853,0.17454471361950127
371,0.2895028625688278,0.43739004242065105,0.35114414593454,0.2892953268835661,0.5875399395881126,0.4371623611841488,0.27720684273235674
372,0.5424657014772563,0.3001931961957629,0.3521999249512001,0.6200645015842535,0.2992521559157706,0.3027105051428043,0.28325962973323343
373,0.436049791572928,0.3548835537460276,0.17548130782413834,0.24520657181890312,0.24331908230935043,0.3497888280888271,0.1745368069861146
374,0.2118841239907929,0.31852497780953437,0.1763561868248199,0.31983199454144967,0.17524513453674903,0.21022566297162598,0.2797007997924077
375,0.41745032562105794,0.31160515442879877,0.3477211781614591,0.1402969306561409,0.43155041638560915,0.1389499940139309,0.31215957558101476
376,0.20998485895055452,0.31510325040479475,0.3490039543917798,0.22069345265740403,0.21202677544395948,0.31248313775760034,0.21985120131666835
377,0.48544121649253996,0.3579984561896761,0.11571786207050931,0.4781455701532706,0.11643517734436677,0.11762272322760799,0.3573500849696067
378,0.583759932605701,0.4351191902988865,0.17576072819673427,0.4341760098666898,0.2961842537046056,0.2953021662558314,0.1769506611091285
379,0.5421862498259662,0.3001070419510933,0.3523950077909679,0.3074614996636562,0.30978739359315477,0.30260250014818885,0.3025451277064812
380,0.21709014237479002,0.35388836457323497,0.3470765186344191,0.24576753121149877,0.24581992973336061,0.3522161191750719,0.21601930850725345
381,0.41880504800688245,0.3178908000001127,0.3484233645676321,0.14544568688213244,0.14561945785298985,0.14531875278362313,0.3218591246839701
382,0.1389469102424096,0.20659626146013688,0.13956206828522796,0.2055770396714043,0.4333877277781773,0.1390704462023717,0.20942304043450585
383,0.4243199220112082,0.21164736324131037,0.350374815986576,0.22004998695910497,0.2195690275852037,0.20799224348096354,0.20849951045007223
384,0.48170725533701464,0.3574291787959786,0.35060236196625516,0.1393576887740627,0.48297430503275596,0.13928464029653487,0.3563081068804691
385,0.5808528444528117,0.43633426491923705,0.3472772160547109,0.29382118540587143,0.29460277278169716,0.43474681282943867,0.27678799549319355
386,0.5476043903010853,0.2976131366284041,0.3484378076465713,0.30859311069746176,0.31152169165123555,0.2991294579356884,0.29862265838307445
387,0.2183495816407429,0.7125446397552935,0.17401143661990387,0.2470778235605083,0.21782175130613632,0.17585037034676115,0.24394022965357265
388,0.42181554715380726,0.21353837537358067,0.34661234238876126,0.21983091172832703,0.2208681837520043,0.21278581134953348,0.21193485837423212
389,0.21049483988364742,0.3135942059155968,0.3119512971941304,0.2829187841301197,0.3518007338884385,0.4334804789032532,0.20985435291902033
390,0.21199905372261998,0.6236959601521761,0.1750073733186465,0.21795379489710337,0.17515781668395022,0.22103067081872632,0.2125621953286945
391,0.16221027738803445,0.7208137984327473,0.27859029257725737,0.24009837112109192,0.23913301967164521,0.16120987628854214,0.16174181755632594
392,0.5784598720203136,0.8692913101651759,0.1771098571232777,0.17525922621222467,0.19422428452372384,0.19599503805879917,0.19405838777918216
393,0.1387365244068576,0.45207009550533767,0.3524488547395566,0.5435422826581903,0.6123106477441524,0.14027334742320635,0.45177127820388946
394,0.43469209434499056,0.23423672837546194,0.3530270253521776,0.48666935702577496,0.23602865459498432,0.23407592956429987,0.28030438658513973
395,0.2780908278349623,0.3195743393186215,0.17530103168323702,0.4362043213449207,0.42266817804971374,0.1729171913778129,0.31858123421944406
396,0.42202281950571546,0.2070688475467549,0.1747444377695775,0.17556198176843588,0.4321005359460619,0.20708849023898732,0.20647110139840108
397,0.2109206464946002,0.31536666382629325,0.3494633450128066,0.21805466084531497,0.21991976505970406,0.2115651679332631,0.316703124901101
398,0.16130649145324982,0.7097022443399509,0.3497014286298103,0.23924832433747534,0.16268712570488583,0.23718167858042,0.1606566164622488
399,0.5775606736503832,0.8723505018013417,0.35003633975027076,0.19537279030329158,0.19428713512913456,0.2797120541349328,0.1957129559297652
400,0.2755337396988252,0.4533393202760096,0.17628769995374186,0.2720755429169388,0.1757518044257327,0.4515568700261632,0.620007847579913
401,0.14417946715669042,0.3532944602520268,0.34616235836364245,0.4870782454520329,0.14552665414685445,0.3549653501424224,0.1462562417931279
402,0.4215074328062624,0.21277754387026993,0.17375566230562034,0.44198064480257027,0.21177719245481744,0.2126325452017206,0.1738330338736382
403,0.4202522297677296,0.6240924093605802,0.1781917749870719,0.14489665677879274,0.17258128285848945,0.1448229033767525,0.14345562760288744
404,0.20895866164248902,0.6260467755140775,0.3535294051948865,0.21817767561939674,0.22200279697222008,0.2100750341962869,0.27574548350034117
405,0.16220708362121417,0.3578354009048309,0.16244763115506947,0.3584445353446755,0.48267409774577646,0.35326187985195384,0.15994417402423808
406,0.5771731771453393,0.8780986102422922,0.11794101976410999,0.1160733538030519,0.5904136534393105,0.1161904645582308,0.2803066524762847
407,0.1821815306404964,0.897043565420654,0.35177262655449215,0.6168764651175674,0.18289583426410036,0.2828219983914099,0.1786404289013713
408,0.4374450788584351,0.1765240483391862,0.3511623223426706,0.17600031080518064,0.4887194802945722,0.1790961722387288,0.1769879771938474
409,0.422760470963432,0.31735352440975256,0.35061502890644913,0.44020417327482914,0.1408611203316007,0.1403875433842824,0.3221904390673598
410,0.21072532721498402,0.20642377050222757,0.3516459813268925,0.20715199939598924,0.432860901205784,0.2098469646162531,0.20824308815694503
411,0.21238896868844132,0.3161163950562964,0.3480936735497848,0.28368060662004724,0.21268133979031414,0.43704380779359236,0.3140265862556083
412,0.4867953335226541,0.27820118360379015,0.35647794963361834,0.15866445914692337,0.15893146543803807,0.15896410130279867,0.3583755366539736
413,0.577247146286918,0.44091362607415485,0.17542088886252485,0.2939166550069572,0.17595917240509099,0.4353672349951894,0.2932441881930086
414,0.2753914622181706,0.20577429385761972,0.35041180002799693,0.20897607323347764,0.20526126432887182,0.8966850783114617,0.2720846630177732
415,0.43649880264536733,0.3540731967562477,0.17660746374432507,0.2845805622396843,0.48851769433229514,0.3532916087487583,0.1738827887513639
416,0.21007792608125958,0.32132648324699864,0.34971832435577643,0.21015704968169377,0.13942924159843426,0.3215907820635025,0.13928953989376347
417,0.4195258261603235,0.3116251580351867,0.2795263340888009,0.21702379631081892,0.35252939960888535,0.3111095518135494,0.21483712469944563
418,0.21276429326921245,0.3159583988508886,0.3512559863100375,0.21927104196359307,0.22040015838332389,0.3135227973866013,0.20986541029396172
419,0.4817904052262441,0.23704201238523406,0.28068929334557413,0.24035721288833697,0.23850683818969928,0.2385648616919278,0.23790639078067674
420,0.586479700221791,0.43353950658258755,0.17409032418831702,0.17685108622656892,0.29424539917301235,0.4357513985400728,0.2935512885596287
421,0.551006414128778,0.29946554894819993,0.34898263103366406,0.3114250296103968,0.3093426893230653,0.30237610122368513,0.3009474071487172
422,0.14561138788144062,0.23532509801025658,0.14577301477347268,0.49518707048615834,0.14454442241699372,0.2349359510351827,0.23322381122142324
423,0.42526413936315544,0.15936640570943242,0.3481800070424756,0.4380073239301321,0.15825249433529834,0.15960077074198814,0.15951820634688474
424,0.42233158963806783,0.6246780360910141,0.11607617142009574,0.21592588135572038,0.21707375901239653,0.11547736926786978,0.11549128452707813
425,0.4221043666399519,0.31301238526360003,0.17514076926147942,0.22079118611268442,0.17421773505006688,0.2198775179817904,0.31348488488862686
426,0.16229677749872085,0.3581546389926745,0.35148606034699725,0.47770963511346864,0.1608736622235789,0.162471367743682,0.3575761509083215
427,0.5822211707807617,0.4394018930731323,0.17495905810827642,0.5854533361901523,0.43154548574183504,0.2830655458049556,0.17626463630864445
428,0.2749111342551136,0.8978746940547786,0.34826753467307675,0.3085089472369158,0.2754389567161379,0.2789071476018508,0.3120764750248832
429,0.43718830987487844,0.35120384243938346,0.35361377582636616,0.19127033110432715,0.19124585288150464,0.35070280065886505,0.19150016138806336
430,0.21085359194582884,0.32251549280045017,0.3472475186148536,0.219561870025888,0.20960208123336965,0.22134824909337958,0.32157070170203617
431,0.41663594240256047,0.2075804511817981,0.3472686259078665,0.2159499526265603,0.21586355115371594,0.2069730664790956,0.2067678994793004
432,0.2084507308832221,0.31359787682551454,0.3471087107938444,0.44025600288336336,0.31282800990743087,0.27947339979629554,0.2114949532881169
433,0.16015871759912584,0.35937967601222753,0.1625976280705456,0.24143765796147165,0.23691689579463068,0.16146531077260914,0.35933569092288054
434,0.29037762219810315,0.43694990118292454,0.17463709217137174,0.585933183066301,0.291572930655808,0.17481594951076904,0.43805213548222804
435,0.5462301277366802,0.35149054483836206,0.35042099350016814,0.3783248729793161,0.3515953743545489,0.3792755144100202,0.3511785993456608
436,0.2180311268279862,0.7067446283725697,0.2191070988870824,0.16306910478210793,0.1644601352586179,0.16213641270335313,0.2833809132043497
437,0.421593911778973,0.1594562895317665,0.34876628088580697,0.159977391322608,0.43693491629977793,0.16007472717873641,0.1586810100654323
438,0.17362137707772318,0.6196906426590634,0.1745979923530769,0.2159740383465637,0.21670338652686127,0.13988956437647623,0.13977701701292566
439,0.1418210983901317,0.62726218424673,0.17410926554728332,0.4317991217894599,0.1416762010011442,0.14193360870024938,0.17356021546653508
440,0.4836408888454673,0.3603433120949929,0.35059587907354994,0.16008409776156007,0.1607344615115255,0.35719761047516024,0.16128867006557332
441,0.2917797259110641,0.8710589055717276,0.3543172041015876,0.2923376520314123,0.2914795538595558,0.29250918243799534,0.27723681620568463
442,0.2736662830552742,0.45193586876303493,0.27096103247565145,0.3110674916038461,0.3086075480044534,0.4525032727277555,0.2776175897381848
443,0.43365306734143616,0.23419519501779076,0.3487020137866355,0.2425579923169345,0.24269533986375738,0.23474845756333132,0.2354803326436905
444,0.11626329565964788,0.6352240002780168,0.11583941573014067,0.21966446816503205,0.21791423864422388,0.1176329995154861,0.2756158438977146
445,0.2074453169270239,0.31218854872974233,0.3534226164286449,0.42995212988711695,0.21140287374193031,0.28081403738370253,0.3110572916405853
446,0.4211590111159344,0.31444525952328095,0.3498422596632732,0.14707522911165785,0.1479261189846802,0.14658603798334655,0.3132502455506541
447,0.4835524517662345,0.158800541232856,0.3493341134550078,0.16052611001899378,0.16007053410909594,0.3585699883843999,0.3566797530436106
448,0.5885731854442783,0.2907332642715268,0.17446134056791854,0.5912092113662148,0.1747390001310235,0.29153567197213903,0.28955949223394783
449,0.5421689007495498,0.4533497225858708,0.3493358745586708,0.44982465299600827,0.6207885375337414,0.1396146422631723,0.13977285269870043
450,0.4369806256101399,0.23681612151049594,0.34942375263396713,0.24389347498717687,0.24607820290627508,0.23491830244561251,0.23600157371654507
451,0.13938565184300672,0.6380539038874635,0.35242219611176623,0.21885740928791747,0.1400653493610678,0.1408914650599911,0.2181829065928894
452,0.27973931261757035,0.1560664074109957,0.3484427422248327,0.15519462590797609,0.4330044040749956,0.1573445083161003,0.15567479658222017
453,0.4264342302280029,0.6318754344334634,0.1744833777218503,0.17515317599263522,0.2195129728048239,0.21836739410884506,0.278518459764467
454,0.48397501813796356,0.3579545231152372,0.17478153229406213,0.24058746267053258,0.24286904385260438,0.17339546081774,0.3575427027122707
455,0.578729652623055,0.4372274989420492,0.3511437486445423,0.29263593291989404,0.29207562079746785,0.2774427569219429,0.4355397685251487
456,0.541943365109229,0.4516832088184214,0.3505428906525657,0.20639074416332848,0.2051840982412959,0.2062053539569717,0.4537469063580861
457,0.43389177161286024,0.35327230937235404,0.3507506544590533,0.2423279035650482,0.27915018675682235,0.351642389546472,0.24658656039002477
458,0.13957997851471185,0.31993030612076573,0.3517649452302983,0.13996846291455972,0.43673057779463265,0.1400145355229212,0.3215760939910879
459,0.417024588056947,0.20607191117862642,0.3498784930452121,0.21643170641783274,0.21475939625095222,0.2088038205765803,0.20743641709186547
460,0.13888941277849864,0.3129636076352821,0.1459206322283562,0.14611095770617652,0.1435833506101136,0.14083794199238842,0.3135456396347136
461,0.48498028654510456,0.35870430053932095,0.17521751921233963,0.23989800478134995,0.24161394141877737,0.17560243126094666,0.35628508184617325
462,0.5791573380380363,0.4345001145012138,0.3515902351704898,0.2934688191868848,0.2780634139637863,0.2937551163349698,0.4364965278931518
463,0.13814553029795343,0.45122385312846086,0.17278137726400997,0.6156319326266039,0.1754019918693763,0.4477918878368357,0.14128019707565634
464,0.21631156378631608,0.23463736518349979,0.35220742533122235,0.4852522083448352,0.23408713808640902,0.23537703965039602,0.21771481175132568
465,0.4215668758841889,0.3207207375750679,0.3494138992865274,0.14518040684812702,0.14553899116324706,0.14612657011997154,0.3185556087477566
466,0.424190677215653,0.20795319676581533,0.3512429452443119,0.21584397640473382,0.22131235377701328,0.2078543763952625,0.20694197688880137
467,0.21259792406586595,0.31150288800185616,0.2771460997731279,0.2184428155539569,0.2206478252995729,0.2106084288037569,0.3121156542242343
468,0.48150842239770847,0.3607319965827274,0.3546719243739062,0.35859582041202476,0.09347334286255583,0.09418333962643476,0.09224135666874984
469,0.5789460871943587,0.4395500927834447,0.1757814791578538,0.2921336046416966,0.2940365971635195,0.4366743416479691,0.1756330595551338
470,0.2719201633679848,0.2998290967271322,0.34690717771680696,0.27460521252699754,0.6260795422713966,0.29927189422688055,0.30247957616939986
471,0.1719607223945279,0.3553298243570937,0.17613579770186044,0.48818348584857735,0.17064092711304787,0.17489691568363833,0.3543533535615598
472,0.41846396253503904,0.32099553275095977,0.3506470482911607,0.21935974699096383,0.21985739912986366,0.3193898918175176,0.2789745359272548
473,0.2110461614003379,0.3113591758143794,0.3505169854550989,0.2127537647434214,0.21713460178032898,0.3098552991795843,0.21050444549240976
474,0.21052541797289193,0.3158935775835353,0.35138642634933853,0.2163711936766759,0.31302162852454074,0.2095326896784679,0.21777017171717603
475,0.16099530700615428,0.7210886231609347,0.3496359586055564,0.23957814873911953,0.16198300876361135,0.24041932390220386,0.1616325982522583
476,0.17554704444312955,0.2907251742826682,0.17481689338085504,0.29379404556363165,0.29075205240550767,0.2916730765317978,0.2925548795004112
477,0.5500298464708271,0.45062657281286206,0.34789714598809823,0.2081591208418383,0.20695624673687266,0.45037939879461447,0.2075098596786498
478,0.4406482771958162,0.17678668031599068,0.17529676744569495,0.2473127814967867,0.24563284771136018,0.17709366878697075,0.17673083180260374
479,0.4175237243779825,0.31750681337649905,0.10912755193546853,0.11008473101626781,0.11110897701476427,0.10869095371328139,0.31912513019386024
480,0.2095963813320012,0.3074160507389074,0.34855223541482205,0.3118151531652337,0.4357500190625513,0.28058989753132446,0.20888403807653
481,0.21145044800175455,0.31119816855192756,0.1730763053410492,0.43957877428889547,0.21103861683676917,0.17490173576157325,0.31676332769357896
482,0.16060865245388137,0.35652237078636684,0.17465053893707552,0.16047950262402075,0.1760231904984285,0.16073416016179737,0.3553212840113166
483,0.5755496170372031,0.29106967456859256,0.17505727848497704,0.17548139584137995,0.5861443260226576,0.2878580273557741,0.2916469428089446
484,0.548214009350753,0.45150696242265315,0.3491506071585777,0.30798921608198243,0.3098513179004096,0.2781972346589686,0.44963285650905976
485,0.43768772107084264,0.29924836210226,0.34823899002940856,0.24559963448685374,0.2444902348559491,0.2988141215729424,0.2759913169981059
486,0.21294062999403304,0.32002531776144005,0.34536333944364817,0.4359737283979234,0.21042680027250235,0.2803530170919487,0.31725199969794077
487,0.1382407408293043,0.308916051407318,0.13976327183493023,0.21655231871387143,0.2158925193800918,0.31225853207060794,0.1398989940782093
488,0.2123744557722738,0.3142655089727147,0.34712142744565944,0.2215324418754939,0.2133284927242217,0.217646710692624,0.3153703353248284
489,0.24269175737484813,0.3592222966399168,0.35203605400883753,0.1933488628828965,0.1903721409236552,0.24200148702577495,0.3563452673918881
490,0.2891261271522371,0.43700221605880246,0.4338981995324716,0.5850773018427825,0.2907429949534297,0.3505307465342427,0.27889319184913985
491,0.5463701517054607,0.9091326549312188,0.1550484607328763,0.15437439290943178,0.15429769833473617,0.3479495409579161,0.15659386197812708
492,0.43826320117351236,0.23625955573932814,0.17603668284167545,0.493493843103121,0.23556789786095653,0.17329741953927513,0.23478470698902731
493,0.21075285363235668,0.3177224769584774,0.35014173702500184,0.4378132499750278,0.21211651560818623,0.3152412547783311,0.28085165991457706
494,0.4243183611809262,0.3105561117143858,0.34756062151055284,0.4338767298752243,0.13838890387053016,0.14038796835714992,0.31061532948140463
495,0.4205723931922341,0.15666501667030128,0.35095093566845764,0.4360435468228329,0.15665249228421718,0.15763830291901743,0.15654773177600687
496,0.17301488635799112,0.7191988803823656,0.1744667104442226,0.15985544099638713,0.16011342112858135,0.1590565080536934,0.4797799592999227
497,0.2880457378299003,0.8692114769144024,0.3505309115817698,0.1957163821979516,0.19466362962873454,0.2907130259319972,0.19583164022459876
498,0.27344391182307304,0.906042545656493,0.1747089985360288,0.30979793795685445,0.3119062924643833,0.2727780862101793,0.1779721105962326
499,0.4408602302984988,0.35010114356511135,0.16275560258080304,0.1648396844572353,0.1622678453290359,0.3470201729624919,0.3546240012336077
500,0.4195349052083229,0.320160536929403,0.17679698957206993,0.21748458975904705,0.2164922672027479,0.17484358567631864,0.32070228021914227
501,0.4181085730950219,0.31148070557464397,0.17412590837194322,0.4352788289820889,0.281876960381894,0.312590280207666,0.17465701861650562
502,0.14599950381856414,0.31236600490826966,0.34856704215546697,0.14554522589536356,0.1458568270638116,0.2804322947743263,0.31569703645053887
503,0.48770459418558804,0.24010503363259428,0.17686850928539025,0.27686368649135984,0.17571640050882817,0.2413522967360712,0.23888650115646112
504,0.3647774035446895,0.4348560902180405,0.3470793534188281,0.5880691067940823,0.4344383774467523,0.3565062001526221,0.2803717015291208
505,0.2736632442427038,0.4489916848785004,0.35046161686721616,0.31142762195640883,0.309788653003619,0.27160789743775404,0.44949222258829397
506,0.43863034425780345,0.7074836870915183,0.3462180584335447,0.16310960934278437,0.16389655892080932,0.16205530573092108,0.2811941475531089
507,0.41817950027518885,0.31816559286819623,0.3518979962215616,0.218464626021438,0.2185853574817722,0.27741504293705666,0.32189267274953104
508,0.21214282902371256,0.2066819664544258,0.3478877306101882,0.43460748872094285,0.21097247845102535,0.20850855135133625,0.2083786682704466
509,0.21106844772792174,0.31282494344166734,0.17540058794775767,0.17504513765511645,0.4361431841562625,0.21121201679533738,0.3146456120856996
510,0.4784716158444707,0.7214500190316389,0.1725359861511484,0.2386731675052242,0.23802378960796547,0.1767697972563109,0.28006096619854837
511,0.5712046670836329,0.43652004436979797,0.3537290881921674,0.29280106960058055,0.29305255525630103,0.277806451798131,0.4358506592642674
512,0.2741830445444509,0.2241533992547979,0.2719015428526266,0.2255113088534729,0.6197448015708293,0.22590229667734435,0.22562768834971753
513,0.21795997945843812,0.35318777838065324,0.3474735795437495,0.27960318963592595,0.3541861835326868,0.4867380661525813,0.2178647185990728
514,0.20951431991885497,0.6361239713037018,0.34986531656139597,0.2099698186133424,0.2206921841301023,0.21912097005622852,0.27876321426796885
515,0.20978027305937855,0.6271483200775814,0.1767358090885613,0.21049652593717053,0.43745116366671605,0.2812705777289893,0.17599802986995072
516,0.2132290138189383,0.3143905518571005,0.3513985968538307,0.21916735332299234,0.2193915024925711,0.21303102839731228,0.31498500206554353
517,0.480841116483415,0.36011538678927646,0.35066266643734106,0.159440416791477,0.1599549301736856,0.15835508281898447,0.3573405631606506
518,0.2928724270959372,0.4357618687423748,0.17550798021669897,0.2929500264612258,0.1744211359953057,0.2801833443797233,0.43694084753350054
519,0.5476563284063688,0.44882269053535967,0.30894295429680313,0.3087637329947811,0.35137567256295715,0.44786978907706165,0.28124536160181673
520,0.2178977893463316,0.3573859657005072,0.17344026864791548,0.17495310251148383,0.4848066785625623,0.35456887884064126,0.21668083055060194
521,0.17673179826661978,0.21335486706617648,0.17527019697330745,0.2211833197158102,0.218104004120103,0.2126079164599719,0.2123575778991927
522,0.271250624795401,0.2386174730447821,0.23905382877329326,0.43455875293802176,0.26984950452553114,0.34777321043529374,0.23506047184708148
523,0.2111425076574472,0.6336689455244053,0.11660388567772394,0.2802938592901977,0.1176928531676061,0.11602304507208412,0.21060467032605004
524,0.35866691124945177,0.15995575427653477,0.3514274636032113,0.16197051692367037,0.35716706754121846,0.278185638873808,0.15985809085542532
525,0.29182835076121894,0.4314368315159199,0.17499741100178481,0.17500160162737333,0.5848424500291958,0.2909231152883574,0.4394797207360798
526,0.5430850681074877,0.29853483011772347,0.34512004148435044,0.6200352903624423,0.2801188667186602,0.303497948636581,0.30222901519704076
527,0.44201453452829786,0.35180869738605786,0.35260177638170437,0.352644559576518,0.24285346266228292,0.24380450645992638,0.2823850357472958
528,0.42105733051383626,0.21248957857760944,0.34924416712472806,0.2196752717419403,0.21875102829427598,0.2127149226317843,0.2117090229579687
529,0.20940754538562098,0.31097895307876844,0.35117089522294775,0.21723618035056494,0.21726718785044527,0.21010196139049955,0.3126975234493116
530,0.4244387694824452,0.31351675539781015,0.35010986982121634,0.21845566787551415,0.2179289120284648,0.28211708373800315,0.3125491150783241
531,0.48834530389692465,0.7116604116415314,0.17626322318805496,0.23930978552255744,0.2409056485081751,0.27777348636984456,0.17592661707508933
532,0.17406678253029642,0.8742998944421545,0.1769191320392341,0.14660335590207318,0.1463304186990705,0.14808546871236808,0.1458422250374577
533,0.13711893704009034,0.4514578051865171,0.6243430994944835,0.1362992194427239,0.13784128212496696,0.4514443185547297,0.13646176423035777
534,0.4363020663798543,0.23551537510261325,0.34712859399717966,0.49066002109714313,0.2800968464552309,0.23516570003241752,0.23488899091066862
535,0.4204443328650092,0.6340573303099929,0.17418461597436558,0.2197472784106554,0.2192788750299401,0.17646888262948202,0.2781563554695633
536,0.20969397003637968,0.3084713354339072,0.34896602742058225,0.21394678019312502,0.2151005813687982,0.20843011829013222,0.31060669485421616
537,0.21007131389924277,0.3146450430086801,0.3515426286970639,0.21515198772841368,0.4385029592039512,0.2763185615664972,0.314123184649962
538,0.48206921880568526,0.35876023875676455,0.17617161650818972,0.24064751364268105,0.17615562461112683,0.35579505133149164,0.24137191164539518
539,0.5761393429637098,0.27672838338830474,0.11575176388217727,0.11549164199160612,0.588715942408087,0.8684217954735423,0.11608146051390371
540,0.2734742725128255,0.3005060802525406,0.6078178582814463,0.27145650740233934,0.28064510860920794,0.30096416487757555,0.3012970401512066
541,0.4328635241423053,0.23579250535332985,0.35039462142355354,0.2468317607667981,0.2433684457399122,0.23405045314030884,0.23798359366022884
542,0.4183234138266612,0.31938339002182753,0.17406293485076996,0.4400649583469525,0.2816367615697645,0.3197193517119405,0.17471214103718954
543,0.2102691867527216,0.3118211023996452,0.3453157995336468,0.21704964393852197,0.21752130257053578,0.30862571782215165,0.20790851798993965
544,0.4283637724120151,0.31332516451652287,0.35224715554143665,0.21975280735153044,0.2763269423418132,0.31465730064750724,0.21987669832914464
545,0.4842679923407418,0.2377896404591093,0.17384877416756025,0.17455121647912883,0.2822981098189736,0.23654376992980328,0.23915102542380065
546,0.5750570105483864,0.43723063928738976,0.3526790093329354,0.29279233171632774,0.29099458407161855,0.28347137366086406,0.43480811188205737
547,0.5436914792698565,0.22648316305622226,0.3480534521050562,0.27842180685341517,0.22500482983462913,0.22488583041222307,0.22480680765543185
548,0.4383177473171276,0.35604800779610607,0.3525446523523031,0.16345432254396156,0.16292343839347925,0.162741522020475,0.35056438848400173
549,0.21146293139938882,0.3196942499844666,0.3501519665101295,0.43968981301062315,0.3176539130987594,0.21111785634195698,0.28064438136507835
550,0.416760842087411,0.31472022887393714,0.1440234805172148,0.14526873407729893,0.14494382022952723,0.28305410024809674,0.31316591063165616
551,0.4234745811331176,0.311689054604479,0.27932844434553483,0.35126510707089886,0.21828057787369903,0.31509354452871835,0.21825332864506014
552,0.48506864210613776,0.23671825709247732,0.1756175297021611,0.47799140844181603,0.23938670024552222,0.17453507716121194,0.23891196800303816
553,0.28772597971698666,0.4379949453077662,0.34823613468818543,0.5842597997275182,0.43791823835328053,0.28009061911149274,0.2951056700107719
554,0.27294258846571073,0.44900029261264357,0.3559401178835968,0.30750146764640685,0.3120972661088235,0.45383859257608083,0.2720552144016191
555,0.21743615051659773,0.35594904645652486,0.348376842079744,0.24425058951027506,0.24479581059153716,0.35597441018442566,0.2169535724440703
556,0.1166562536637525,0.21306698573906113,0.11742476721612967,0.4390685353767154,0.11785631473784734,0.21285555242012333,0.21434521254862024
