Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_Eps_0.3_e0.3,AI_Eps_0.5_e0.5,AI_UCB_c1.0_c1.0,AI_UCB_c2.0_c2.0,AI_Softmax_T0.5_t0.5,AI_Softmax_T1.0_t1.0
12,0.04028517105645608,6.103359434409635e-06,0.07979852401755937,0.040078128786148776,0.4339091973830401,0.04489451718422405,0.10209374409651717,6.027346483568558e-06,0.04510592057619301
13,0.07977211362982928,1.2185395164200791e-05,0.23999551680113446,0.48379922201616105,0.24082721378466732,0.05054543398750497,0.08815363440207719,0.7193733995112749,0.05003505570318623
14,0.07995458655078508,1.1863410479824083e-05,0.29147926938460705,0.5794346719731124,0.2915602080995744,0.04039306373551437,0.04074039675522632,0.8759534293959309,2.9853119262866e-05
15,0.0196846311697972,5.939843662769227e-06,0.612193826743342,0.5490966123708078,0.02028040627569818,0.020087738587207297,0.0198703296157569,0.09852914122635018,6.108489193039451e-06
16,0.08213602090437627,1.1888340644332353e-05,0.24418539479606968,0.10017478297447033,0.24596465234836765,1.4857068172887142e-05,1.4888752319068769e-05,0.07925315294245314,0.7036437268022084
17,0.02676061403066921,4.039594547986698e-06,0.21884202073382564,0.42351194458554103,0.21774322605957022,4.043019929394824e-06,4.08099584109274e-06,0.027226365086563408,0.02665583979272773
18,0.07942485266494667,1.2074890807363255e-05,0.437595801808718,0.2116014196715343,0.20885287140271716,0.3098151652750734,0.31160090012715735,0.08267920856287536,0.09976104350706888
19,0.07971611361431447,5.975809321964864e-06,0.6306174176297988,0.41951275477455086,6.077424154423645e-06,0.21750034442184935,0.21855595678076012,0.09034582024405494,0.08043958321510514
20,0.040225383457682604,1.203096789321157e-05,0.3558217039658883,0.1605417258029479,0.039939984221018084,0.16193770018138876,0.16238375435638452,0.4827027115045758,0.3592262344182538
21,0.07963532781842088,6.079159971037586e-06,0.8731639727641256,0.5819151260797404,0.5835074053278106,0.08787229171275263,0.09921947322668138,6.076961777995867e-06,3.0131011944748e-05
22,0.04038810814343088,1.2015052994765136e-05,0.8977258529924245,0.5469188615711125,0.3110084363913552,0.10146673495254202,0.08941308999496915,0.04016801685193707,0.3092495270494639
23,0.07935440732246796,1.2138256034505859e-05,0.23406985607072991,0.4336112113865704,0.24451941832919893,0.23492469017810583,0.08030697253410303,0.23436328020706368,0.24563481574760704
24,0.040256683020882755,1.2048889145266424e-05,0.6429520373050941,0.41783847673776986,0.1461284055135026,0.07899640967674475,0.040195699711348835,0.14452883048473844,0.14629947822813527
25,0.026321586747039175,1.192054050571047e-05,0.217012697425635,0.4183678652215368,0.2158502772976252,0.026608249016132804,2.9977254390489e-05,0.02678054987943654,0.6188247871594637
26,0.04923727098852427,6.0880534295627735e-06,0.09210731281492576,0.4232421212709973,0.05045707573474303,2.9662498275197963e-05,6.101856370333217e-06,0.3131410264552736,0.3156154057157322
27,0.08025950121184451,6.011260341188278e-06,0.3578403135288664,0.48402657111971376,0.4794979984501998,6.0613593583368644e-06,0.3560694254361027,0.09866860388485912,0.09078596502128947
28,0.07840644126358379,1.1978107568994898e-05,0.10107691250840731,0.5762989835317269,0.03993734751697769,0.2940898619716769,0.29008041468777923,0.871755415978312,0.04060936026639107
29,0.08021294471210214,1.2250873208082401e-05,0.30061891218171416,0.1801252075589004,0.07742457793429053,0.1821108912179917,0.18291012112524563,0.30021929219004734,0.2985516035576842
30,0.07918154712947992,1.22706138580586e-05,0.3526831818270513,0.21745056194643417,0.4871671451944244,0.35326398296825195,0.09989426600546414,0.07925119619100383,0.22042877794424062
31,0.08033943580730873,6.080326142989504e-06,0.6372493020040518,0.4211382212514832,0.09849566322363221,0.21807003831070748,0.0879864957825767,6.17450932100393e-06,0.21882377708676956
32,0.026871859907220238,0.43305569714572995,0.6213005393781782,0.03898210895898795,0.027322438585798397,0.09011339534598373,0.04018993394813997,0.026485809329418113,1.2015396212390326e-05
33,0.0392897439853642,0.2201986171374702,0.08942663203446323,0.4252583997549775,0.2169872276810072,0.03307138522046522,0.03909034519261585,0.0331002377486231,0.032989226443180655
34,0.07968617192396192,0.24069941267742667,0.3598054816094366,0.2413926335220806,0.23997476594814568,0.08071774659289158,0.3546849964613418,0.2416515603005763,3.0024158148880377e-05
35,0.0798139108531941,0.29386911288871226,0.29054896174155065,0.5773414780204993,1.2150678526725251e-05,0.28931061981298123,3.036314805650837e-05,0.28805900398875955,0.29257389595237604
36,0.08112835170727332,0.30721441860953413,0.45267236426241336,0.26794197267688186,0.30483962920388447,0.27306218887399103,1.2198376390208708e-05,0.4491118053923158,0.09952992146929315
37,0.015598730288038445,0.016008134457514155,0.016008908610942583,0.4369242064139595,0.24480371738819076,0.015851189564479014,0.24648610203915802,0.015881456486339374,0.08999801603377942
38,0.026622554987345143,0.21789671611432992,0.027122721278514898,0.14052227792882557,0.218573820362929,2.9941708585054178e-05,0.13964497924705685,0.13915110878708653,0.026341757558113504
39,0.08005685646283504,0.43311880201264397,0.12502410539833525,0.12388902073882954,0.12434184711021931,1.2172567202509785e-05,0.12471140990191583,0.12439151474101962,0.07892717320018758
40,0.07810708098299965,0.1460700415364052,0.3116812776453189,0.4214636899971255,0.14599651052092666,0.14467013360915232,0.10143129592154898,0.3137265737571994,0.08931642173344398
41,0.039884391259765506,0.4778942912451354,0.23839037256508586,1.214025687072951e-05,0.040391907426769506,0.23615477080727001,0.09056270830972571,0.23934288713610496,0.10030867592645216
42,0.08041190790121015,0.2920577383201024,0.433435726829333,0.2916687057742799,0.29097242512553934,0.2885726956292327,0.08081103884899864,0.4382667072294323,0.08976009894499057
43,0.03984684741778792,0.050212687409215744,0.04981440576590512,0.1826821623523027,0.18313272377580056,0.09048355185551403,0.039599019773889715,0.07994294547955143,0.18165398637873442
44,0.09987959013840311,0.1232003170191581,0.7107442085724446,0.4415844060188123,0.12226411330531378,0.08019201835313594,0.12301469714525545,2.9902504713442046e-05,0.1231734994046446
45,0.0493308918790559,0.2216645068386446,0.6367973281765259,0.4193398772999487,0.07990811611478332,0.05005266509109513,1.4888007030488652e-05,0.22141728525116705,1.5028640430368516e-05
46,6.080380807625025e-06,0.21632668848462283,0.31031533117443644,0.41985445637337127,0.2169185492267582,0.3118426725664092,6.018171889449313e-06,3.0136576411846213e-05,0.07911596241221051
47,0.10090176949459227,0.21680480792117365,0.31450383641735385,1.4894040254060862e-05,0.2201591738470107,0.21380853338051284,0.2126629063769274,0.3113088630166457,1.4910516829385598e-05
48,0.09961272773468689,0.12009209153036667,0.35669195690994265,0.24123998811822445,0.12091105139298525,0.12055374749610603,0.3599548744284111,0.11989626656996431,0.24058251237561715
49,0.04889922433664094,0.5805749016689761,0.8747823949684893,0.2904019921537437,0.04138326223743627,0.03971216998669001,0.04950878853339477,0.28861919709383205,1.224882924131881e-05
50,0.04986236920412473,0.31193728771896284,0.049393991145867726,0.5438653758935995,0.3113760175573019,3.0155393153568727e-05,0.04394729731436591,0.8992200974994813,0.04589805904432178
51,0.10098622933275593,0.48442769045385187,0.35360141365201075,0.43575212196806046,0.08076588652490667,6.102536254991427e-06,0.07935753890088597,6.080333389589781e-06,0.35236921980751407
52,0.10030120819858367,0.14705915319480892,0.2127442487215124,0.4191072791751032,2.9952364020619766e-05,0.21209796144442028,0.14639482793176598,0.21362897690420166,0.1457115337961715
53,0.09895675987000177,0.4372435520426767,0.6251427472352347,0.2082444780061724,1.2179383412049976e-05,0.09066558886369189,0.07965312253915731,0.20885557787193434,2.9727994716488227e-05
54,0.09975276505858434,0.14484454218638096,0.08932071379755357,0.21272330345629453,0.14618427543347265,0.21204923481116209,0.6336890943621368,0.14664523768421792,0.07996377813719349
55,0.0494997155837702,0.479913947806523,0.7189304530137978,0.03965118713533038,0.07896779140952678,0.04085405810428728,0.4828141343367354,1.2299824653904776e-05,0.05068015492288965
56,0.04881485526727561,0.293695702232859,0.8769263176720034,0.578460918829382,0.08012606977037313,0.050725456113558456,3.003060883617464e-05,0.2920811445638129,0.08847715903228014
57,0.05028962754740558,0.30660068896930615,0.4499331551923192,0.09035988692367218,0.5415104754944388,0.30890851475028114,1.2324125101488131e-05,0.4510670348504405,0.04905335536608682
58,0.09950352689187639,0.49021416134764295,0.14182866897337285,0.436539272296509,0.14208448805368887,0.1402422662091607,0.1416736400127583,0.1406732461469869,0.08189799581568442
59,0.033995198044588726,0.44268174907087254,0.6377684528171819,0.20899015830305903,0.20986769612410014,0.07941275710531957,0.033887003707537416,0.03311887976327351,2.959684829058737e-05
60,0.09960566199066782,0.432755257513183,0.3115491327110825,0.13940657281703595,0.04020013265425621,0.13986382443166953,0.1402393840583677,0.03970015342935676,0.31058117916162986
61,0.100628895173291,0.1440014287363724,0.039608321887578866,0.21095712105641526,0.21303890032388573,0.1441858558934244,0.14630593115928375,0.04055366386836981,0.09016301758294445
62,0.09916784938350598,0.48194795393089734,0.7158988277552926,0.48189835877892767,0.03988601260808549,0.045304509542698504,0.04496780871811322,0.040764655249669685,1.2300390898690113e-05
63,0.09977540283314434,0.2932809602335815,0.8734596270391276,0.29002259549090004,0.29051992301186635,2.9908082822214973e-05,0.07974860004649201,0.291233006877907,0.08088368737195284
64,0.03883115214240572,0.6201484886142454,0.9037301803144429,0.2738835954418076,0.2687189925116075,1.2258996765885093e-05,0.0790133008589167,2.9476557103943642e-05,0.04029658907990044
65,0.10222065900896576,0.4864115585476384,0.17724183603794075,0.21819115324585192,0.22077845590396075,0.17589842144340784,0.17770503642572089,0.17683328189914505,0.08088549650014719
66,0.10061503590366999,0.4405153655125076,0.3177543113910165,0.4210012561612098,1.2164477142854147e-05,0.04024378684509409,3.0096045513920318e-05,0.319209536111363,0.04002800962751109
67,0.04968352305183944,0.21641740257285916,0.31221428688654745,0.08052810470023489,0.2185185308597434,0.05044159920585979,1.2325441265875232e-05,0.08009846256588805,0.30999713618922164
68,0.09932049169124146,0.44094143888783793,0.20981752906502057,0.10543344524289579,0.1057084158558784,0.10534236724236158,0.10535508389717414,0.20921083325718917,0.2105408427014648
69,0.04955733400098345,0.3597381055912148,0.3573461077403299,0.4794349489774858,0.16140443797151768,0.15929073087607928,0.16040863452233386,1.2429934609628483e-05,0.0501767321841612
70,0.09135890983682449,0.4354389664094687,0.43589763188824554,2.969688976588678e-05,0.5784111273917916,0.07955184735995896,0.09818103515145121,0.07873486845481052,1.236951022068308e-05
71,0.045111924012635946,0.22482730977110027,0.22478721511803487,0.2747771652268459,0.273376042344703,0.22594538776268205,0.04524580655892129,0.6211671944067437,0.22550098227688214
72,0.04987355436749674,0.35449001883536485,0.3537248543703431,0.21714636624523287,0.21915513039386075,0.09032074742449099,0.08098693299708315,0.04974515181289111,0.07944644943875129
73,0.04987700424944144,0.3204270408339424,0.3185245403694628,0.4244738043952945,2.9916472824350466e-05,0.4364619815256779,0.08056491695488373,0.0500548891641438,1.2290443651736251e-05
74,0.050950767796251226,0.05016127919350815,0.20712634026449095,0.21091795248505643,0.20588671036829792,0.20763722276143484,0.20811004647366474,2.9768201867464402e-05,0.09005350615717575
75,0.1007535416405932,0.20923170151108614,0.2082447590532949,0.10622745669628726,0.10541837524494431,0.10644552844622608,0.1062959270075904,0.20748776379654743,0.43483509171417545
76,0.09988265091185067,0.23949924104032252,0.7116234605987035,0.24422058834275795,0.23924097885607182,1.4803969805950527e-05,0.23943146934909812,0.08018461011955137,1.490057820619772e-05
77,0.09899455022494147,0.5795636136436876,0.8752050886296889,0.290416029687717,0.29150943393210527,1.2452443325331305e-05,2.9749051587035976e-05,0.04114273913349669,0.03956660387838368
78,0.09197104179538856,0.3086923716870422,0.9015179965615552,0.2737434700111621,0.27377149130340245,0.3091132734401379,6.215414957521432e-06,2.966489264580928e-05,6.183730338412781e-06
79,0.03374377855532551,0.48920564116798226,0.3530998551895425,0.08981628999111445,0.03323126107195248,0.08046128840805092,0.03305817025665803,0.35315956076667027,2.991517406163012e-05
80,0.049925724968562554,0.44010285017364925,0.3207246123197057,0.20955656076746765,0.20794292645168694,0.050187229026574215,0.3178260702770753,1.233492040950802e-05,0.08030261292037838
81,0.09902929297715979,0.14080471085130794,0.6240136622398219,0.14034911749009082,0.14007505748710966,0.08095742149779563,0.04562711367285771,0.04562488529097037,1.2145447008279785e-05
82,0.10174809328434054,0.2188694160619136,0.6306250529911871,2.990581022208457e-05,0.02665267648171774,0.2167750626165732,0.026526794480655484,0.09212367826890848,0.025947015711110605
83,0.10112420152707496,0.11952943152888208,0.3596351673536843,0.48276706769210287,0.11942426977173451,0.3578628773974399,0.08048508809400662,0.1202923027815676,0.12060419282339845
84,0.10083001532190325,0.14721384308402446,0.8758267161753965,0.28964217451510005,0.2941817880456508,0.08858497284889753,0.14700043904587728,0.14608891019399786,0.14670833082913295
85,0.09989233829764423,0.13693519137584773,0.895676409929165,0.1358091269938064,6.217700671382157e-06,0.1367436049249739,0.1369428781919738,6.114961947844388e-06,0.6195896887011259
86,0.10106179980010535,0.16350773335534896,0.23422477402499484,0.21718483312976283,0.21760994463652197,0.23684003336920348,0.2364753966880555,0.16167818275370419,0.16284229220973445
87,0.10071320131899936,0.2184279529862005,0.32029640736706366,0.21015195254265973,0.20736856960692548,0.21887403869616007,2.9817900353107532e-05,1.2377402813323289e-05,0.3178084672892069
88,0.09850802380602049,0.4304277478651881,0.0396526008055365,0.09107525831349317,2.9503573780539762e-05,0.08021365738469849,6.150548364530904e-06,6.223362757754662e-06,0.03970059633944075
89,0.0332787096189743,0.4338446434920281,0.626551345681784,0.21074200187989056,0.21087092690267548,0.03379447433710926,0.03375555401275728,1.244860015297161e-05,0.08009663347404784
90,0.09845717585984884,0.24109343069299777,0.35672622967999074,0.4769899961834688,0.23974794230735133,0.3591173687491768,0.04479087901205342,1.2403185706873436e-05,0.04527811077655667
91,0.04992055886857821,0.03995755732605045,0.43272585191298896,0.2881590121303859,0.2900564808365931,2.9475317363585252e-05,0.04025135294514562,0.43926735371923237,0.050418112465201254
92,0.3084951000963214,0.3091714324406593,0.8994576674581842,0.18362894728958631,0.18056431716798096,6.222171528980957e-06,0.08039754505275522,0.18114321510920015,6.216194648011647e-06
93,0.12294277019623165,0.12297906950930967,0.3521400236076223,0.039775400761637415,0.12311330083588233,0.040394810508044464,0.1215576009711748,0.43702929641107313,0.35244470875128575
94,0.11019105522073662,0.10921291741292133,0.32243254248397196,0.1378739013790737,0.13971219290702183,0.14001551766165096,0.31885033709811367,0.1111379212620564,0.10943623275998575
95,0.1450446090700839,0.14433088192008223,0.6203357533931025,0.1396659992243299,0.1399799999929333,0.14295285720610787,0.14013250645555542,2.975988793812836e-05,0.0798867585017058
96,0.14604495190733438,0.15755808537062832,0.15588470276655275,0.14466033021774752,0.04968152427627365,0.1564640237843972,0.15717243828318722,0.05030344076129938,0.14590125203691423
97,0.15949732625236016,0.16079467426713434,0.7157987922081407,0.2418181703774229,0.1598792354454485,0.0875248122833501,0.10109808445732157,0.24040979680476623,0.08124130935356337
98,0.29203845528037986,0.29193028293023554,0.8663853532432797,0.29237115083513693,0.07955957942588049,0.08035800138671938,1.4839343650482609e-05,1.483872945683673e-05,0.2885407833803425
99,0.3117487643128509,0.3088207965171528,0.29792256668886913,0.5392301865966406,0.03945450546071286,0.30199994828027893,1.252252595823381e-05,0.04060996134959743,0.3014606216280595
100,0.09718460389201453,0.09763467204444211,0.5526658976944803,0.4321776434008298,0.0989217463439402,0.09729102281887385,0.09704232467445253,0.07856285623740698,0.09059819374690747
101,0.10918653216897317,0.11003917844848422,0.6355379855391817,0.1400721166156513,0.1390321745851998,0.13941271379361,0.0899282898925832,0.10911559586310293,0.10909157410508745
102,0.21578404728564302,0.21676807590957384,0.6238275204740972,0.1391089197943072,0.13950311097959003,0.09883748525874314,0.07978382560199733,0.09126943737314468,0.1406006101627044
103,0.10893925450067184,0.10925623671000154,0.10108709626871827,0.42388403235331734,0.10944385894175264,0.3139053443741631,0.08015895703874432,0.1100977437849675,0.3135304948300013
104,0.23889164017721673,0.2407203628178347,0.7126699259591027,0.16070138925173852,1.2507588903280268e-05,0.07893851685103191,0.16153668591954998,0.16005818660270546,0.08164423628505013
105,0.2948411130984008,0.29429749488268925,0.03010335956150616,0.2937670597840573,0.289211283863689,0.03038570031876517,0.8758785563811864,0.10041474855165376,0.029441896568201228
106,0.2059787515369755,0.20555857730909752,0.45278702525466696,0.27404394787604164,0.09793622544284965,2.933661442246009e-05,0.45070135269842,0.20631434154545003,0.26998691324563256
107,0.24440285717236518,0.24655818417665748,0.7049460686633443,0.21719549002468494,0.21904715026363653,6.332883368732857e-06,0.09945805965911489,6.25504046669718e-06,0.08065256457095374
108,0.146213571021327,0.14709018096676943,0.32096966505180435,0.41860717896713606,0.10028237127392739,0.3189325145331096,0.14647231156305962,0.08943820262362395,2.947617500812286e-05
109,0.43047646722062477,0.14039561559554098,0.3101353138539272,0.13959736379315682,0.044079876070319726,0.14197243827856923,0.3126607457700156,0.045056324611402805,0.08190307350785285
110,0.10935022678200569,0.31558197071782845,0.3150802251816044,0.14108087545423315,0.1408950096354535,0.10912053233129416,0.14093533258974222,0.10984960489306687,0.11083657821166629
111,0.4815637321393275,0.23885094497370388,0.23792038536147106,0.47728436019170917,0.0453073237092132,0.08020968660987449,0.04508813882059845,0.10127158916367136,0.23922897919184508
112,0.19760474966695787,0.1953386568359772,0.43868728943699636,0.5856367760152646,0.08013832787390879,0.4373885847579251,2.9891651189712554e-05,1.2623778669423e-05,0.19649297204379104
113,0.153255578842666,0.15513384084225168,0.4488246013182036,0.2736009211602127,0.2709682941065678,0.4557417195201242,1.2297656757307684e-05,0.15577192876358065,0.15466442353008608
114,0.486416825129434,0.35508010879639607,0.3511385078424796,0.1445548689441176,0.14454206024519417,0.04933066499243579,0.0803771772058436,0.14747245722318497,0.04939968453584227
115,0.4352889202831095,0.31891181873341173,0.10212870052119313,0.21045685242227524,2.9541256550901485e-05,0.3191537645283977,0.08116481729826576,0.20908322389382325,1.2729002142787727e-05
116,0.2147944822969897,0.15656066005030694,0.15650437251017146,1.2774292321925163e-05,0.21477508278099833,0.07988945928728827,0.15545343723602484,0.15486616278103876,0.41968249500873084
117,0.10866759470601192,0.10969639404729876,0.3132981165621179,0.141379603749165,0.10972225460750382,0.14086255188567323,0.11001080354375709,0.31493776803996343,0.14044379839072904
118,0.2393359235696544,0.23928680121510848,0.23723482001540788,0.16147048088770552,0.16157350504362525,0.2385052970016972,0.1010543774573698,0.2406877750679829,0.1617801395261145
119,0.1958980362618665,0.19568093621330965,1.2572488095480802e-05,0.2894731298475469,0.09128592685673424,0.19581381510346282,0.29153849910059465,0.08013693845782832,0.08022455140707811
120,0.029795777927743,0.621214351439227,0.7162078904849656,0.27040647720832595,0.27214294409212186,0.031057603833606975,0.029627951988016838,2.9855362141375963e-05,0.08119205327886288
121,0.24458889295240158,0.24290961074263903,0.29043368075997594,0.43319056074807477,0.08951082766310635,2.955552849248067e-05,0.08100603087877137,0.2898788126363919,0.09926941312004811
122,0.14410366836668365,0.14668196550043142,0.03914428577803292,0.2106990679848545,0.21047301716273792,1.2401683131618892e-05,0.03988480878617163,0.080499616307453,0.14503514947072857
123,0.2175618638547702,0.21546048570667742,0.20841714683562876,0.4154041349830949,2.9685406726082326e-05,0.207045848207332,0.2085531791998435,0.05028480700737841,0.05037333377319727
124,0.22130090619927284,0.21937582756322113,0.0398205462411456,0.14187036906545758,0.14218322185909144,0.04005684834169171,2.954022781237345e-05,0.14061987190233374,1.2581313147386489e-05
125,0.15981829620887278,0.1604576056818787,0.7189477125490084,0.03925994589934352,0.08870722621217438,0.159076057190406,1.254972186239586e-05,0.09978259021686989,0.04050515643129139
126,0.2951791190959391,0.29162954251148354,0.43619434007241065,0.0885651829688754,0.05076468001324573,0.2905746486893435,0.29098870305488805,0.04950816206562537,0.43843503288670393
127,0.31307177721227775,0.08893678298779253,0.29869472009283915,0.5414181428018479,0.29948527026720656,0.09953929558687609,0.31117330369993035,0.3009901579513176,2.9998907585196274e-05
128,0.09810308228676017,0.09757104806303259,0.09815190705057433,0.4325593357288408,0.09835704364358529,0.7065749526460845,0.09871642245528404,0.0966424046964462,1.258523804059154e-05
129,0.436574181388985,0.15968585845045122,0.1606149194778037,0.1401818360005095,0.0796429083409612,0.15960793881481283,0.15968884281632206,0.14091917316733885,0.14038795262776219
130,0.2175488238843826,0.2173214952301636,0.044577561653645806,0.03916826920984723,0.20891980400748522,0.08105012218916746,0.20993643252170416,0.039767754311850916,0.04492391034876136
131,0.6244782883705915,0.4375903222971184,2.947503644393371e-05,0.10473822130589193,0.10573802795128175,0.1053484291661048,0.08117038308543262,0.10628245455529846,0.0801060473192632
132,0.35674770998379773,0.03000622718003816,0.02995614826779036,0.2430251987674315,0.2422996392671907,0.3557751906179249,0.029676156473530533,0.08079153444507864,0.10113094575092695
133,0.8743012568482984,0.29432008999988574,0.03965073913109364,0.29028489434599114,0.2911959268171006,0.09069157837333403,0.08002542537334001,0.2914809462121894,0.04036051755755465
134,0.2369004179939478,0.2035153051801113,0.23757856384446688,0.27386749348112566,0.2746220916450353,0.2067895107155792,0.20787939171270955,0.23766721948718617,0.0915025825087841
135,0.17721312258135719,0.4836651041962543,0.1768485882637681,0.4369464244402395,1.280909206048464e-05,0.17773198363652282,2.9482312972559578e-05,0.08090927414142969,0.17647930833014663
136,0.6347359891369817,0.2177949505729503,0.2192850742542497,0.13954266369969184,0.13897545163543962,0.08105058086434624,1.2753918428648798e-05,0.13908484576427282,0.09843530980692158
137,0.15569339218744946,0.43050318888449485,0.15507948618504097,0.13993497468821156,0.13941655887220245,2.931924237421433e-05,0.15559910427693432,0.15499461608171572,0.13937235992211086
138,0.2100729736029884,0.4389472431296964,0.20925867230809517,0.07970475985061924,0.20813286276291162,6.4460634824005715e-06,0.09996493744779236,6.371911011951513e-06,0.09104367734726197
139,0.35895627077966624,2.9354997234328447e-05,0.35868223169746033,0.1617728905246076,0.48247013522130067,0.09920000800665825,0.1619490199364884,0.1602907123150263,0.07961695482448027
140,0.43932513591755806,0.14719293798881847,0.435827922072171,0.5806119921056969,0.14553932498431169,0.14645334039542732,0.14724735664383024,1.2640460649404463e-05,0.08150629317716977
141,0.22626404753829035,0.30974719901815223,0.22394159958339485,0.5453211310851269,0.3079735319354889,0.22380367019002848,0.0810726809114625,0.09040620221999231,0.22386473434109605
142,0.28620301106927304,0.16211774873860332,0.28518309450037826,0.22095151566207974,0.16175162949572455,0.21721191422333946,0.07910395023835075,0.09897387514321544,0.1622096206658014
143,2.9548755213894936e-05,0.1452869353339904,0.6399455041146729,0.0982250022923884,0.07956037970024415,0.08010541136248894,0.08992544252161366,0.1460511808904076,0.14603129591819733
144,0.30976300909649757,0.21599174886392358,0.09830126080774083,0.4180766277392289,0.21626413937541317,0.09049417663409688,0.3096221979656637,0.04025049236338915,0.040606352985994215
145,0.21004811457957198,0.43588726291576013,0.08118281201651953,0.14103068966185764,0.21031298121025907,0.20809562613157417,0.14090577253381226,1.2462928126162444e-05,0.1411761415174885
146,0.35464799378041106,0.23918667623377438,0.35975697185176636,0.16210730432351478,0.24098804005357022,0.16244055328564747,2.9826066459319956e-05,0.16107955665104623,0.07899778536484552
147,0.43590197989335533,0.19407554760840864,0.43647909454176165,0.28940830480115376,6.375349036837346e-06,0.1947879237333486,6.404611457654759e-06,0.1955347293893013,0.2862495576030981
148,0.45218004154146896,0.3110337610125218,0.4512180949212393,0.5453181390917722,0.0879520922861699,0.07859086387950195,0.04978645876298888,0.04947412012522337,0.30812416220447275
149,0.23690421192734976,0.16245184467746102,0.23593496278118065,0.09019076267622392,0.16275071485420903,0.23589500996856747,0.16446874153157956,2.9586678552789154e-05,0.07899932044867766
150,0.2131588917145956,0.41912145035807774,0.22069923180820408,0.0911302812278594,0.22070412484382346,0.0991254221038267,0.21447728440809974,0.2106733184267744,0.07982579752177095
151,0.30998878065307933,0.08645558488135258,0.31132002590789415,0.08613509127456334,0.08652849477462166,0.08682650153409918,0.08034202339875413,0.08701369387456033,0.09755511830751191
152,0.31460352437972505,0.21913211378316483,0.3171452167386945,0.4266115461394691,0.10004626641515839,0.039654968449928114,0.039916071880432745,0.21691081962645026,0.08185338264329013
153,0.23835877515883866,0.24162712409908127,0.23880813337224957,0.48814450905047346,0.239648907960818,0.2387734416727946,0.03014395792647749,0.029847814933945022,0.0299719451277759
154,1.0856237493115648,0.29389264227336265,1.2535069328469682e-05,0.1948382617032157,0.1004851168163866,0.19396178210999493,0.19350935316580417,0.29516154831846103,0.09144294142629845
155,0.3018418184281238,0.30758503258259273,0.3005279253767105,0.1013745778504268,0.3055075538834506,2.987570875855423e-05,0.30157666661934995,0.04525705565528282,0.04492471912269196
156,0.7021813750510998,0.24441166740863998,0.07993392988987294,0.08094056373826267,0.04972525812551034,6.404451966853208e-06,0.24394502390814143,0.04976118989371005,6.339813009397876e-06
157,0.3179693226490239,0.43697506293563204,0.32116511609584314,0.20868089701833692,0.08096037578101721,0.0888604859596168,0.10154343194783126,1.2833466953352374e-05,0.20980932421146908
158,0.20680061570798206,0.2159598826699864,0.21558000939840297,0.2089701027084413,0.2095874612325785,0.20683751627612468,2.9819530895497862e-05,0.20645164437726896,0.07905557320318277
