Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_Eps_0.3_e0.3,AI_Eps_0.5_e0.5,AI_UCB_c1.0_c1.0,AI_UCB_c2.0_c2.0,AI_Softmax_T0.5_t0.5,AI_Softmax_T1.0_t1.0
16,0.015071383065860092,0.2477474060991353,0.49073293398951867,0.4335401686700084,0.2477474060991353,0.015071383065860092,1.0586419939260044e-05,0.015071383065860092,1.0586419939260044e-05
17,0.0794349919394969,0.22673373952684855,0.154711130156185,0.22673373952684855,2.3700723518809923e-06,2.3700723518809923e-06,2.3700723518809923e-06,0.154711130156185,0.08950648307066417
18,0.07979767601725557,0.12052421824909093,1.0584906011852951e-05,0.12052421824909093,0.031312331113108945,1.0584906011852951e-05,0.4342627739628649,0.12052421824909093,0.031312331113108945
19,0.0803259736990657,0.22071881302422472,0.15558032444867506,0.08169453168775499,0.22071881302422472,0.08169453168775499,0.08169453168775499,1.1940143834642445e-05,0.15558032444867506
20,0.028479011037322362,0.13737239273992266,0.17066642059311982,0.4870316383573444,0.13737239273992266,0.17066642059311982,0.13737239273992266,0.028479011037322362,0.09929835723432336
21,0.028614596373236812,0.1100663065648842,0.5938056199546295,0.028614596373236812,0.1100663065648842,0.1100663065648842,0.09955213942338763,0.1100663065648842,1.200946840424673e-05
22,0.0805879526411913,0.10500762415091057,0.6163628032408436,0.027889818274330704,0.10500762415091057,0.03561143172892437,0.027889818274330704,0.10500762415091057,0.03561143172892437
23,0.07920710783486813,0.24937850798575692,0.489031348854088,0.15460960932078482,0.03163614602793769,0.07883644327403935,0.03163614602793769,0.15460960932078482,0.24937850798575692
24,0.015430003770363554,0.12353020284571448,0.439718042855937,0.015430003770363554,0.12353020284571448,0.09191510146090592,0.015430003770363554,0.12353020284571448,0.09919594871139917
25,0.028913392593958986,0.6252977705106355,0.15242023542416094,0.42036990893920406,1.2328837972147715e-05,0.028913392593958986,2.9821744454672195e-05,0.15242023542416094,0.07926368363328062
26,0.0795375711511516,0.6256617001145864,0.1562392704705778,0.08187933286436877,0.1562392704705778,0.08187933286436877,1.2148578420021015e-05,0.08187933286436877,2.9625868943299112e-05
27,0.0785761951931165,0.252101519477392,1.0470636734508511e-05,0.48088098581261696,0.252101519477392,1.0470636734508511e-05,0.1690372627276227,0.07980036243844965,0.1690372627276227
28,0.08062060127166197,0.1683844717883561,0.20727420836803268,0.20780991403646795,0.1683844717883561,1.2022723875742731e-05,0.20780991403646795,0.1683844717883561,0.20727420836803268
29,0.02863530122193456,0.11247242795618732,0.21883389507685136,0.5481963470333554,0.11247242795618732,0.21883389507685136,0.11247242795618732,0.02863530122193456,0.11247242795618732
30,0.08187482886785254,0.250422757166004,0.17325138908221532,0.15265859107077412,0.08753300539614062,0.250422757166004,0.1002534306850515,0.15265859107077412,0.17325138908221532
31,0.07882361636710618,0.122311975957793,0.02839804549483635,0.08119602423886332,0.122311975957793,0.08119602423886332,0.02839804549483635,0.122311975957793,0.08119602423886332
32,0.07989972374154694,0.21924088430843258,0.4333168707296522,4.301386188501991e-06,0.21924088430843258,0.08061549401648715,0.0890381440390293,2.9889473389748918e-05,4.301386188501991e-06
33,0.027980565863600128,0.22149857766592249,0.15427100968891982,0.15427100968891982,0.1497240084082519,0.10077769780695073,0.027980565863600128,0.1497240084082519,0.22149857766592249
34,0.0806193646799271,0.709031303283409,0.09256614589028499,1.0605100768649892e-05,0.09256614589028499,0.09169805200218677,1.0605100768649892e-05,0.09256614589028499,0.4788568224773368
35,0.028764323549391617,0.0815253349385436,0.11312631987255733,0.581118849216636,2.997862905475509e-05,0.11312631987255733,1.2192555596053534e-05,0.028764323549391617,0.11312631987255733
36,0.015402708477915843,0.015402708477915843,0.21864881528775562,0.19224260566806278,0.19224260566806278,0.015402708477915843,0.21864881528775562,2.9820765673228283e-05,0.8955463770494473
37,0.0798937437075669,0.25035464448981004,0.4917562262321694,0.1534353921834898,0.10067405704896454,0.25035464448981004,0.1534353921834898,2.998907889847936e-05,0.08826954027450035
38,0.028039324537326188,0.22612941048652413,0.05472411654348149,0.028039324537326188,0.05472411654348149,2.9915655345592088e-05,0.22612941048652413,0.05472411654348149,0.05472411654348149
39,0.08092052966282903,0.6229865760134481,0.08285069743063327,0.4245366822361168,0.08285069743063327,1.2004732546272491e-05,0.09961168335615293,0.08285069743063327,0.08082898415992053
40,0.08093805080471266,0.2206749527586939,0.4365874175659847,0.14862457623069586,0.2206749527586939,0.14862457623069586,0.028215588099106056,0.028215588099106056,2.9770671000561163e-05
41,0.028222463424527035,0.028222463424527035,4.3445578985784255e-06,0.4870482273784732,4.3445578985784255e-06,0.7111023915948962,0.09058307288195741,0.08102428432820104,3.0139374531747576e-05
42,0.079179886053585,0.10902456891281061,0.09824108609361279,0.5792899442547329,0.10902456891281061,0.10902456891281061,0.5889047724867428,3.0344514619645332e-05,0.10902456891281061
43,0.02784275708305748,0.903269153529062,0.6197234635668498,0.1914674586333935,1.2205540902391285e-05,0.10224495929189104,0.02784275708305748,0.1914674586333935,2.9727868822848543e-05
44,0.13642773091233715,0.13642773091233715,0.49083034694709704,1.0492130254305004e-05,0.13642773091233715,0.0791556988296303,1.0492130254305004e-05,0.0905297437047105,0.43925626893811515
45,0.2258890727941818,0.2258890727941818,0.4375752437889465,0.1488934636343933,2.970211223231354e-05,0.09150752035743284,1.2202966818987124e-05,0.1488934636343933,0.08072978003592511
46,0.11970785584179625,0.11970785584179625,0.054332070317559863,0.4146026820716544,0.11970785584179625,0.054332070317559863,0.054332070317559863,0.08977516989616084,0.054332070317559863
47,0.1220625363583671,0.1220625363583671,3.004109617340717e-05,0.08102183915211457,0.1220625363583671,0.08102183915211457,0.08102183915211457,0.08095150697773502,0.09869390319347464
48,0.08956841903637464,0.08956841903637464,0.08806847255249567,0.48180844195831346,0.08956841903637464,0.0812018797587709,0.08956841903637464,0.10154185236719336,1.2242751576844665e-05
49,0.3089536891575519,0.3089536891575519,0.20690004789675087,0.5765528615473261,0.0909298588036025,2.973512341097819e-05,0.035284400324968976,0.20690004789675087,0.035284400324968976
50,0.11228393526060887,0.11228393526060887,0.21810039867940567,0.08053026031430176,0.11228393526060887,1.1864271109440667e-05,0.08967371364478005,0.11228393526060887,0.21810039867940567
51,0.0885306699152737,0.0885306699152737,0.4889624812495158,0.1534910399880217,1.2351894704460493e-05,0.0885306699152737,0.08075548931905835,0.0885306699152737,0.1534910399880217
52,0.12306607653075742,0.12306607653075742,0.1548764916650354,0.41775456428130286,0.12306607653075742,0.10056009539771943,0.027959541064387763,0.027959541064387763,0.1548764916650354
53,0.22142637416226943,0.07931918119386439,0.4271973718350239,0.07931918119386439,0.22142637416226943,0.0792468902077724,1.0516554881095042e-05,1.0516554881095042e-05,0.07931918119386439
54,0.22164491015184914,0.22164491015184914,0.43998266465344826,0.4260930358215117,0.028421560379768663,0.08993749990428536,1.2324062740978776e-05,0.028421560379768663,0.07919803954777943
55,0.09988280336828721,0.2527048183924461,0.06053267360166585,0.4876085292277363,0.2527048183924461,0.06053267360166585,0.06053267360166585,3.0250989158792015e-05,0.06053267360166585
56,0.16687172412275383,0.16687172412275383,0.5886460162332932,0.11184702863792576,0.16687172412275383,0.11184702863792576,0.11184702863792576,0.0280920047824857,0.0280920047824857
57,0.11210717435911034,0.11210717435911034,0.21912464164544168,0.07983201215885007,2.9589952953732324e-05,0.11210717435911034,0.11210717435911034,0.21912464164544168,0.07936937363481886
58,0.13621222290544402,0.13621222290544402,0.1721090622086883,0.4368829425440664,0.13621222290544402,0.028621840689978407,0.09951495598815442,0.028621840689978407,0.1721090622086883
59,0.08028660150502916,0.08028660150502916,0.4416726312890961,0.4148421846666639,0.08028660150502916,0.09995071016232035,0.08926381689956439,0.07960105883158869,0.08028660150502916
60,0.07767217134173138,0.07767217134173138,0.4332370046696144,0.09955970483323805,0.07767217134173138,2.964245628957402e-05,0.07905351190732196,0.4206624070014803,0.07767217134173138
61,0.22306708451039006,0.22306708451039006,0.15437396165771525,0.15437396165771525,0.0899220697051596,4.4011016826089515e-06,0.08053081834145052,4.4011016826089515e-06,0.07997701993486521
62,0.13724665657754972,0.13724665657754972,0.16910745561368506,0.17060846811745145,0.13724665657754972,0.17060846811745145,0.16910745561368506,0.09083156345589372,0.1004436551242273
63,0.30766212606743304,0.30766212606743304,1.2152508906757043e-05,0.20461083596870003,0.028375463720663508,0.08987595172544503,0.20461083596870003,0.028375463720663508,0.08081164884192754
64,0.11224866916665246,0.11224866916665246,0.6149835195617489,2.9713588658064623e-05,0.5481841738755294,0.08040667465828148,0.11224866916665246,0.10026042997552019,0.11224866916665246
65,0.2501036512148585,0.2501036512148585,0.02818015036559339,0.02818015036559339,0.15398028510813397,0.1715637347186898,2.9704265915195224e-05,0.1715637347186898,0.15398028510813397
66,0.12179912970179925,0.12179912970179925,0.03751382618064017,0.03751382618064017,0.03751382618064017,0.12179912970179925,1.2474425748188036e-05,0.03751382618064017,0.03751382618064017
67,0.11970898985648813,0.11970898985648813,0.09043969520298108,0.052149664381568345,0.052149664381568345,0.052149664381568345,0.09984264359230087,0.11970898985648813,0.052149664381568345
68,0.07821535703510615,0.07821535703510615,0.43466687667552645,1.2221035858981114e-05,0.07821535703510615,0.07871275264098966,0.09167074012830799,0.09822962778421478,0.07821535703510615
69,0.2527936340131533,0.2527936340131533,0.16871765324356794,0.1706510682787887,0.07865588588131935,0.16871765324356794,0.07889725688917243,0.1706510682787887,1.231143568027657e-05
70,0.07789440096474742,0.07789440096474742,0.20709203418564295,0.07789440096474742,0.07789440096474742,0.09909870444443226,0.20709203418564295,0.581731285006578,0.07789440096474742
71,0.17326890479547605,0.07804968652016818,0.21957233083754393,0.1933008476602923,0.17326890479547605,0.09034987104666704,0.1933008476602923,0.21957233083754393,0.17326890479547605
72,0.13474550266446095,0.13474550266446095,0.4879768346944839,0.43646700059316285,0.13474550266446095,0.028014850946175385,0.0279239968401732,0.0279239968401732,0.028014850946175385
73,0.05694685829377512,0.05694685829377512,0.4402321118411455,0.09938536288586183,0.05694685829377512,0.05694685829377512,0.05694685829377512,0.4159654288223232,0.08090275101468011
74,0.11972594858227194,0.11972594858227194,0.4345379140161389,0.08000458306211149,0.08000458306211149,1.0559338430253512e-05,1.0559338430253512e-05,0.11972594858227194,0.08000458306211149
75,0.2218768557165437,0.028703521254610682,0.43798946089690527,0.41973634777693763,0.2218768557165437,4.384703663725089e-06,4.384703663725089e-06,0.028703521254610682,0.09969516221824061
76,0.1379920714023439,0.1379920714023439,0.17037435343946103,0.4864391535983857,0.1379920714023439,0.17037435343946103,0.10058260941639978,4.381929951063167e-06,4.381929951063167e-06
77,0.3051128399547397,0.3051128399547397,0.0904493512200346,0.20632475213962995,0.07973556031575373,0.5788946249324646,0.20632475213962995,2.9339976434135307e-05,1.2537618865766737e-05
78,0.17461378458530397,0.17461378458530397,0.17461378458530397,0.1053548780018173,0.03175056702246513,0.1053548780018173,0.03175056702246513,0.1053548780018173,1.2353030811675887e-05
79,0.2494521126912732,0.2494521126912732,0.4871283784335792,0.15227502688114933,1.2352281540590508e-05,0.07922909667959774,0.15227502688114933,1.0524736874660558e-05,1.0524736874660558e-05
80,0.2258570655652935,0.2258570655652935,0.028627234988581947,0.1487928455649552,2.9653007056800086e-05,0.03560776638187859,0.028627234988581947,0.03560776638187859,0.1487928455649552
81,0.0556374011545594,0.0556374011545594,0.4323020865697955,0.4183972671211739,0.0556374011545594,0.0556374011545594,0.0556374011545594,4.344596256318837e-06,4.344596256318837e-06
82,0.12047294673772137,0.12047294673772137,0.43527673087400626,0.4224275135805565,0.12047294673772137,0.08987520894898385,0.07964189097824974,0.09891443353996054,1.2362552677137314e-05
83,0.2523799729547777,0.2523799729547777,0.0925963320477249,0.48450810479653583,0.015253938536904805,0.015253938536904805,0.0925963320477249,0.015253938536904805,0.0925963320477249
84,0.1096498686457871,0.1096498686457871,0.11146482958447303,0.11146482958447303,0.1096498686457871,0.11146482958447303,0.10046997987022377,0.08090706494180074,0.1096498686457871
85,0.17203987873281587,0.17203987873281587,0.11948189102944608,0.11948189102944608,0.17203987873281587,0.11948189102944608,2.9446767660763108e-05,0.08122184335427898,0.5413993545183102
86,0.25082847176413947,0.25082847176413947,4.424009951273093e-06,0.43673869396668735,0.0991335359423716,1.046410986095274e-05,4.424009951273093e-06,1.046410986095274e-05,0.08984942222713274
87,0.12289276287067073,0.12289276287067073,0.43596714757094945,0.14867647286895128,0.12289276287067073,1.2577172650726996e-05,0.14867647286895128,0.03552724425966288,0.03552724425966288
88,0.22010910259787178,0.22010910259787178,0.4324922867718012,0.4189097231090318,0.03205405176452962,0.028936550408212986,0.03205405176452962,1.2355411518808477e-05,0.028936550408212986
89,0.07761290566475161,0.07761290566475161,0.43703934653992205,0.4265657117913265,0.07761290566475161,0.07761290566475161,0.08175597665548703,0.035712148589522756,0.035712148589522756
90,0.08942829957160912,0.08942829957160912,0.4831834564857741,0.48490562130288667,0.08942829957160912,0.09938369849375754,0.08942829957160912,0.027961844212985025,0.027961844212985025
91,0.17024148749351659,0.17024148749351659,0.07944644943875129,0.09975400849888288,0.17024148749351659,0.0936230933359228,0.027616913910935147,0.5792464353512449,0.027616913910935147
92,0.11310263932023934,0.11310263932023934,0.2180694707430879,0.10211892506240032,0.11310263932023934,0.547155051709939,0.2180694707430879,0.11310263932023934,0.08010021344454721
93,0.7122555343855084,0.035119571184789186,0.4889724281727553,0.08369183713573196,0.08369183713573196,0.08369183713573196,0.035119571184789186,2.9973632251238742e-05,0.08698509698130517
94,0.2258861096221973,0.2258861096221973,0.15392556885943567,0.1490448347004186,0.07975080249691824,0.15392556885943567,0.1490448347004186,0.09041798127065799,2.9521852989921857e-05
95,0.11931034380537678,0.11931034380537678,0.028276829114699406,0.42523737594457,0.11931034380537678,0.028276829114699406,1.0445752944672684e-05,1.0445752944672684e-05,0.42784900924985786
96,0.22327949730553975,2.9800353736975393e-05,0.05449405019248964,0.05449405019248964,0.22327949730553975,0.4264826092141503,1.2517371483923123e-05,0.05449405019248964,0.05449405019248964
97,0.0895501319839924,0.0895501319839924,0.08064711673878108,0.4849246090081687,2.97111632614067e-05,0.0895501319839924,0.09058082120204758,0.07819412795069972,0.0895501319839924
98,0.1674199974356211,0.1674199974356211,0.5923996669603738,0.028110550747375892,0.1674199974356211,0.20645858426292352,0.028110550747375892,0.20645858426292352,2.9861044338420675e-05
99,0.17285219913488856,0.17285219913488856,0.17285219913488856,0.19231626150350567,0.10100623620198684,0.11957262987810241,0.11957262987810241,0.11957262987810241,0.19231626150350567
100,0.04924007409928003,0.04924007409928003,0.4849117652888384,0.4367786087708549,0.04924007409928003,0.09753872355916808,0.04924007409928003,0.04924007409928003,2.9977049793915933e-05
101,0.12268084261339533,0.12268084261339533,0.15487636027574928,0.4213375346131674,0.15487636027574928,2.9869560382113198e-05,0.0797999722063598,0.08837331773061594,0.12268084261339533
102,0.12005962826300542,0.12005962826300542,2.9710024793775016e-05,0.15024896513445377,0.12005962826300542,2.4001677409415536e-06,0.15024896513445377,2.4001677409415536e-06,2.4001677409415536e-06
103,0.12065067659530569,0.12065067659530569,0.1539606106453993,0.08034895649517151,0.12065067659530569,0.0897790766998662,0.10037490279293197,0.42249000713105045,0.1539606106453993
104,0.13795883410071194,0.13795883410071194,0.4837684012528364,0.4823347477874781,0.02824477950305067,0.02824477950305067,0.09090100760884214,0.13795883410071194,0.08135424064596224
105,0.3116017979018341,0.3116017979018341,0.20701596154495713,0.20512875192141097,1.0585218116518578e-05,0.20512875192141097,1.0585218116518578e-05,0.09016805752735206,0.20701596154495713
106,0.3175585876919381,0.3175585876919381,0.6189158117333524,0.5464029873985106,5.665533649914837e-06,0.08063680519392928,1.2589070302266823e-05,5.665533649914837e-06,5.665533649914837e-06
107,0.13466434004959815,0.13466434004959815,0.17197162637844227,0.43821584381762035,0.0806973601540224,0.13466434004959815,0.17197162637844227,0.09038501266927526,0.10035905956897187
108,0.07975179512628872,0.07975179512628872,0.1551033532602191,0.4199088157066953,0.07975179512628872,0.1551033532602191,0.07734362316785061,0.07975179512628872,0.07771139496084946
109,0.12043442881444823,0.12043442881444823,0.4307533458446894,1.2527364654366463e-05,1.0387379068063233e-05,0.09962605934712414,0.12043442881444823,1.0387379068063233e-05,0.4186081164650945
110,0.12006617358061764,0.12006617358061764,0.4348270987725167,2.9713493799355685e-05,0.036032599380647005,0.14922700275133602,0.14922700275133602,0.12006617358061764,0.036032599380647005
111,0.08909543717678292,0.08909543717678292,2.9709731476939695e-05,0.4805150688070474,0.08909543717678292,0.0900601548394503,0.07886585954199288,0.48237239804636867,0.08909543717678292
112,0.3080628122798011,4.449370354110844e-06,0.20721546067438532,0.20721546067438532,0.3080628122798011,0.07899124953918868,0.10074424115566172,2.9844691483729414e-05,4.449370354110844e-06
113,0.3202870787611432,0.3202870787611432,0.08860811944572627,0.19250844707654213,0.028431876447727357,2.9607714134051112e-05,0.618160957481024,0.028431876447727357,0.19250844707654213
114,0.17216772284871282,0.7059829012510913,0.17216772284871282,0.09859707899250564,0.08056880922694756,1.2684992405696655e-05,0.031703463610201335,0.43327918440751456,0.031703463610201335
115,0.08473511975268364,0.6429908474924317,2.953979062987326e-05,4.441707530291543e-06,0.035155533078446634,0.08473511975268364,0.08473511975268364,4.441707530291543e-06,0.035155533078446634
116,0.05580923002141812,0.05580923002141812,0.4347021784744305,0.415305058466481,0.05580923002141812,0.05580923002141812,0.05580923002141812,2.9577556689325498e-05,1.2607567017631214e-05
117,0.12118252241945321,0.12118252241945321,2.9586688406775172e-05,0.149328862748584,0.12118252241945321,0.149328862748584,0.079422318482546,0.09087193454393741,1.2575226754793488e-05
118,0.08910186741872655,0.08910186741872655,0.47943056511359267,0.08962343097891051,0.08910186741872655,0.0808223660116157,2.992530304123746e-05,0.09896948712325475,0.08910186741872655
119,0.1686222158607941,0.1686222158607941,0.20859132940500813,0.5800642904603371,0.1686222158607941,0.10128410346633958,1.2365801193628366e-05,0.0923341827459638,0.20859132940500813
120,0.08892486229281865,0.08892486229281865,0.6160606485871067,0.19203783668575541,0.08892486229281865,0.08946193405196136,0.19203783668575541,0.08892486229281865,0.08055600396431715
121,0.11165292516622251,0.11165292516622251,0.4890118448246167,0.15418387979879442,0.11165292516622251,0.15418387979879442,0.07999297177657064,1.2801459126200227e-05,0.07898978294803058
122,0.12326600555609032,0.12326600555609032,0.43820114674268673,0.4185063847471861,0.028557950449108672,0.028557950449108672,0.03545486390002264,0.03545486390002264,0.12326600555609032
123,0.2194478260578107,0.2194478260578107,0.08327563050404421,0.08056284578003799,0.08056284578003799,0.08327563050404421,0.08327563050404421,0.08056284578003799,0.07774047308921858
124,0.07886510437842356,0.07886510437842356,0.43781847096685456,0.15098848494222156,0.08923591951963106,0.07886510437842356,0.15098848494222156,0.07886510437842356,1.2542525667353047e-05
125,0.13811191979360887,0.13811191979360887,0.16946018242339456,0.16946018242339456,0.01561542245312725,0.01561542245312725,0.08880912978370703,0.13811191979360887,0.01561542245312725
126,0.10996963261325585,0.10996963261325585,0.20791043940384735,0.5796536430889603,0.10996963261325585,2.9792607231328312e-05,0.10996963261325585,0.08022307743473185,0.20791043940384735
127,0.3208742388137455,0.3208742388137455,0.6207706299861542,0.10072738471068206,0.031740234956544676,1.2567162850828924e-05,0.08156344362399029,0.031740234956544676,0.07950735263692932
128,0.13550218482303747,0.13550218482303747,1.257402722552255e-05,0.028522286959345538,0.13550218482303747,0.09999714668296196,2.9857409469599207e-05,0.028522286959345538,0.08889100915564112
129,0.1220067706803878,0.1220067706803878,0.43802775836398605,0.14842462375682847,0.1220067706803878,0.14842462375682847,4.548931007333171e-06,4.548931007333171e-06,0.08123553719781285
130,0.027980324941025442,0.21997793403858057,0.43577227568704074,0.14912946732752172,0.21997793403858057,0.0880811913728658,0.027980324941025442,0.09949910237582288,0.14912946732752172
131,0.22228664566507444,0.22228664566507444,0.08124386533396208,0.08124386533396208,0.08026500398114449,0.4348899099169818,0.10043331461196021,0.08124386533396208,0.07946780855111779
132,0.13687628819422248,0.13687628819422248,0.1700420595682082,0.1700420595682082,0.13687628819422248,0.17208946784414192,0.17208946784414192,4.501056649418134e-06,4.501056649418134e-06
133,0.10945290435187324,0.10945290435187324,0.08042892059688805,0.20693533005191994,0.10945290435187324,0.10945290435187324,0.20693533005191994,4.44863827161965e-06,4.44863827161965e-06
134,0.13711972329006283,0.13711972329006283,0.620270776376901,0.0276401861951558,0.13711972329006283,0.5398084494790129,0.08999113832519669,0.0276401861951558,0.08086661585835968
135,0.018900276432718358,0.2500329118539248,0.4909733390284807,0.15411239038927368,0.018900276432718358,0.15411239038927368,0.2500329118539248,0.0774230933694657,0.018900276432718358
136,0.12191737745891126,0.12191737745891126,0.0911323230696645,0.41844181353855103,0.02785510156724418,0.07990619166265638,0.02785510156724418,0.12191737745891126,0.44061522019033794
137,0.11963495703762986,0.11963495703762986,0.43355499915999357,0.41788282112214614,0.11963495703762986,0.03575183920592898,0.03575183920592898,0.03197873246266511,0.03197873246266511
138,0.22109002211664178,0.22109002211664178,0.15486261736177342,0.08057321530462475,0.07948715150701936,0.08057321530462475,0.15486261736177342,0.10110000017797677,0.08057321530462475
139,0.2497050758046676,0.2497050758046676,0.0922958719911687,0.4865825674452741,1.2635716532050224e-05,0.0922958719911687,0.08157291622973187,0.0922958719911687,0.08883872266508144
140,0.20492878163958567,0.011491179293633445,0.20492878163958567,0.2066839569237964,0.011491179293633445,0.011491179293633445,0.2066839569237964,0.08225635936753506,0.011491179293633445
141,0.31541131625237206,0.31541131625237206,0.6215002809487445,0.0908211308925473,0.545995578122505,0.08041687591474636,2.9609183746822446e-05,0.08116079678136988,0.09955950374741743
142,0.111162920535904,0.111162920535904,0.172539357030479,0.43900064197830435,0.08013832787390879,0.111162920535904,4.560456771632853e-06,4.560456771632853e-06,0.172539357030479
143,0.08003009283976188,0.08003009283976188,0.43823023507160164,0.42103085482588753,0.08980695987134334,1.0518073362065649e-05,0.08003009283976188,1.0518073362065649e-05,0.08003009283976188
144,0.21904261599817648,0.21904261599817648,0.09938832674148172,0.43657321710952046,0.02832862002287964,1.2571177983249585e-05,0.031260008478659784,0.02832862002287964,0.031260008478659784
145,0.12039473170576238,0.12039473170576238,0.4400517116164649,0.08217866474614519,0.08217866474614519,0.08217866474614519,0.028248535153175474,0.028248535153175474,0.12039473170576238
146,0.13748132350052433,0.13748132350052433,0.4812756559795825,0.08012270731508105,0.17253786244968966,0.0800296520391527,0.17253786244968966,0.13748132350052433,1.2691887739938993e-05
147,0.30660353616114683,0.30660353616114683,0.073751368384303,1.2929292321925163e-05,0.20647676378317098,0.073751368384303,0.073751368384303,0.073751368384303,0.20647676378317098
148,0.3224379450211138,0.3224379450211138,0.1049804861792056,0.1049804861792056,0.1049804861792056,0.0998921871868961,0.02856121445828213,0.08136488512039192,0.02856121445828213
149,0.1363720538668896,0.1363720538668896,0.17197209564280233,0.43703791195770436,0.07894680468156542,0.1363720538668896,0.0978242814585932,0.09228226942727265,0.17197209564280233
150,0.12287949904980987,0.12287949904980987,0.43617320968072754,0.08151907165774885,0.08151907165774885,0.0796204979793941,0.12287949904980987,0.08151907165774885,0.08726258208610876
151,0.6167405468531718,0.03159067968180788,0.15299586464341527,0.14850546593403405,0.14850546593403405,0.03159067968180788,2.9382356659251338e-05,0.15299586464341527,0.07944821585682617
152,0.12064338941390865,0.12064338941390865,0.4388731684658436,0.14869552108112827,0.12064338941390865,0.14869552108112827,1.2969636360759546e-05,0.10024598374195241,0.08013693845782832
153,0.25413500404966577,0.25413500404966577,0.1707473007569905,0.09888385596405053,0.060618518690942716,0.1707473007569905,0.060618518690942716,0.060618518690942716,0.060618518690942716
154,0.2088717318433285,0.2088717318433285,0.5824018863935342,0.5787281098974297,0.03220943923731983,2.945652849248067e-05,0.03220943923731983,0.2088717318433285,0.09907767388265859
155,0.31803322105338755,0.31803322105338755,0.11882758397938423,0.08060202274643846,0.11882758397938423,4.508919454817606e-06,0.11882758397938423,0.07996547662118439,4.508919454817606e-06
156,0.2486337060677823,0.2486337060677823,0.49006067736400993,1.2664267615996572e-05,0.028389040073832066,0.028389040073832066,0.027436803736839127,0.4387844964264252,0.027436803736839127
157,0.1237915054512779,0.1237915054512779,0.4376919503963744,0.4196616510520886,4.539364161355979e-06,0.1237915054512779,0.10141385380561904,4.539364161355979e-06,0.07954665428983301
158,0.12068278013862374,0.12068278013862374,0.0896539742708827,0.15315949745755708,0.41757066044327407,0.09904772316309089,0.12068278013862374,0.07957981096278152,0.15315949745755708
