Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,AI_Eps_0.2_e0.2,AI_UCB_0.1_c0.1,AI_UCB_0.15_c0.15,AI_Softmax_0.05_t0.05,AI_Softmax_0.1_t0.1,WSLS_I0.12_LR0.05,WSLS_I0.15_LR0.1,Thompson,Thompson_W200
550,0.04087412497039245,0.17837286720828305,0.17196299322250536,0.03958623753549691,0.03958623753549691,0.043349826270461606,0.03958623753549691,0.043349826270461606,0.04086047396792074,0.1046649293361974,0.04086047396792074
551,0.025690168143806133,0.2674267275207978,0.19287249465034606,0.057026080266483876,0.017221328345967343,0.057026080266483876,0.017221328345967343,0.025690168143806133,0.017221328345967343,0.12564248817037957,0.025690168143806133
552,0.03519796562350837,0.1417894793788524,0.16848403489790362,0.06993665147590039,0.02431366068125366,0.02431366068125366,0.02431366068125366,0.06993665147590039,0.03519796562350837,0.036453100211473,0.14722565503231294
553,0.1497674130336675,0.02594668077321819,0.04340850059098042,0.04530974020570738,0.02594668077321819,0.02594668077321819,0.10756083069776519,0.04530974020570738,0.04530974020570738,0.04340850059098042,0.02594668077321819
554,0.05369551625971934,0.23246707110052622,0.05369551625971934,0.17363852083756387,0.1502383184858658,0.019920799190106846,0.019920799190106846,0.1926507069074005,0.019920799190106846,0.1149601301097619,0.1746353361666208
555,0.13801421173512585,0.16205609031318388,0.04955533663791683,0.05941697942583924,0.04378774417059303,0.04378774417059303,0.04955533663791683,0.11975906102779953,0.04955533663791683,0.05941697942583924,0.12267601147105996
556,0.12203630493069405,0.06350659151524626,0.13230460627126234,0.20368745594591234,0.02702105868569331,0.02702105868569331,0.04955060781672076,0.045931950426021766,0.045931950426021766,0.04955060781672076,0.06350659151524626
557,0.03918404073942526,0.06597111881864734,0.05741414191134054,0.08667211403698116,0.08667211403698116,0.04341159368831767,0.03918404073942526,0.06597111881864734,0.04341159368831767,0.16050685808796478,0.05741414191134054
558,0.0485803868993,0.13312480054932013,0.1514191474501763,0.046640747374182556,0.046640747374182556,0.06832818202380482,0.046640747374182556,0.01646101406265093,0.0485803868993,0.01646101406265093,0.01646101406265093
559,0.11779085839778591,0.07158922893227392,0.11624260898369931,0.2600990516301227,0.07233054551633847,0.051961219447739564,0.017306598474979035,0.13304207830906228,0.07158922893227392,0.017306598474979035,0.017306598474979035
560,0.14980342066095542,0.0712802908287773,0.14467262441272222,0.2055324960070845,0.04361474413107263,0.17483489788292697,0.028650088785182038,0.028650088785182038,0.0712802908287773,0.028650088785182038,0.04361474413107263
561,0.04471785076050745,0.05522548717212709,0.1479288207806697,0.06501817345855532,0.04471785076050745,0.05522548717212709,0.11716837098751626,0.04471785076050745,0.05522548717212709,0.09128629623424245,0.06501817345855532
562,0.1588706000221309,0.07216317175490491,0.16808666925102586,0.08887510775751241,0.02940122230435592,0.02940122230435592,0.08887510775751241,0.0366496422088347,0.07216317175490491,0.0366496422088347,0.02940122230435592
563,0.17154474364381211,0.039437594405276985,0.14635591865619962,0.2154573204608458,0.036057286922708334,0.01938668266125142,0.01938668266125142,0.039437594405276985,0.039437594405276985,0.10944402344848903,0.036057286922708334
564,0.10507047891142807,0.15353275487661833,0.027505308680440703,0.13376457239663314,0.027505308680440703,0.021566295120073957,0.04969869662634672,0.027505308680440703,0.04969869662634672,0.021566295120073957,0.021566295120073957
565,0.01584078477567508,0.07892750648268354,0.15624073156676382,0.07165394253025974,0.07165394253025974,0.07892750648268354,0.15328317907940603,0.01584078477567508,0.01584078477567508,0.10784043169901995,0.04166125561984147
566,0.1307775936796291,0.030753493738894883,0.14384650673324928,0.08465831071518637,0.01944038213842548,0.11900165853155416,0.08465831071518637,0.1903854533231103,0.030753493738894883,0.01944038213842548,0.01944038213842548
567,0.24856120233174125,0.17643283663838985,0.14588396138068455,0.07246942925051214,0.04341988527765937,0.04341988527765937,0.07246942925051214,0.04341988527765937,0.09240133792062155,0.12397734189101382,0.07248778748021624
568,0.18632245997517377,0.11659619957794935,0.04931667109320281,0.040427805008935246,0.040427805008935246,0.07539720457123925,0.13922623799080794,0.04931667109320281,0.05122054007775334,0.05122054007775334,0.040427805008935246
569,0.03255272526403776,0.17831364764035632,0.047621506090292205,0.12392571020850837,0.026494983844310805,0.03255272526403776,0.03255272526403776,0.1476478995853227,0.14353408204161688,0.026494983844310805,0.047621506090292205
570,0.1318987804298173,0.043345510147841944,0.043345510147841944,0.09938482076949164,0.03166973079391845,0.0472592110291822,0.04073976609442988,0.04073976609442988,0.0472592110291822,0.09938482076949164,0.03166973079391845
571,0.14614520114806986,0.05828452247900662,0.1334491208303221,0.1199877359541842,0.02282409989797301,0.08618896294820655,0.05828452247900662,0.02282409989797301,0.11231364012405444,0.05092584012518223,0.02282409989797301
572,0.13612372194083178,0.05018485361977278,0.05018485361977278,0.03377244179984907,0.12611837814311389,0.08494610042922608,0.03244891477534806,0.14494900128380517,0.09977350945775586,0.03377244179984907,0.03244891477534806
573,0.13233886020331959,0.04545199128581088,0.1651201734402969,0.20280173356721057,0.05675875733538704,0.04545199128581088,0.03684192301294615,0.03235537163003971,0.03684192301294615,0.05675875733538704,0.03235537163003971
574,0.07691445841476353,0.027936635585109698,0.03722931528397893,0.19182516539036185,0.03722931528397893,0.07691445841476353,0.027936635585109698,0.02153537161851654,0.027936635585109698,0.21015791173982426,0.02153537161851654
575,0.02988784839399487,0.02953490022945796,0.02988784839399487,0.07125620118998628,0.02988784839399487,0.05479051955740909,0.05479051955740909,0.02953490022945796,0.07125620118998628,0.02953490022945796,0.08383812296863441
576,0.057234092858622486,0.02718783057238311,0.14274104633916415,0.06763939072782976,0.02718783057238311,0.03668533239399477,0.02718783057238311,0.057234092858622486,0.06763939072782976,0.15487515756869133,0.02718783057238311
577,0.0227541639524657,0.2462328496478161,0.06107054624787437,0.060159153681858916,0.060159153681858916,0.06107054624787437,0.0227541639524657,0.1846119836020651,0.060159153681858916,0.16174530341783167,0.0227541639524657
578,0.02009174040602752,0.20385854290052655,0.018153718098062425,0.338228403993692,0.018153718098062425,0.018153718098062425,0.02009174040602752,0.060161560403315925,0.08685062822055041,0.02009174040602752,0.018153718098062425
579,0.05019524128639267,0.04217832616157511,0.12377379796658831,0.21702374497309698,0.0755271010246097,0.039214027229213924,0.05019524128639267,0.04217832616157511,0.039214027229213924,0.04217832616157511,0.15005682318830582
580,0.020796383034767038,0.24132016375142512,0.020796383034767038,0.15949900432671466,0.054696187862794225,0.12428993529074381,0.054696187862794225,0.020796383034767038,0.05299523958341301,0.020796383034767038,0.05299523958341301
581,0.20235845431058413,0.14731786626094684,0.02670390458798769,0.10796534724498358,0.02947123106907297,0.02947123106907297,0.10796534724498358,0.03436392400577313,0.15872298152053196,0.02947123106907297,0.02670390458798769
582,0.02361080553303881,0.19703684472960212,0.02361080553303881,0.043649597005092466,0.043649597005092466,0.1045304200218076,0.026441538669437447,0.026441538669437447,0.026441538669437447,0.02361080553303881,0.0965923556952862
583,0.10617305288791627,0.05816034005590807,0.027499942527163545,0.21647958073729,0.125846383468445,0.07873779780296837,0.05816034005590807,0.12068767395640573,0.027499942527163545,0.027499942527163545,0.17476354695042473
584,0.10086683181348617,0.03778508245961567,0.03778508245961567,0.041294262988657036,0.044868474960793464,0.03778508245961567,0.09008915880417642,0.12682586910695004,0.044868474960793464,0.041294262988657036,0.041294262988657036
585,0.18699479575008782,0.1689936754531323,0.05396606515504223,0.06799339299787323,0.03275669698358935,0.06799339299787323,0.03275669698358935,0.032516995674983486,0.06967948518650514,0.032516995674983486,0.05396606515504223
586,0.12645286426415084,0.13574562564011367,0.21411181427764014,0.055051942596620135,0.033191137544759074,0.10114005423045562,0.10728249619928742,0.055051942596620135,0.03857122447985882,0.03857122447985882,0.033191137544759074
587,0.047174177529442474,0.024333234530627232,0.21626214365459634,0.05862670219607142,0.024333234530627232,0.047174177529442474,0.03826205001474881,0.11199126218231063,0.03826205001474881,0.024333234530627232,0.05862670219607142
588,0.1581898273323688,0.174635667907515,0.12000481656520036,0.1828285158647725,0.007638139191364566,0.007638139191364566,0.07315176867708494,0.007638139191364566,0.007638139191364566,0.007638139191364566,0.13614482176328352
589,0.05730853387235919,0.01613834799560339,0.13728421576890018,0.01613834799560339,0.01613834799560339,0.09816835744788341,0.10194509619233871,0.05730853387235919,0.07548769906457194,0.01613834799560339,0.1308715881603831
590,0.19475843700929876,0.023356500113071884,0.18093451103699437,0.2346643664089908,0.1228050214380922,0.08944769091692704,0.026247557790397925,0.026247557790397925,0.026247557790397925,0.023356500113071884,0.023356500113071884
591,0.031025442032360337,0.20898152487430818,0.04864836631175037,0.1237784160673652,0.10719335369146048,0.031025442032360337,0.02063418412905963,0.04864836631175037,0.02063418412905963,0.031025442032360337,0.1237784160673652
592,0.04682938539357252,0.05376163684509504,0.046413280056602155,0.242563839165809,0.018288895084219606,0.046413280056602155,0.018288895084219606,0.018288895084219606,0.04682938539357252,0.05376163684509504,0.07728992425178734
593,0.048836170706917106,0.18494775857625997,0.03460309411433866,0.08754190837411227,0.03460309411433866,0.08754190837411227,0.048836170706917106,0.13733944247860694,0.02279286004599199,0.02279286004599199,0.02279286004599199
594,0.057220811194383665,0.021773861275235968,0.021773861275235968,0.22865685566899666,0.026303916846987827,0.15403605226037373,0.057220811194383665,0.021773861275235968,0.06932863184104451,0.026303916846987827,0.021773861275235968
595,0.04230242878811723,0.16216683361668058,0.1718571883018589,0.08084618372368661,0.22394104931886324,0.04230242878811723,0.08084618372368661,0.021459382125220163,0.021459382125220163,0.021459382125220163,0.06772351254837282
596,0.041144918585606115,0.2304782008177268,0.06102164793269967,0.30145851730811746,0.060238741676359724,0.05487438414747927,0.060238741676359724,0.05487438414747927,0.08192466411229703,0.041144918585606115,0.06102164793269967
597,0.025464347965552983,0.2528854047312076,0.2035061424813117,0.13624297529201704,0.025464347965552983,0.03194797308556276,0.03392579575933873,0.03392579575933873,0.03194797308556276,0.025464347965552983,0.025464347965552983
598,0.03155071050471943,0.049262961108235484,0.01759634464674217,0.08285892507483025,0.03155071050471943,0.01759634464674217,0.03155071050471943,0.08285892507483025,0.049262961108235484,0.01759634464674217,0.12650611064757364
599,0.018835393185316608,0.04724424097317767,0.14505196393028422,0.04777042627222235,0.018835393185316608,0.09639194265508781,0.04777042627222235,0.04777042627222235,0.04724424097317767,0.018835393185316608,0.11647022273473723
600,0.1825098943420875,0.20873722046997564,0.048387794057862456,0.048387794057862456,0.03918458313525847,0.048387794057862456,0.09996842387517961,0.03918458313525847,0.16970910636386763,0.025471176832460012,0.025471176832460012
601,0.1414434663430951,0.1335071862539627,0.052905182683410906,0.09934941540582756,0.041412866848705654,0.09934941540582756,0.031125742097293872,0.04483311845555729,0.04483311845555729,0.052905182683410906,0.031125742097293872
602,0.19944316306270338,0.16387130256477056,0.13458664453599894,0.2650499911024779,0.07140188390528411,0.03299059607859706,0.07140188390528411,0.040200552563487035,0.08010369202212665,0.040200552563487035,0.03299059607859706
603,0.22593327114482073,0.18352929705184987,0.04635685685115852,0.08890236891078449,0.10050842106164383,0.08890236891078449,0.04635685685115852,0.024329975078840257,0.024329975078840257,0.024329975078840257,0.13548377780592735
604,0.03260526250855811,0.04279569643384235,0.1446723996098426,0.05750732182316588,0.04279569643384235,0.03260526250855811,0.08015041485457657,0.027082216855676536,0.04279569643384235,0.027082216855676536,0.05750732182316588
605,0.13600347263242943,0.10604360807382769,0.05899414648705364,0.03760172996238663,0.047778159353795736,0.03760172996238663,0.098357153607939,0.03760172996238663,0.05899414648705364,0.047778159353795736,0.03760172996238663
606,0.016565087592080266,0.060051549774055156,0.03955527379515333,0.1813042209037577,0.016565087592080266,0.060051549774055156,0.07777816819777886,0.03955527379515333,0.03955527379515333,0.016565087592080266,0.10568157764077898
607,0.1575009035987883,0.10316956969096633,0.15273696473403695,0.06230727511563142,0.01790093167348534,0.11550456541548716,0.06230727511563142,0.01790093167348534,0.035921208792162436,0.01790093167348534,0.035921208792162436
608,0.024170803552331734,0.1539422013976712,0.03537150426670854,0.26289211179843536,0.03537150426670854,0.016987321406057285,0.016987321406057285,0.0491972432439933,0.024170803552331734,0.057467843815631754,0.0491972432439933
609,0.1742492746021747,0.06279692811817664,0.048076440340668825,0.04195619659557873,0.04195619659557873,0.04195619659557873,0.13910729353970439,0.06634519970490545,0.048076440340668825,0.08919081662731533,0.06279692811817664
610,0.10469231145190011,0.049433562113232736,0.10469231145190011,0.07755871423202149,0.049433562113232736,0.030814889924046934,0.07755871423202149,0.04841736226977833,0.04841736226977833,0.030814889924046934,0.13758106985275717
611,0.06480828828528767,0.02826314407510969,0.0889965911623376,0.0889965911623376,0.05183358300974635,0.05183358300974635,0.05917421382946156,0.02826314407510969,0.02826314407510969,0.06480828828528767,0.14527650738598896
612,0.14440544718443776,0.01649695627664859,0.05406530715827776,0.20354043766706467,0.09620642636838199,0.16966077664275556,0.13408977605889136,0.08872244662274509,0.05406530715827776,0.01649695627664859,0.01649695627664859
613,0.13996582774282962,0.168206793795069,0.01920501601784255,0.09319094206763763,0.1331892207538651,0.05392241521822212,0.05392241521822212,0.09397791650106299,0.01920501601784255,0.09319094206763763,0.01920501601784255
614,0.10291710005909672,0.047631069765826185,0.06378894011618744,0.21013811569248747,0.0360428286898761,0.06378894011618744,0.13376430772819592,0.13074494466643943,0.0360428286898761,0.0360428286898761,0.047631069765826185
615,0.15192101848749373,0.08619601266122984,0.04643382800352334,0.23730554291510386,0.04643382800352334,0.02028468683916976,0.16012506286184175,0.02028468683916976,0.08619601266122984,0.02028468683916976,0.18028841256649702
616,0.0193773641692175,0.07347779942698872,0.0193773641692175,0.24477127498585524,0.04569917390330716,0.0193773641692175,0.04569917390330716,0.0193773641692175,0.07347779942698872,0.18886668656070568,0.09984078975249937
617,0.16596661120822337,0.06365036986295339,0.0210620265320447,0.07745622594462478,0.1385793659081249,0.12514477845352634,0.15638034501125608,0.0210620265320447,0.06365036986295339,0.07745622594462478,0.0210620265320447
618,0.0565195073095699,0.07505670455383477,0.0591745449253522,0.10519471209242227,0.09984990570420539,0.0565195073095699,0.11659291439452568,0.025304082755082266,0.07505670455383477,0.025304082755082266,0.0591745449253522
619,0.11030804525730223,0.04538958223696627,0.05782166982050739,0.033713420749386595,0.033487312257746794,0.033487312257746794,0.033713420749386595,0.033713420749386595,0.04538958223696627,0.033713420749386595,0.05782166982050739
620,0.13740499524425867,0.18878498873384691,0.06343539505317286,0.3062425266819362,0.023404396220144272,0.06343539505317286,0.11498813472336102,0.023404396220144272,0.14811649209743835,0.023404396220144272,0.09462093821594116
621,0.13543768849014332,0.1594484524072898,0.02644464690186754,0.04429293065547883,0.04429293065547883,0.02644464690186754,0.0275447232958889,0.0275447232958889,0.0275447232958889,0.12115760651996087,0.04429293065547883
622,0.03341849748515711,0.03365595198085919,0.03341849748515711,0.07982185953920826,0.03365595198085919,0.13797433941144632,0.03341849748515711,0.12577604152334074,0.10118072043766554,0.03365595198085919,0.07982185953920826
623,0.18936643550331234,0.07520764417570629,0.02747811458697372,0.0605410864817569,0.1662979740826409,0.02747811458697372,0.044230868991044704,0.02747811458697372,0.044230868991044704,0.07520764417570629,0.0605410864817569
624,0.2804176590602454,0.1369351056947354,0.050072768949321875,0.08505115925086751,0.049034994052842,0.03924031693254255,0.05379768893722831,0.05379768893722831,0.050072768949321875,0.08505115925086751,0.0837916353960694
625,0.15517805448108363,0.23546066564586865,0.16140187432881828,0.11166976545864492,0.1216392962429967,0.014125065180085893,0.0998314675564164,0.014125065180085893,0.014125065180085893,0.014125065180085893,0.17674400659050654
626,0.12579366197795236,0.17588284242007213,0.1347846181942835,0.026264582068355267,0.12778500599364553,0.09099792360413153,0.026264582068355267,0.02301071345916566,0.02301071345916566,0.026264582068355267,0.02301071345916566
627,0.018391912336147342,0.06137145646408372,0.045980565215350024,0.24187179932774316,0.028144683693447244,0.06137145646408372,0.045980565215350024,0.028144683693447244,0.028144683693447244,0.018391912336147342,0.018391912336147342
628,0.027822389139230377,0.10567236077350456,0.017118360871380855,0.3435692125325064,0.0321487857027753,0.0321487857027753,0.017118360871380855,0.017118360871380855,0.017118360871380855,0.1576867739020562,0.027822389139230377
629,0.12919671739473348,0.02974505663348398,0.07584050372722727,0.22969148811533352,0.03771871413334791,0.1279311691044048,0.07584050372722727,0.02974505663348398,0.03771871413334791,0.1298332578977874,0.02974505663348398
630,0.23684517198030672,0.23115208702405413,0.04796664567624878,0.07512295550098766,0.020706081499549545,0.07512295550098766,0.08673722863873189,0.10115084917304619,0.020706081499549545,0.04796664567624878,0.020706081499549545
631,0.23069221750534827,0.2125093470813199,0.01621278257106044,0.27993640067354036,0.01621278257106044,0.01621278257106044,0.02658164066231264,0.02658164066231264,0.02658164066231264,0.01621278257106044,0.10273920462130766
632,0.03390780729928982,0.0687265229708706,0.1422316065900452,0.038778139293284594,0.10922709671393425,0.0687265229708706,0.17139762776181774,0.03390780729928982,0.038778139293284594,0.03390780729928982,0.038778139293284594
633,0.038400090240876136,0.16647545830483929,0.023550765281569394,0.04597958102949286,0.09840015668345264,0.023550765281569394,0.038400090240876136,0.04597958102949286,0.023550765281569394,0.12963579338767578,0.04597958102949286
634,0.06143080699815164,0.06033946777719103,0.09977032438578165,0.017347662284439815,0.07087680977020362,0.10319700165768043,0.06033946777719103,0.017347662284439815,0.06143080699815164,0.11170465527919407,0.017347662284439815
635,0.017290083745156264,0.2277856989160282,0.1885747457871678,0.23370031099306543,0.022097764094850446,0.022097764094850446,0.017290083745156264,0.022097764094850446,0.017290083745156264,0.06812171040216067,0.017290083745156264
636,0.11181013509098021,0.060920370395867195,0.16494268524985814,0.06365973723651472,0.15261501430120258,0.02033199857934471,0.060920370395867195,0.1284881482147756,0.06365973723651472,0.02033199857934471,0.02033199857934471
637,0.2841926161583584,0.07870955252712725,0.16401433702460838,0.02687551699323272,0.038498396878960325,0.02687551699323272,0.09512641770588262,0.10083281218782293,0.02687551699323272,0.02687551699323272,0.038498396878960325
638,0.06676621960259298,0.059638599419691816,0.03190812563121226,0.3072031030761029,0.03610452349148341,0.06676621960259298,0.03190812563121226,0.05280143311220199,0.05280143311220199,0.03610452349148341,0.059638599419691816
639,0.04308688059635322,0.15963853747084894,0.046631688014439794,0.04308688059635322,0.030083930160095234,0.19369157799086179,0.046631688014439794,0.030083930160095234,0.030083930160095234,0.12228292193263451,0.04308688059635322
640,0.0544328387466425,0.04136696014701138,0.022038835819222582,0.06387510398138323,0.06387510398138323,0.022038835819222582,0.0544328387466425,0.15440651663635138,0.04136696014701138,0.022038835819222582,0.11809824758565556
641,0.050442255906739696,0.027036977933253537,0.1299996804278872,0.21657298339910863,0.04459866675103004,0.050442255906739696,0.04459866675103004,0.11257001057543381,0.027036977933253537,0.027036977933253537,0.027036977933253537
642,0.03705945755429603,0.16784395093282992,0.08271060402265691,0.04165354913706129,0.03705945755429603,0.06849271356020757,0.04165354913706129,0.023470812778081357,0.023470812778081357,0.04165354913706129,0.10095325689830707
643,0.014498093762129195,0.014498093762129195,0.027434239215317523,0.07537049726345481,0.15653466549253317,0.07537049726345481,0.014498093762129195,0.027434239215317523,0.014498093762129195,0.027434239215317523,0.014498093762129195
644,0.04279823986657687,0.030381936166929708,0.16389475395327183,0.030381936166929708,0.14241901752154476,0.04279823986657687,0.04279823986657687,0.13116632325177177,0.07547412412987954,0.13513669354133367,0.030381936166929708
645,0.06557110209616182,0.05249655659683816,0.01132929167280479,0.2265337017744611,0.05249655659683816,0.048467591854989,0.06557110209616182,0.01132929167280479,0.05458252471752747,0.01132929167280479,0.01132929167280479
646,0.04809352575475483,0.027883011309762423,0.04789970929284561,0.27246229395212174,0.027883011309762423,0.04789970929284561,0.027883011309762423,0.047214500695073616,0.08707368783812419,0.04809352575475483,0.047214500695073616
647,0.013515043585833046,0.013515043585833046,0.013515043585833046,0.08473712367195226,0.21438635355343183,0.08473712367195226,0.14628842822588434,0.13278249076625864,0.03500456928525265,0.10341327868929205,0.03500456928525265
648,0.18183655741172672,0.02516601368820118,0.1227671229885956,0.23394089125307183,0.02516601368820118,0.02516601368820118,0.02516601368820118,0.0147108920617598,0.13798058595620957,0.11068730881450518,0.0147108920617598
649,0.05057679082831808,0.014928894644674734,0.1798837916875515,0.04945508476689259,0.014928894644674734,0.014928894644674734,0.05057679082831808,0.014928894644674734,0.08996864680661851,0.04945508476689259,0.05810183031766199
650,0.025114597552108757,0.039493031650118464,0.053348338813455444,0.18654353515072516,0.039493031650118464,0.15936207232265712,0.025114597552108757,0.041526908959402545,0.053348338813455444,0.025114597552108757,0.041526908959402545
651,0.13947887378516236,0.015184831983181872,0.05613760588239042,0.13341009449868665,0.015184831983181872,0.015184831983181872,0.052088269257994764,0.1250470521104684,0.052088269257994764,0.05613760588239042,0.015184831983181872
652,0.07069960840449029,0.10201945586826063,0.10902281426330561,0.04653892607106771,0.04653892607106771,0.06477549950139991,0.07069960840449029,0.0889432794104104,0.04653892607106771,0.03879207752938566,0.03879207752938566
653,0.051481609648562125,0.03523263209816319,0.053360012632522616,0.09263603656131826,0.11869061471700623,0.053360012632522616,0.051481609648562125,0.09048065049066228,0.03523263209816319,0.1285503100666037,0.09263603656131826
654,0.15516243117151796,0.05892182172163256,0.022658502239346897,0.25802797446248277,0.0971023600145952,0.022658502239346897,0.05892182172163256,0.024850409225031907,0.024850409225031907,0.022658502239346897,0.024850409225031907
655,0.11883819811728848,0.07953416289353893,0.03245165319960458,0.19722697027166847,0.04665394160974551,0.03245165319960458,0.04665394160974551,0.07953416289353893,0.1543515388735988,0.05973913226144132,0.03245165319960458
656,0.15426416143651211,0.026491829924147475,0.12326754554449408,0.20939984064756978,0.0433812772707134,0.026491829924147475,0.033101478506911045,0.026491829924147475,0.033101478506911045,0.0433812772707134,0.026491829924147475
657,0.06248444603173452,0.05999576965392016,0.06146271605609692,0.028846114578932946,0.09943919080532529,0.05999576965392016,0.14940112904072325,0.028846114578932946,0.06248444603173452,0.06146271605609692,0.028846114578932946
658,0.02633146844329632,0.2182696492042454,0.14454532447437685,0.08604751177736177,0.0968018774107735,0.02633146844329632,0.02633146844329632,0.10359192104530164,0.02633146844329632,0.08604751177736177,0.0945538689268807
659,0.040512629543687326,0.04763056048418715,0.061710324309502095,0.08000121142101223,0.028993144005969338,0.08000121142101223,0.040512629543687326,0.04763056048418715,0.028993144005969338,0.17127885229613476,0.061710324309502095
660,0.19557366948342922,0.020084949710694047,0.1812700267192974,0.11377887235535795,0.05674466441492283,0.020084949710694047,0.020084949710694047,0.16211847074627364,0.1385459462849206,0.11541534057063842,0.05674466441492283
661,0.04745779626605926,0.04655854554507962,0.16026229916260154,0.2936162818489399,0.025590199071512547,0.10236804244251405,0.04745779626605926,0.025590199071512547,0.04655854554507962,0.025590199071512547,0.12562859985291508
662,0.058125917011428385,0.026721574508107682,0.019611820009424425,0.17030441244205322,0.10528672126750482,0.019611820009424425,0.019611820009424425,0.026721574508107682,0.019611820009424425,0.026721574508107682,0.15819075108564593
663,0.021937071979902464,0.02335776232889931,0.14943271076660136,0.0973496712358059,0.10870413289309347,0.0973496712358059,0.021937071979902464,0.02335776232889931,0.021937071979902464,0.021937071979902464,0.02335776232889931
664,0.011269012212849485,0.06365672897748612,0.145130175345034,0.3997980936080151,0.11078293098377577,0.06365672897748612,0.011269012212849485,0.042563092215222406,0.042563092215222406,0.13550966633735836,0.011269012212849485
665,0.020241825846282036,0.07232089758170192,0.14002755318255716,0.09616561669937267,0.08783461179831982,0.09616561669937267,0.12812674266147075,0.1418558787841554,0.020241825846282036,0.07232089758170192,0.020241825846282036
666,0.17271040175987373,0.23545063505639552,0.19139518585248966,0.09065308330348777,0.053997151174671076,0.09065308330348777,0.1140437130751575,0.007995643859683103,0.007995643859683103,0.053997151174671076,0.007995643859683103
667,0.05756617796997226,0.056686455815471694,0.17960959614394767,0.11729979104906813,0.06023611041053304,0.11729979104906813,0.05982273314934081,0.05756617796997226,0.056686455815471694,0.07873104587626147,0.05982273314934081
668,0.16420786378985675,0.03405012629559716,0.14237910240016893,0.03462554102220985,0.03462554102220985,0.02859880417903843,0.03405012629559716,0.02859880417903843,0.03405012629559716,0.02859880417903843,0.03462554102220985
669,0.13898800622244195,0.12235325157787323,0.013504164073191308,0.0366072717370328,0.013504164073191308,0.013504164073191308,0.0366072717370328,0.0366072717370328,0.013504164073191308,0.013504164073191308,0.11733904200084758
670,0.05581844512731272,0.13910458033655274,0.05783163493360851,0.11354504392848645,0.10801528272826247,0.11354504392848645,0.03672914305541132,0.1116263400538539,0.05581844512731272,0.05783163493360851,0.03672914305541132
671,0.05420829309063612,0.19309829336883136,0.12032702646809001,0.06357132677344753,0.04374004868415662,0.08135868360890534,0.06357132677344753,0.1132581451162015,0.05420829309063612,0.04374004868415662,0.08135868360890534
672,0.025325566259767753,0.1378183312797429,0.12323912546354698,0.2647567536698344,0.03927598978684183,0.025325566259767753,0.06747928086238492,0.08140738872276762,0.025325566259767753,0.025325566259767753,0.03927598978684183
673,0.07213845959215204,0.23724892664939076,0.1342053733790199,0.07273006120711809,0.08880792550739869,0.062011112597775746,0.07213845959215204,0.05356336857152481,0.05356336857152481,0.062011112597775746,0.07273006120711809
674,0.02365433254015164,0.2394897227755049,0.1401176883670356,0.22840016414341177,0.1384366415963973,0.03572442722476707,0.03572442722476707,0.02365433254015164,0.03572442722476707,0.10732947696898716,0.02365433254015164
675,0.047049093424254444,0.15136805694267552,0.047049093424254444,0.21627654690346396,0.01974344689651482,0.01974344689651482,0.01974344689651482,0.050998533025562474,0.1752600281026528,0.050998533025562474,0.11476701100776748
676,0.043210653191150555,0.17216342271686577,0.016402218214667513,0.21167407858525103,0.024851909359835958,0.024851909359835958,0.016402218214667513,0.016402218214667513,0.016402218214667513,0.043210653191150555,0.12424730989809699
677,0.12568161208833134,0.19783638731012204,0.10163548359563286,0.31011770233830027,0.08249595335065121,0.04857753137485999,0.018596668344581024,0.018596668344581024,0.04857753137485999,0.018596668344581024,0.018596668344581024
678,0.020900525746671516,0.05397119373572554,0.05035844714551858,0.1312776162989687,0.08618555548975933,0.020900525746671516,0.05035844714551858,0.020900525746671516,0.020900525746671516,0.1312776162989687,0.05397119373572554
679,0.06666810360083086,0.20139062173590655,0.028784176986923156,0.09095758205859725,0.030536873990819568,0.028784176986923156,0.06666810360083086,0.030536873990819568,0.09095758205859725,0.028784176986923156,0.030536873990819568
680,0.01975542784234582,0.13368756512840207,0.04958774293224105,0.019076485651066923,0.01975542784234582,0.1508176441914643,0.01975542784234582,0.04958774293224105,0.019076485651066923,0.019076485651066923,0.01975542784234582
681,0.15601644592036162,0.026436566202092355,0.16569320755128913,0.09060472015813857,0.026436566202092355,0.026436566202092355,0.09060472015813857,0.032271259486343414,0.032271259486343414,0.12778931826192721,0.13946432765926822
682,0.06393249682952985,0.10449124299414958,0.0456477093725649,0.07661243334206931,0.119211928647784,0.06393249682952985,0.036590783124762195,0.0456477093725649,0.07661243334206931,0.11006294049339141,0.036590783124762195
683,0.12815771513590907,0.04345347827448911,0.0556866509244829,0.08224536957003732,0.06774524955100632,0.0672705727366691,0.05277969358412445,0.06774524955100632,0.08224536957003732,0.0556866509244829,0.04345347827448911
684,0.041622620727087396,0.08049616828871538,0.05288568276509139,0.10188884924174707,0.04361598534042411,0.05288568276509139,0.041622620727087396,0.04361598534042411,0.10188884924174707,0.09200715384885645,0.10773073093735591
685,0.14656852639222184,0.1381216807091828,0.06838821573438833,0.02895324245120324,0.02895324245120324,0.10240291239170045,0.04737224341799309,0.04737224341799309,0.02895324245120324,0.06838821573438833,0.02895324245120324
686,0.034876249688127275,0.10892420643240792,0.152031287300079,0.03307841269688236,0.05030006133325675,0.03307841269688236,0.034876249688127275,0.03307841269688236,0.05030006133325675,0.034876249688127275,0.03307841269688236
